Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,Tweed River,2022-10-14 07:30:02.166183+11:00,NSW
Tyalgum Bridge,6.25am Fri,0.83,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Clarrie Hall Dam (mAHD),7.10am Fri,61.51^,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Clarrie Hall Dam D/S,7.12am Fri,0.54,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Palmers Road,6.41am Fri,0.68,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Uki,7.00am Fri,1.22,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Oxley R at Eungella,7.01am Fri,0.57,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Bray Park Weir (mAHD),4.45am Fri,1.13^,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Murwillumbah Br (mAHD),7.10am Fri,-0.38^,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Murwillumbah (mAHD),7.09am Fri,-0.38^,steady,below minor,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Rous R at Chillingham,5.53am Fri,0.99,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Rous R at Boat Harbour,6.57am Fri,0.05,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Rous R at Boat Harbour (Nobbys Ck),7.00am Fri,0.86,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Rouse R at Kynnumboon,7.11am Fri,-0.23^,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Tumbulgum,6.57am Fri,-0.38^,steady,below minor,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Chindera (mAHD),7.13am Fri,-0.28^,rising,below minor,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Barneys Point,6.45am Fri,0.54,steady,below minor,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed R at Dry Dock (mAHD),7.14am Fri,-0.30^,steady,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,Tweed Coastal Creeks,2022-10-14 07:30:02.166183+11:00,NSW
Cudgen Ck at Kingscliff,6.46am Fri,-0.29,rising,,Plot | Table,2022-10-14 07:30:02.166183+11:00,NSW
