Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,2022-10-14 16:20:02.232654+11:00,NSW
Macintyre R at Wallangra,2.00pm Fri,1.24,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Severn R at Pindari Dam W/L,2.00pm Fri,516.04,steady,0.04 above Spillway,,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Severn R at Ashford,2.00pm Fri,1.23,steady,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Macintyre River at Ridgelands,3.00pm Fri,1.74,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Macintyre R at Holdfast,2.00pm Fri,1.35,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Quart Pot Ck U/S Storm King Dam #,12.37pm Fri,1.69,steady,1.02 below Bridge,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Mountain Station Ck at Mt Stat Ck #,2.19pm Fri,0.35,steady,1.25 below Road,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Quart Pot Ck at Storm King Dam HW #,2.59pm Fri,0.09,steady,0.09 above Spillway,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Quart Pot Ck at Dalcouth Road #,1.24pm Fri,1.00,steady,0.30 below Causeway,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Quart Pot Ck at Granite Street #,12.41pm Fri,0.38,steady,0.23 below Road,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Quart Pot Ck at Stanthorpe #,12.33pm Fri,0.33,steady,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
Quart Pot Ck at Stanthorpe *,2.00pm Fri,0.39,steady,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
4 Mile Ck at Glen Niven Dam TM*,2.00pm Fri,879.46,steady,0.11 above Spillway,,Plot | Table,2022-10-14 16:20:02.232654+11:00,NSW
