Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Mountview,6.30am Fri,1.90,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Warri,7.00am Fri,2.05,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Mongarlowe R at Mongarlowe,6.30am Fri,1.29,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Hillview,6.00am Fri,2.03,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Fossickers Flat,6.15am Fri,2.13,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,2022-10-14 07:20:02.225934+11:00,NSW
Kangaroo R at Hampden Br,6.31am Fri,0.77,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Tallowa Dam,6.00am Fri,0.30,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Danjera Ck at Danjera Dam,5.19am Fri,0.36,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Danjera Ck U/S Dam,6.33am Fri,0.00,falling,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Grassy Gully,4.00pm Thu,2.93,falling,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Nowra (AHD),6.45am Fri,-0.01,falling,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Shoalhaven R at Shoalhaven Heads,7.14am Fri,-0.06,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Crookhaven R at Greenwell Pt,7.01am Fri,-0.11,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Crookhaven R at Crookhaven Heads,6.46am Fri,-0.14,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Lake Wollumboola,6.45am Fri,0.40,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Broughton Creek,6.58am Fri,0.04,falling,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Currarong,7.14am Fri,0.00,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Crooked River,Crooked River,Crooked River,Crooked River,Crooked River,Crooked River,2022-10-14 07:20:02.225934+11:00,NSW
Crooked R at Gerroa,6.45am Fri,0.05,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,St Georges Basin,2022-10-14 07:20:02.225934+11:00,NSW
Currambene Ck at Falls Ck,7.00am Fri,0.45,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Tomerong Ck at Hawken Rd (AHD),6.57am Fri,0.29^,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
St Georges Basin at Island Pt Rd,6.45am Fri,0.26,steady,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Jervis Bay at HMAS Creswell,6.46am Fri,0.91,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Sussex Inlet at Sussex Rd Boat Ramp,7.03am Fri,0.25,rising,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,Ulladulla Coast,2022-10-14 07:20:02.225934+11:00,NSW
Lake Conjola,6.35am Fri,0.23,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Ulladulla Boat Harbour,6.46am Fri,-0.17,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Millards Creek,5.49am Fri,2.01,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Burrill Lake,6.02am Fri,0.22,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Lake Tabourie,6.42am Fri,0.28,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,Clyde River,2022-10-14 07:20:02.225934+11:00,NSW
Clyde R at Brooman,7.00am Fri,1.65,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
HMAS Creswell(Jervis Bay),6.46am Fri,0.91,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Moruya River,Moruya River,Moruya River,Moruya River,Moruya River,Moruya River,2022-10-14 07:20:02.225934+11:00,NSW
Araluen Ck at Neringla Rd,7.00am Fri,0.80,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Deua R at Riverview,7.00am Fri,1.68,steady,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Moruya R at Moruya,6.45am Fri,-0.09,rising,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Tuross River,Tuross River,Tuross River,Tuross River,Tuross River,Tuross River,2022-10-14 07:20:02.225934+11:00,NSW
Tuross R at Tuross Vale,6.30am Fri,0.72,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Wadbilliga R at Wadbilliga,7.00am Fri,1.25,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Tuross R D/S Wadbilliga Junct,7.00am Fri,0.88,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Tuross R at Eurobodalla,7.00am Fri,2.03,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Wagonga R at Barlows Bay,6.45am Fri,-0.16,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bega River,Bega River,Bega River,Bega River,Bega River,Bega River,2022-10-14 07:20:02.225934+11:00,NSW
Wallaga Lake at Regatta Pt,6.45am Fri,0.27,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bermagui R at Boat Harbour,6.46am Fri,0.49,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Brogo Dam,7.00am Fri,102.81,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Brogo R at North Brogo,7.00am Fri,1.57,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Double Ck near Brogo,7.00am Fri,1.02,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Brogo R at Angledale,7.00am Fri,1.28,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bemboka R at Morans Crossing,7.00am Fri,1.08,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Tantawangalo Ck at Candelo Damsite,7.00am Fri,0.76,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bega R at Kanoona,7.00am Fri,1.79,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bega River Entrance,6.45am Fri,-0.06,falling,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bega R at Bega North,7.00am Fri,1.04,steady,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Towamba River,Towamba River,Towamba River,Towamba River,Towamba River,Towamba River,2022-10-14 07:20:02.225934+11:00,NSW
Merimbula Lake at Wharf,6.45am Fri,-0.32,rising,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Pambula R at Lochiel,7.00am Fri,0.86,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Towamba R at Towamba,7.00am Fri,0.97,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Eden Boat Harbour,6.46am Fri,0.50,falling,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Snowy River,Snowy River,Snowy River,Snowy River,Snowy River,Snowy River,2022-10-14 07:20:02.225934+11:00,NSW
Little Plains R at Wellesley,7.00am Fri,0.80,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Delegate R at Quidong,7.00am Fri,0.77,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Mclaughlin R at The Hut,2.45am Fri,0.53,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Snowy R at Burnt Hut Crossing,3.15am Fri,2.17,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Snowy R at Dalgety Weir,5.15am Fri,1.59,steady,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bombala R at Bombala,7.00am Fri,1.24,steady,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
