Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Wallangra,5.00am Fri,1.27,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Severn R at Pindari Dam W/L,5.00am Fri,516.06,steady,0.06 above Spillway,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Severn R at Ashford,5.00am Fri,1.29,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre River at Ridgelands,6.00am Fri,1.80,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Holdfast,5.00am Fri,1.48,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Quart Pot Ck U/S Storm King Dam #,3.37am Fri,1.69,steady,1.02 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Mountain Station Ck at Mt Stat Ck #,5.19am Fri,0.35,steady,1.25 below Road,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Quart Pot Ck at Storm King Dam HW #,5.59am Fri,0.09,steady,0.09 above Spillway,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Quart Pot Ck at Dalcouth Road #,4.24am Fri,1.00,steady,0.30 below Causeway,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Quart Pot Ck at Granite Street #,3.41am Fri,0.43,steady,0.18 below Road,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Quart Pot Ck at Stanthorpe #,3.34am Fri,0.38,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Quart Pot Ck at Stanthorpe *,5.00am Fri,0.39,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
4 Mile Ck at Glen Niven Dam TM*,5.00am Fri,879.46,steady,0.11 above Spillway,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Broadwater Creek #,5.02am Fri,0.78,falling,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Broadwater Creek *,5.00am Fri,0.79,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Severn R at Ballandean *,5.00am Fri,0.99,steady,0.91 below Approaches,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Severn R at Ballandean #,5.04am Fri,0.99,steady,0.91 below Approaches,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Accommodation Ck at Ballandean *,5.00am Fri,0.56,steady,1.14 below Crossing,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Accommodation Ck at Ballandean #,5.24am Fri,0.60,steady,1.10 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Dumaresq R at Farnbro *,5.00am Fri,1.25,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Pike Ck at Glenlyon Dam TW *,5.00am Fri,0.86,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Mole R at Donaldson,5.30am Fri,0.87,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Dumaresq R at Roseneath,5.00am Fri,1.17,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Beardy R at Haystack,6.00am Fri,1.03,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Dumaresq R at Bonshaw,5.00am Fri,3.28,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Dumaresq R at Texas *,6.00am Fri,1.90,steady,5.60 below Road,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Oaky Ck at Texas *,5.00am Fri,0.41,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Brush Ck at Beebo *,5.00am Fri,1.55,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Dumaresq R at Glenarbon Weir D/S*,5.00am Fri,0.91,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Barongarook *,5.00am Fri,1.11,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Barongarook #,4.59am Fri,1.13,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Chain of Ponds Ck at Artunga #,4.22am Fri,1.37,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bracker Ck at Terraine *,5.00am Fri,0.09,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Bracker Ck at Terraine #,5.58am Fri,0.10,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Coolmunda Dam HW *,5.00am Fri,0.01,steady,0.01 above Full Supply,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Coolmunda Dam TW *,5.00am Fri,0.62,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Coolmunda Dam TW #,3.12am Fri,-0.10,steady,0.60 below Causeway,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Canning Ck at Woodspring #,4.45am Fri,1.66,steady,5.34 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Inglewood Br #,5.17am Fri,2.05,steady,8.35 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Inglewood Weir *,5.00am Fri,2.37,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Whetstone Weir *,5.00am Fri,0.34,steady,0.34 above Weir,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Ben Dor Weir *,5.00am Fri,0.31,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre Bk at Booba Sands *,5.00am Fri,2.12,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Dumaresq R at Bengalla *,6.00am Fri,1.83,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Ottleys Ck at Coolatai,6.00am Fri,0.52,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at New Kildonan *,6.00am Fri,3.60,steady,,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Boggabilla,5.00am Fri,4.64,falling,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Goondiwindi *,5.00am Fri,4.99,steady,7.21 below Bridge,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Goondiwindi Weir *,5.00am Fri,4.80,falling,3.30 above Weir,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Callandoon Ck at Carana Weir *,5.00am Fri,4.41,falling,2.41 above Weir,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Callandoon Ck at Oonavale*,5.00am Fri,6.39,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Boomi R at Boomi Offtake,5.00am Fri,2.34,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Boomi Weir,5.00am Fri,2.40,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Macintyre R at Kanowna,5.00am Fri,5.35,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Barwon R at Mungindi,5.00am Fri,6.69,steady,,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir,Weir,Weir,Weir,Weir,Weir,Weir,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at O'Connor *,6.00am Fri,1.45,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Retreat Br *,6.00am Fri,1.50,steady,11.00 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Gunn Br *,5.00am Fri,0.86,steady,6.12 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Wyaga Ck at Kilbronae *,6.00am Fri,0.55,steady,2.05 below Crossing,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Yarrill Ck at Medpark Br *,6.00am Fri,1.15,falling,3.45 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Giddi Giddi South *,6.00am Fri,2.40,steady,1.00 above Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Surrey *,6.00am Fri,1.80,rising,3.00 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Talwood *,5.00am Fri,1.53,steady,2.87 below Bridge,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Jericho *,5.00am Fri,2.69,steady,1.69 above Crossing,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Weir R at Mascot *,5.00am Fri,2.18,steady,,minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Moonie,Moonie,Moonie,Moonie,Moonie,Moonie,Moonie,2022-10-14 07:20:02.225934+11:00,NSW
Moonie R at Flinton*(Downstream),5.00am Fri,2.28,steady,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Moonie R at Mt Driven *,2.35am Fri,0.87,falling,,,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Moonie R at Nindigully *,5.00am Fri,2.15,rising,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
Moonie R at Fenton *,5.00am Fri,2.37,steady,,below minor,Plot | Table,2022-10-14 07:20:02.225934+11:00,NSW
