Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,Upper Shoalhaven River,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Mountview,3.30pm Fri,1.92,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Warri,4.00pm Fri,2.05,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Mongarlowe R at Mongarlowe,3.15pm Fri,1.29,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Hillview,3.00pm Fri,1.99,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,Central Shoalhaven River,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Fossickers Flat,3.30pm Fri,2.08,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,Kangaroo Valley,2022-10-14 16:30:02.077096+11:00,NSW
Kangaroo R at Hampden Br,2.34pm Fri,0.76,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,Lower Shoalhaven River,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Tallowa Dam,2.45pm Fri,0.24,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Danjera Ck at Danjera Dam,4.06pm Fri,0.35,falling,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Danjera Ck U/S Dam,3.33pm Fri,0.01,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Grassy Gully,3.00pm Fri,2.74,steady,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Nowra (AHD),3.45pm Fri,0.45,falling,below minor,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
Shoalhaven R at Shoalhaven Heads,4.14pm Fri,0.24,falling,,Plot | Table,2022-10-14 16:30:02.077096+11:00,NSW
