Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,Queanbeyan River,2022-10-13 19:20:02.138553+11:00,NSW
Queanbeyan R at Tinderry,3.03pm Thu,1.59,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Queanbeyan R U/S Googong Dam,1.00pm Thu,1.08,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Burra Ck at Burra,4.00pm Thu,1.57,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Queanbeyan R at Googong Dam,7.10pm Thu,663.11^,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Queanbeyan R at Wickerslack,6.38pm Thu,1.04,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Queanbeyan R at ACT Border,3.19pm Thu,1.92,rising,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,Molonglo River,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R at Carwoola,4.45pm Thu,0.95,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R at Burbong,4.15pm Thu,0.70,falling,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R at Oaks Estate,4.00pm Thu,1.54,steady,below minor,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Woolshed Creek U/S Fairbairne,5.35pm Thu,0.37,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R at Dairy Flat,5.28pm Thu,555.96^,rising,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Jerrabomberra Ck at Hindmarsh,5.43pm Thu,2.16,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Sullivan Ck at Southwell,1.00pm Thu,0.22,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Sullivan Ck at Barry Drive,1.00pm Thu,0.96,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Lake Burley Griffin at Dam,4.41pm Thu,555.91^,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R at Coppins Crossing,4.47pm Thu,1.63,rising,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R below Yarralumla Creek,4.24pm Thu,2.00,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Molonglo R at Sturt Island,6.00am Thu,1.60,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,Cooma Creek,2022-10-13 19:20:02.138553+11:00,NSW
Cooma Ck at Koolaroo,7.00pm Thu,0.91,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Cooma Back Ck at SMEC,6.01pm Thu,0.26,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,Murrumbidgee River to Burrinjuck,2022-10-13 19:20:02.138553+11:00,NSW
Numeralla R at Numeralla,7.00pm Thu,0.85,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Alum Ck at Jones Plain Road,6.30pm Thu,0.71,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Mittagang Cross.,7.00pm Thu,1.23,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Billilingra,7.00pm Thu,1.88,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Bredbo R at Bredbo Station,7.00pm Thu,0.94,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Micaligo Ck at Michelago,7.00pm Thu,0.62,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Gudgenby R at Tennent,1.00pm Thu,1.94,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Lobbs Hole,3.45pm Thu,3.49,falling,below minor,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Tuggeranong Ck at Weir,6.00am Thu,0.12^,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Tuggeranong Ck u/s of Sewer,4.12pm Thu,0.44,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Cotter R at Cotter Dam,4.00pm Thu,551.12^,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Cotter R at Cotter Kiosk,3.55pm Thu,1.04,rising,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Mt Macdonald,2.30pm Thu,2.44,falling,below minor,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Ginninderra Ck U/S Barton Hwy,3.00pm Thu,0.63,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Ginninderra Ck U/S Charn. Rd,1.00pm Thu,0.56,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Halls,4.00pm Thu,3.41,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Yass R U/S Macks Reef Rd,7.00pm Thu,0.87,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Yass R at Gundaroo,7.00pm Thu,0.50,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Yass R at Yass,7.00pm Thu,0.70,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Yass R u/s Burrinjuck Dam,7.00pm Thu,1.50,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Goodradigbee R at Wee Jasper,7.00pm Thu,1.54,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R D/S Burrinjuck Dam,7.05pm Thu,4.88,rising,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Tumut River,Tumut River,Tumut River,Tumut River,Tumut River,Tumut River,2022-10-13 19:20:02.138553+11:00,NSW
Blowering Dam,10.00am Thu,379.02,rising,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Tumut R at Oddys Bridge,7.00pm Thu,1.73,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Goobarragandra R at Lacmalac,7.00pm Thu,1.82,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Tumut R at Tumut,7.00pm Thu,1.13,steady,below minor,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Tumut R at Brungle Bridge,7.00pm Thu,1.93,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee River to Gundagai,Murrumbidgee River to Gundagai,Murrumbidgee River to Gundagai,Murrumbidgee River to Gundagai,Murrumbidgee River to Gundagai,Murrumbidgee River to Gundagai,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Glendale,6.45pm Thu,3.38,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Murrumbidgee R at Gobarralong,7.00pm Thu,6.91,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Adjungbilly R at Darbalara,7.00pm Thu,1.11,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
Jindalee Ck at Jindalee,7.00pm Thu,0.53,steady,,Plot | Table,2022-10-13 19:20:02.138553+11:00,NSW
