Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,2022-10-13 22:20:01.795332+11:00,NSW
Corindi R at Boyles Bridge,10.10pm Thu,1.02,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Corindi R at Pacific Highway,10.09pm Thu,1.06,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Woolgoolga Ck at Woolgoolga,9.45pm Thu,0.02,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bennetts Rd (Coffs Harbour),10.10pm Thu,0.50,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bakers Rd (Coffs Harbour),10.10pm Thu,0.20,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Loaders Ln (Coffs Harbour),10.10pm Thu,0.26,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bray St (Coffs Harbour),10.10pm Thu,0.52,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Gundagai St (Coffs Harbour),10.10pm Thu,0.09,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Englands Rd (Coffs Harbour),10.11pm Thu,1.23,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Indusrial Dr (Coffs Harbour),10.10pm Thu,0.76,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Coffs Ck at Coffs Harbour,9.45pm Thu,0.19,rising,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Newports Ck at Coffs Harbour,9.45pm Thu,0.11,rising,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Coffs Inner Harbour,9.46pm Thu,1.12,rising,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Sawtell (Coffs Harbour),9.31pm Thu,0.72,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Spagnolos Rd (Coffs Harbour),10.10pm Thu,0.31,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Moonee Creek (Moonee Creek),9.45pm Thu,0.20,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Red Rock (Corindi River),9.45pm Thu,0.25,rising,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Boambee (Boambee Creek),9.45pm Thu,0.14,rising,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Boambee Entrance (Boambee Creek),9.45pm Thu,0.29,rising,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,2022-10-13 22:20:01.795332+11:00,NSW
Bellinger R at Thora,9.43pm Thu,1.77,steady,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Never Never Ck at Gleniffer,7.23pm Thu,0.53,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bellinger R at Bellingen Br,8.27pm Thu,0.66^,steady,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bellinger R at Repton,9.45pm Thu,0.10,rising,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Kalang River,Kalang River,Kalang River,Kalang River,Kalang River,Kalang River,2022-10-13 22:20:01.795332+11:00,NSW
Kalang R at Kooroowi (Scotchman),9.45pm Thu,0.76,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Kalang R at Urunga,9.45pm Thu,,steady,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Nambucca River,Nambucca River,Nambucca River,Nambucca River,Nambucca River,Nambucca River,2022-10-13 22:20:01.795332+11:00,NSW
South Creek at Bowraville,10.00pm Thu,1.28,steady,,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Nambucca R Upstream Bowraville,10.00pm Thu,1.09,steady,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
Bowraville Lanes Bridge,10.02pm Thu,1.80,steady,below minor,Plot | Table,2022-10-13 22:20:01.795332+11:00,NSW
