Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,Coffs Harbour,2022-10-14 03:00:02.664709+11:00,NSW
Corindi R at Boyles Bridge,2.40am Fri,1.02,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Corindi R at Pacific Highway,2.39am Fri,1.06,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Woolgoolga Ck at Woolgoolga,2.15am Fri,0.02,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bennetts Rd (Coffs Harbour),2.40am Fri,0.50,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bakers Rd (Coffs Harbour),2.40am Fri,0.20,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Loaders Ln (Coffs Harbour),2.40am Fri,0.26,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bray St (Coffs Harbour),2.40am Fri,0.52,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Gundagai St (Coffs Harbour),2.40am Fri,0.09,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Englands Rd (Coffs Harbour),2.41am Fri,1.23,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Indusrial Dr (Coffs Harbour),2.40am Fri,0.76,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Coffs Ck at Coffs Harbour,2.15am Fri,0.36,falling,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Newports Ck at Coffs Harbour,2.15am Fri,0.34,falling,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Coffs Inner Harbour,2.16am Fri,0.76,falling,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Sawtell (Coffs Harbour),2.31am Fri,0.74,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Spagnolos Rd (Coffs Harbour),2.40am Fri,0.31,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Moonee Creek (Moonee Creek),2.15am Fri,0.34,falling,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Red Rock (Corindi River),2.15am Fri,0.12,falling,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Boambee (Boambee Creek),2.15am Fri,0.34,falling,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Boambee Entrance (Boambee Creek),2.15am Fri,0.19,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,Bellinger River,2022-10-14 03:00:02.664709+11:00,NSW
Bellinger R at Thora,11.52pm Thu,1.77,steady,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Never Never Ck at Gleniffer,1.23am Fri,0.53,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bellinger R at Bellingen Br,2.27am Fri,0.67^,steady,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bellinger R at Repton,2.15am Fri,0.25,falling,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Kalang River,Kalang River,Kalang River,Kalang River,Kalang River,Kalang River,2022-10-14 03:00:02.664709+11:00,NSW
Kalang R at Kooroowi (Scotchman),2.15am Fri,0.76,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Kalang R at Urunga,2.15am Fri,,steady,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Nambucca River,Nambucca River,Nambucca River,Nambucca River,Nambucca River,Nambucca River,2022-10-14 03:00:02.664709+11:00,NSW
South Creek at Bowraville,2.00am Fri,1.27,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Nambucca R Upstream Bowraville,1.00am Fri,1.08,steady,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Bowraville Lanes Bridge,2.21am Fri,1.79,steady,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Nambucca R Downstream Bowraville,2.15am Fri,0.46,falling,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Taylors Arm at Upper Taylors Arm,2.00am Fri,1.29,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Taylors Arm at Utungun,2.42am Fri,0.40,steady,,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Nambucca R at Macksville,2.15am Fri,0.31,falling,below minor,Plot | Table,2022-10-14 03:00:02.664709+11:00,NSW
Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,Macleay River to Georges Creek,2022-10-14 03:00:02.664709+11:00,NSW
