Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,Border Rivers,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Wallangra,1.00pm Thu,1.32,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Pindari Dam W/L,1.00pm Thu,516.09,steady,0.09 above Spillway,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Ashford,1.00pm Thu,1.28,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre River at Ridgelands,2.00pm Thu,2.07,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Holdfast,1.00pm Thu,1.72,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck U/S Storm King Dam #,12.37pm Thu,1.69,steady,1.02 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Mountain Station Ck at Mt Stat Ck #,11.24am Thu,0.35,falling,1.25 below Road,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck at Storm King Dam HW #,11.59am Thu,0.09,steady,0.09 above Spillway,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck at Dalcouth Road #,1.24pm Thu,1.05,steady,0.25 below Causeway,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck at Granite Street #,12.41pm Thu,0.43,steady,0.18 below Road,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck at Stanthorpe #,12.34pm Thu,0.38,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Quart Pot Ck at Stanthorpe *,1.00pm Thu,0.41,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
4 Mile Ck at Glen Niven Dam TM*,1.00pm Thu,879.46,steady,0.11 above Spillway,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Broadwater Creek #,1.07pm Thu,0.88,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Broadwater Creek *,1.00pm Thu,0.85,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Ballandean *,1.00pm Thu,1.03,steady,0.87 below Approaches,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Severn R at Ballandean #,2.04pm Thu,1.04,steady,0.86 below Approaches,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Accommodation Ck at Ballandean *,1.00pm Thu,0.57,steady,1.13 below Crossing,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Accommodation Ck at Ballandean #,11.24am Thu,0.60,steady,1.10 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Farnbro *,1.00pm Thu,1.28,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Pike Ck at Glenlyon Dam TW *,1.20pm Thu,0.89,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Mole R at Donaldson,1.30pm Thu,0.90,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Roseneath,1.00pm Thu,1.21,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Beardy R at Haystack,2.00pm Thu,1.07,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Bonshaw,1.00pm Thu,3.31,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Texas *,12.00pm Thu,1.90,steady,5.60 below Road,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Oaky Ck at Texas *,1.00pm Thu,0.42,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Brush Ck at Beebo *,1.00pm Thu,1.55,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Dumaresq R at Glenarbon Weir D/S*,1.00pm Thu,0.99,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Barongarook *,1.00pm Thu,1.16,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Barongarook #,2.08pm Thu,1.15,falling,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Chain of Ponds Ck at Artunga #,1.22pm Thu,1.37,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Bracker Ck at Terraine *,1.00pm Thu,0.10,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Bracker Ck at Terraine #,11.58am Thu,0.10,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Coolmunda Dam HW *,1.00pm Thu,0.01,steady,0.01 above Full Supply,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Coolmunda Dam TW *,1.00pm Thu,0.62,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Coolmunda Dam TW #,12.12pm Thu,-0.10,steady,0.60 below Causeway,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Canning Ck at Woodspring #,1.45pm Thu,1.71,falling,5.29 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Inglewood Br #,11.17am Thu,2.05,steady,8.35 below Bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Inglewood Weir *,1.00pm Thu,2.44,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre R at Whetstone Weir *,1.00pm Thu,0.38,steady,0.38 above Weir,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Ben Dor Weir *,1.00pm Thu,0.35,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
Macintyre Bk at Booba Sands *,1.00pm Thu,2.19,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,NSW
