Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,Lake Macquarie,2022-10-14 00:10:01.983683+11:00,NSW
Slatey Creek,11.15pm Thu,18.32,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Winding Ck at Fifth St Br,11.15pm Thu,14.73,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Cockle Ck at Barnsley Vale,11.25pm Thu,0.52,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Cockle Ck at Cockle Ck Railway Stn,11.15pm Thu,0.06,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Lake Macquarie at Marmong Point,11.15pm Thu,0.07,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Lake Macquarie at Belmont,11.15pm Thu,0.06,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Stoney Creek U/S Toronto,11.15pm Thu,0.09,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Stoney Creek at Toronto,7.29pm Thu,0.04,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Dora Ck at Cooranbong,11.15pm Thu,1.21,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Stockton Ck at Morrisset,11.15pm Thu,0.10,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Dora Ck at Kalang Rd,11.15pm Thu,0.10,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Lake Macquarie at Swansea Channel,11.15pm Thu,0.25,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,Wyong - Tuggerah Lake,2022-10-14 00:10:01.983683+11:00,NSW
Wyong R at Yarramalong,11.15pm Thu,1.64,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wyong R at Gears,4.09am Thu,1.24,,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wyong R at Gracemere,11.15pm Thu,1.41,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Jilliby Ck at Jilliby,11.30pm Thu,0.58,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wyong R U/S Wyong Weir,11.15pm Thu,1.61,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wyong R U/S Wyong Br,11.15pm Thu,0.46,steady,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Tumbi Umbi Ck,11.15pm Thu,0.48,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wallarah Ck at Bridge,11.15pm Thu,0.38,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Ourimbah Ck U/S Weir,10.30pm Thu,1.13,falling,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Ourimbah (Ourimbah Ck),10.28pm Thu,10.00,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Ourimbah Ck at Kangy Angy,11.15pm Thu,6.07,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Ourimbah Ck at Lees Bridge,11.15pm Thu,0.48,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Tuggerah Lake at Toukley,11.15pm Thu,0.42,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Tuggerah Lake at The Entrance,11.15pm Thu,0.45,falling,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Tuggerah Lake at Long Jetty,11.15pm Thu,0.48,steady,below minor,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Gosford,Gosford,Gosford,Gosford,Gosford,Gosford,2022-10-14 00:10:01.983683+11:00,NSW
Lisarow,11.40pm Thu,1.62,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Narara,11.32pm Thu,2.20,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
West Gosford,11.40pm Thu,0.07,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Patonga (Tidal),11.16pm Thu,0.44,rising,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,Northern Beaches,2022-10-14 00:10:01.983683+11:00,NSW
Narabeen Lagoon at Ocean Street,11.16pm Thu,0.44,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,Wollondilly River,2022-10-14 00:10:01.983683+11:00,NSW
Mulwaree R at The Towers,10.15pm Thu,3.58,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Pejar Dam,11.42pm Thu,-0.13,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Kialla Ck at Pomeroy,10.45pm Thu,0.90,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wollondilly R at Marsden Weir,10.52pm Thu,0.23,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Mulwaree R at Lansdowne Br,11.00pm Thu,0.80,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wollondilly R at Murrays Flat,10.15pm Thu,1.39,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wollondilly R at Golden Valley,9.45pm Thu,1.52,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wingecarribee R at Sheepwash Bridge,10.15pm Thu,0.94,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wingecarribee R at Bong Bong Weir,10.30pm Thu,0.34,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wingecarribee R at Berrima,6.45pm Thu,1.23,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
Wingecarribee R at Greenstead,11.01pm Thu,1.14,steady,,Plot | Table,2022-10-14 00:10:01.983683+11:00,NSW
