Station Name,Time/Day,Height,Tendency,Flood Class,Recent Data,Scraped,State
Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,Condamine-Culgoa Rivers,2022-10-13 20:50:02.086427+11:00,NSW
Maranoa R at Old Cashmere,7.00pm Thu,2.35,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Balonne R at Surat,7.00pm Thu,3.71,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Balonne R at St George,7.00pm Thu,2.28,rising,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Balonne R at Jack Taylor Weir,7.10pm Thu,0.00,steady,,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Culgoa R at Whyenbah,7.00pm Thu,2.78,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Culgoa R at Woolerbilla,7.00pm Thu,4.02,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Narran R at Dirranbandi,7.00pm Thu,2.79,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Narran R at New Angledool No 2 **,8.00pm Thu,2.27,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Ballandool R at Ballandool,7.00pm Thu,2.35,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Bokhara R at Hebel,7.00pm Thu,0.98,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Bokhara R at Goodooga,8.15pm Thu,2.32,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Bokhara R at Goodwins,8.00pm Thu,2.49,steady,minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Birrie R at Goodooga,8.00pm Thu,2.08,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
Culgoa R at Brenda,8.30pm Thu,3.97,steady,below minor,Plot | Table,2022-10-13 20:50:02.086427+11:00,NSW
