Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 07:00:02.361759+11:00,TAS
Duck Rv at Scotchtown (D),5.00am Fri,2.61,rising,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 07:00:02.361759+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),6.15am Fri,5.68,falling,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Lake Cethana Dam (H),6.00am Fri,223.76^,rising,2.78 above FSL,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Lake Barrington Dam (H),6.15am Fri,122.81^,steady,0.89 above FSL,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),6.15am Fri,51.92^,steady,1.42 below FSL,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Middlesex Plain (Iris Rv) (H),4.00am Fri,1.50,falling,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Lake Gairdner Dam (H),6.15am Fri,474.54^,falling,2.10 above FSL,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Wilmot Rv (Abv Forth) (H),6.00am Fri,5.47,falling,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Forth Rv blw Wilmot (H),6.15am Fri,5.26,falling,,moderate,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 07:00:02.361759+11:00,TAS
Rowallan Dam (H),6.15am Fri,480.92^,steady,6.76 below FSL,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Mersey Rv (Abv Arm) (H),6.00am Fri,0.42,steady,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),6.00am Fri,1.85,steady,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Parangana Dam (H),6.15am Fri,383.05^,steady,2.05 above FSL,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Mersey Rv at Liena (H),6.15am Fri,3.49,falling,,moderate,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Mersey Rv at Kimberley,6.25am Fri,4.65,falling,,major,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Mersey Rv at Shale Rd (D),5.00am Fri,8.34,rising,,,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
Mersey Rv at Latrobe Bridge,6.00am Fri,4.35,steady,,major,Plot | Table,2022-10-14 07:00:02.361759+11:00,TAS
