Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-13 12:16:01.337405+11:00,TAS
Coal Rv at Craigbourne Dam (D),11.00am Thu,0.17,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),11.15am Thu,0.16,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Coal Rv at Richmond (D),11.00am Thu,0.12,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-13 12:16:01.337405+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),10.45am Thu,0.61,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
King William Lake at Dam (H),11.45am Thu,713.94^,steady,6.00 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Derwent abv Nive (H),11.45am Thu,0.70,steady,,,,2022-10-13 12:16:01.337405+11:00,TAS
Little Pine Lagoon at Dam (H),11.45am Thu,1006.54^,steady,0.82 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Pine Tier Dam (H),11.45am Thu,668.41^,steady,2.15 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Nive abv Tungatinah (H),11.45am Thu,0.62,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Liapootah Pond Dam (H),11.45am Thu,340.48^,steady,1.35 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Wayatinah Lagoon at Intake (H),11.45am Thu,230.34^,steady,0.69 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Florentine Rv at Eleven Rd (H),11.45am Thu,0.24,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Florentine Rv abv Derwent Rv (H),10.15am Thu,0.62,steady,,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Catagunya lake Dam (H),11.45am Thu,167.80^,steady,1.36 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
Repulse lake Dam (H),11.45am Thu,124.69^,steady,0.27 below FSL,,Plot | Table,2022-10-13 12:16:01.337405+11:00,TAS
