Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-13 21:30:02.375364+11:00,TAS
Duck Rv at Scotchtown (D),7.00pm Thu,1.89,rising,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-13 21:30:02.375364+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),8.45pm Thu,5.35,rising,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Lake Cethana Dam (H),8.45pm Thu,220.04^,steady,0.94 below FSL,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Lake Barrington Dam (H),8.45pm Thu,121.83^,steady,0.09 below FSL,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),8.45pm Thu,50.57^,steady,2.77 below FSL,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Middlesex Plain (Iris Rv) (H),8.45pm Thu,1.80,rising,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Lake Gairdner Dam (H),8.45pm Thu,474.96^,rising,2.52 above FSL,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Wilmot Rv (Abv Forth) (H),8.45pm Thu,4.79,rising,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Forth Rv blw Wilmot (H),8.45pm Thu,4.52,rising,,minor,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-13 21:30:02.375364+11:00,TAS
Rowallan Dam (H),8.45pm Thu,480.14^,steady,7.54 below FSL,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Mersey Rv (Abv Arm) (H),8.30pm Thu,0.44,steady,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),8.30pm Thu,1.46,rising,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Parangana Dam (H),8.45pm Thu,382.45^,steady,1.45 above FSL,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Mersey Rv at Liena (H),8.45pm Thu,2.65,rising,,minor,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Mersey Rv at Kimberley,9.00pm Thu,4.43,steady,,major,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Mersey Rv at Shale Rd (D),7.15pm Thu,6.11,rising,,,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
Mersey Rv at Latrobe Bridge,9.00pm Thu,3.80,rising,,moderate,Plot | Table,2022-10-13 21:30:02.375364+11:00,TAS
