Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-13 18:00:01.906781+11:00,TAS
Coal Rv at Craigbourne Dam (D),3.00pm Thu,0.20,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),3.00pm Thu,0.16,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Coal Rv at Richmond (D),3.00pm Thu,0.12,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-13 18:00:01.906781+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),4.15pm Thu,0.62,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
King William Lake at Dam (H),5.15pm Thu,713.94^,steady,6.00 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Derwent abv Nive (H),5.15pm Thu,0.70,steady,,,,2022-10-13 18:00:01.906781+11:00,TAS
Little Pine Lagoon at Dam (H),5.15pm Thu,1006.60^,steady,0.76 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Pine Tier Dam (H),5.15pm Thu,668.45^,steady,2.11 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Nive abv Tungatinah (H),5.15pm Thu,0.63,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Liapootah Pond Dam (H),5.00pm Thu,340.32^,rising,1.51 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Wayatinah Lagoon at Intake (H),5.15pm Thu,230.37^,steady,0.66 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Florentine Rv at Eleven Rd (H),5.15pm Thu,0.24,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Florentine Rv abv Derwent Rv (H),5.15pm Thu,0.62,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Catagunya lake Dam (H),5.15pm Thu,167.80^,steady,1.36 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Repulse lake Dam (H),5.15pm Thu,124.63^,steady,0.33 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Cluny Lagoon Dam (H),5.00pm Thu,97.31^,steady,0.53 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Echo Lake at Dam (H),5.15pm Thu,841.99^,rising,4.44 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Dee Rv abv Derwent Rv (H),4.30pm Thu,0.17,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Derwent Rv at Glendu (H),5.15pm Thu,1.18,falling,,below minor,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Ouse Rv at Lake Augusta Intake (H),5.15pm Thu,1150.26^,rising,0.34 below FSL,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Pine Tree RT (Lake HWY) (H),5.15pm Thu,2.09,rising,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Arthurs Lake at Pump Station (H),5.15pm Thu,951.10^,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),5.15pm Thu,2.44,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),5.00pm Thu,10.56,rising,,,,2022-10-13 18:00:01.906781+11:00,TAS
St Patricks Plains (H),5.15pm Thu,0.31,steady,,,Plot | Table,2022-10-13 18:00:01.906781+11:00,TAS
