Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 05:50:01.763983+11:00,TAS
Duck Rv at Scotchtown (D),3.00am Fri,2.44,rising,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 05:50:01.763983+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),5.15am Fri,5.92,falling,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Lake Cethana Dam (H),5.15am Fri,223.63^,steady,2.65 above FSL,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Lake Barrington Dam (H),5.15am Fri,122.68^,steady,0.76 above FSL,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),5.15am Fri,51.78^,steady,1.56 below FSL,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Middlesex Plain (Iris Rv) (H),4.00am Fri,1.50,falling,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Lake Gairdner Dam (H),5.15am Fri,474.77^,falling,2.33 above FSL,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Wilmot Rv (Abv Forth) (H),5.15am Fri,5.70,falling,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Forth Rv blw Wilmot (H),5.15am Fri,5.48,falling,,moderate,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 05:50:01.763983+11:00,TAS
Rowallan Dam (H),5.15am Fri,480.82^,steady,6.86 below FSL,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Mersey Rv (Abv Arm) (H),5.00am Fri,0.44,steady,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),5.00am Fri,1.86,steady,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Parangana Dam (H),5.15am Fri,383.18^,steady,2.18 above FSL,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Mersey Rv at Liena (H),5.15am Fri,3.69,falling,,moderate,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Mersey Rv at Kimberley,5.29am Fri,4.65,rising,,major,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Mersey Rv at Shale Rd (D),3.00am Fri,7.77,rising,,,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
Mersey Rv at Latrobe Bridge,5.00am Fri,4.30,rising,,major,Plot | Table,2022-10-14 05:50:01.763983+11:00,TAS
