Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-13 21:40:02.435377+11:00,TAS
Coal Rv at Craigbourne Dam (D),7.00pm Thu,0.24,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),7.15pm Thu,0.17,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Coal Rv at Richmond (D),7.00pm Thu,0.11,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-13 21:40:02.435377+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),8.15pm Thu,0.63,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
King William Lake at Dam (H),9.15pm Thu,713.92^,steady,6.02 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent abv Nive (H),9.15pm Thu,0.70,steady,,,,2022-10-13 21:40:02.435377+11:00,TAS
Little Pine Lagoon at Dam (H),9.15pm Thu,1006.68^,steady,0.68 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Pine Tier Dam (H),9.15pm Thu,668.50^,steady,2.06 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Nive abv Tungatinah (H),9.15pm Thu,0.63,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Liapootah Pond Dam (H),9.15pm Thu,340.80^,steady,1.03 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Wayatinah Lagoon at Intake (H),9.15pm Thu,230.39^,steady,0.64 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Florentine Rv at Eleven Rd (H),9.15pm Thu,0.24,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Florentine Rv abv Derwent Rv (H),9.15pm Thu,0.62,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Catagunya lake Dam (H),9.15pm Thu,167.98^,steady,1.18 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Repulse lake Dam (H),9.15pm Thu,124.67^,steady,0.29 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Cluny Lagoon Dam (H),9.00pm Thu,97.42^,steady,0.42 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Echo Lake at Dam (H),9.15pm Thu,842.05^,rising,4.38 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Dee Rv abv Derwent Rv (H),9.15pm Thu,0.17,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent Rv at Glendu (H),9.15pm Thu,1.07,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Ouse Rv at Lake Augusta Intake (H),9.15pm Thu,1150.83^,rising,0.23 above FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Pine Tree RT (Lake HWY) (H),9.15pm Thu,2.12,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Arthurs Lake at Pump Station (H),9.15pm Thu,951.25^,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),9.15pm Thu,2.76,rising,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),9.15pm Thu,10.97,steady,,,,2022-10-13 21:40:02.435377+11:00,TAS
St Patricks Plains (H),9.15pm Thu,0.38,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Shannon Rv at Hermitage (H),9.15pm Thu,0.49,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Ouse Rv at Ashton (H),9.15pm Thu,0.37,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Ouse Rv at 3B Weir (H),9.15pm Thu,0.63,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Clyde Rv ds Lake Cresent (D),7.00pm Thu,0.42,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Clyde Rv at Bothwell (D),7.00pm Thu,0.51,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Meadowbank HEC (H),9.15pm Thu,72.57^,steady,0.58 below FSL,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent Rv blw Meadowbank Dam (H),9.15pm Thu,1.89,falling,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Tyenna Rv at Newbury (D),7.00pm Thu,0.46,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Styx River at Bruces Bridge,9.14pm Thu,1.05,rising,4.45 below bridge,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Plenty River at Feilton,9.31pm Thu,0.95,falling,3.62 below bridge,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent Rv at Macquarie Plains (D),8.41pm Thu,0.73,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent Rv abv New Norfolk Bdg (D),7.00pm Thu,1.82,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Derwent Rv at New Norfolk,9.32pm Thu,0.08,rising,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Jordan,Jordan,Jordan,Jordan,Jordan,Jordan,Jordan,2022-10-13 21:40:02.435377+11:00,TAS
Jordan Rv at Mauriceton (D),7.00pm Thu,0.46,steady,,,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Huon,Huon,Huon,Huon,Huon,Huon,Huon,2022-10-13 21:40:02.435377+11:00,TAS
Huon Rv at Harrisons Opening,9.09pm Thu,0.85,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Huon Rv at Tahune Bdge,9.05pm Thu,0.28,rising,4.72 below bridge,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Huon Rv at Judbury (D),9.24pm Thu,0.80,rising,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
Huon Rv at Huonville,9.30pm Thu,1.25,steady,,below minor,Plot | Table,2022-10-13 21:40:02.435377+11:00,TAS
