Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-14 02:10:02.497125+11:00,TAS
Coal Rv at Craigbourne Dam (D),1.00am Fri,0.24,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),1.00am Fri,0.17,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Coal Rv at Richmond (D),1.00am Fri,0.11,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-14 02:10:02.497125+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),12.45am Fri,0.65,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
King William Lake at Dam (H),1.45am Fri,713.94^,steady,6.00 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Derwent abv Nive (H),1.45am Fri,0.71,steady,,,,2022-10-14 02:10:02.497125+11:00,TAS
Little Pine Lagoon at Dam (H),1.45am Fri,1006.81^,steady,0.55 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Pine Tier Dam (H),1.45am Fri,668.69^,rising,1.87 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Nive abv Tungatinah (H),1.00am Fri,0.63,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Liapootah Pond Dam (H),1.45am Fri,340.70^,steady,1.13 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Wayatinah Lagoon at Intake (H),1.45am Fri,230.37^,steady,0.66 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Florentine Rv at Eleven Rd (H),1.45am Fri,0.24,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Florentine Rv abv Derwent Rv (H),1.45am Fri,0.62,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Catagunya lake Dam (H),1.45am Fri,167.99^,steady,1.17 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Repulse lake Dam (H),1.45am Fri,124.62^,steady,0.34 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Cluny Lagoon Dam (H),1.30am Fri,97.47^,steady,0.37 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Echo Lake at Dam (H),1.45am Fri,842.00^,steady,4.43 below FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Dee Rv abv Derwent Rv (H),1.00am Fri,0.17,steady,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Derwent Rv at Glendu (H),1.45am Fri,1.40,steady,,below minor,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Ouse Rv at Lake Augusta Intake (H),1.45am Fri,1151.07^,steady,0.47 above FSL,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
Pine Tree RT (Lake HWY) (H),1.45am Fri,2.43,rising,,,Plot | Table,2022-10-14 02:10:02.497125+11:00,TAS
