Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-13 19:40:02.210553+11:00,TAS
Meander Rv at Meander,7.18pm Thu,3.33,rising,,moderate,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),7.00pm Thu,2.50,rising,,moderate,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Meander Rv at Strathbridge (D),5.00pm Thu,3.28,rising,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Liffey Rv abv West Channel (D),5.00pm Thu,2.87,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Liffey Rv at Carrick (D),5.00pm Thu,0.70,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Meander Rv at Westwood Bridge,7.33pm Thu,2.55,rising,4.45 below bridge,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-13 19:40:02.210553+11:00,TAS
St Patricks Rv at Nunamara Offtake,7.33pm Thu,2.78,rising,,minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
North Esk Rv at Ballroom (D),5.00pm Thu,1.53,rising,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
North Esk Rv at Corra Linn,7.33pm Thu,4.10,rising,,moderate,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-13 19:40:02.210553+11:00,TAS
Break O'Day Rv at Killymoon (D),5.00pm Thu,2.32,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Upper Esk Bge(D),5.00pm Thu,2.88,falling,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Mathinna,7.34pm Thu,2.70,rising,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Fingal,7.25pm Thu,4.32,rising,,minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
St Pauls Rv at Lewis Hill,7.28pm Thu,2.00,rising,,minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
St Pauls Rv abv Avoca (D),5.00pm Thu,0.92,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Llewellyn (H),7.15pm Thu,2.38,steady,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Nile Rv at Deddington (D),7.27pm Thu,1.92,rising,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Perth (D),5.15pm Thu,2.66,steady,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Back Creek abv Wilmores Lane (D),5.00pm Thu,0.28,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Longford,7.27pm Thu,1.05,steady,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
South Esk Rv at Trevallyn Pond (H),7.00pm Thu,126.56^,steady,0.06 above FSL,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,2022-10-13 19:40:02.210553+11:00,TAS
Tooms Lake,7.31pm Thu,4.50,steady,0.20 above spillway,minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Tooms Rv blw Tooms Lake (D),5.00pm Thu,0.28,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie Rv at Trefusis (D),5.00pm Thu,0.89,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie Rv at Mt Morriston,7.08pm Thu,0.55,steady,1.45 below causeway,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie Rv at Ross,7.10pm Thu,1.42,steady,1.08 below approaches,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie Rv at Fosterville (D),5.15pm Thu,0.55,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Leake,7.00pm Thu,5.28,steady,0.08 above spillway,minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Elizabeth Rv d/s Lake Leake (D),5.00pm Thu,0.48,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie Rv at Morningside (D),5.00pm Thu,1.88,steady,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Isis Rv at Barton,7.30pm Thu,1.39,steady,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Rv at Parknook (H),7.15pm Thu,4.33,rising,,major,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Lake Rv at Lake House (H),7.15pm Thu,2.45,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Below Palmers RT (H),7.15pm Thu,3.33,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Brumbys Ck (No 3 Weir) (H),7.15pm Thu,1.36,steady,,,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Macquarie Rv at Cressy Pumps (H),7.15pm Thu,2.65,rising,,below minor,Plot | Table,2022-10-13 19:40:02.210553+11:00,TAS
Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,2022-10-13 19:40:02.210553+11:00,TAS
