Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-13 12:51:35.872160+11:00,TAS
Meander Rv at Meander,12.26pm Thu,2.62,rising,,minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),12.00pm Thu,1.27,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Meander Rv at Strathbridge (D),11.00am Thu,1.53,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Liffey Rv abv West Channel (D),11.00am Thu,1.19,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Liffey Rv at Carrick (D),11.00am Thu,0.34,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Meander Rv at Westwood Bridge,12.04pm Thu,1.62,steady,5.38 below bridge,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-13 12:51:35.872160+11:00,TAS
St Patricks Rv at Nunamara Offtake,12.28pm Thu,1.38,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
North Esk Rv at Ballroom (D),11.15am Thu,1.05,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
North Esk Rv at Corra Linn,12.33pm Thu,2.38,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-13 12:51:35.872160+11:00,TAS
Break O'Day Rv at Killymoon (D),11.30am Thu,1.07,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk Rv at Upper Esk Bge(D),11.00am Thu,2.32,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk Rv at Mathinna,12.22pm Thu,1.40,rising,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk Rv at Fingal,12.25pm Thu,3.10,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
St Pauls Rv at Lewis Hill,12.33pm Thu,1.48,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
St Pauls Rv abv Avoca (D),11.00am Thu,0.92,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk Rv at Llewellyn (H),12.15pm Thu,2.17,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Nile Rv at Deddington (D),12.27pm Thu,1.60,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk Rv at Perth (D),11.00am Thu,2.67,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
Back Creek abv Wilmores Lane (D),11.00am Thu,0.18,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
South Esk Rv at Longford,12.27pm Thu,1.00,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,TAS
