Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-14 11:40:02.553508+11:00,TAS
Meander Rv at Meander,11.34am Fri,3.20,falling,,moderate,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),11.15am Fri,4.43,rising,,major,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Meander Rv at Strathbridge (D),10.00am Fri,8.01,rising,,major,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Liffey Rv abv West Channel (D),10.00am Fri,2.91,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Liffey Rv at Carrick (D),9.00am Fri,3.41,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Meander Rv at Westwood Bridge,11.33am Fri,5.78,falling,1.22 below bridge,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-14 11:40:02.553508+11:00,TAS
St Patricks Rv at Nunamara Offtake,11.18am Fri,2.67,falling,,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
North Esk Rv at Ballroom (D),9.00am Fri,3.75,falling,,moderate,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
North Esk Rv at Corra Linn,11.33am Fri,5.57,falling,,major,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-14 11:40:02.553508+11:00,TAS
Break O'Day Rv at Killymoon (D),8.15am Fri,2.74,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Upper Esk Bge(D),9.00am Fri,2.36,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Mathinna,12.40am Fri,3.28,rising,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Fingal,11.01am Fri,6.93,steady,,moderate,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
St Pauls Rv at Lewis Hill,11.22am Fri,2.78,steady,,moderate,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
St Pauls Rv abv Avoca (D),10.00am Fri,4.07,rising,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Llewellyn (H),11.15am Fri,4.67,rising,,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Nile Rv at Deddington (D),11.27am Fri,1.77,steady,,below minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Perth (D),10.00am Fri,3.05,steady,,below minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Back Creek abv Wilmores Lane (D),9.00am Fri,1.27,rising,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Longford,11.33am Fri,2.33,rising,,below minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
South Esk Rv at Trevallyn Pond (H),11.15am Fri,128.25^,steady,1.75 above FSL,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,Macquarie,2022-10-14 11:40:02.553508+11:00,TAS
Tooms Lake,11.31am Fri,4.50,steady,0.20 above spillway,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Tooms Rv blw Tooms Lake (D),9.00am Fri,0.32,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie Rv at Trefusis (D),9.00am Fri,1.23,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie Rv at Mt Morriston,11.34am Fri,0.82,rising,1.18 below causeway,below minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie Rv at Ross,11.31am Fri,2.40,rising,0.10 below approaches,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie Rv at Fosterville (D),10.00am Fri,0.69,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Lake Leake,11.00am Fri,5.30,steady,0.10 above spillway,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Elizabeth Rv d/s Lake Leake (D),9.00am Fri,0.50,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie Rv at Morningside (D),9.00am Fri,2.19,steady,,below minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Isis Rv at Barton,11.25am Fri,1.69,steady,,minor,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Lake Rv at Parknook (H),11.15am Fri,3.94,falling,,major,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Lake Rv at Lake House (H),11.15am Fri,2.80,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Below Palmers RT (H),11.15am Fri,3.40,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Brumbys Ck (No 3 Weir) (H),11.15am Fri,2.60,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Macquarie Rv at Cressy Pumps (H),11.15am Fri,5.62,steady,,major,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,Ringarooma,2022-10-14 11:40:02.553508+11:00,TAS
Legerwood Rivulet d/s Ringaroom(D),10.00am Fri,0.72,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Ringarooma Rv upstr Branxholm (D),9.00am Fri,3.75,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Ringarooma Rv at Moorina Bdge (D),9.15am Fri,5.80,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
East Coast,East Coast,East Coast,East Coast,East Coast,East Coast,East Coast,2022-10-14 11:40:02.553508+11:00,TAS
George Rv at St Helens Intake (D),9.00am Fri,4.97,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Scamander Rv abv Water Supply (D),9.00am Fri,3.47,falling,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Swan Rv upstrm Hardings Falls (D),9.00am Fri,1.19,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Swan River at the Grange (D),9.00am Fri,0.99,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
Meredith River at Swansea (D),10.00am Fri,0.57,steady,,,Plot | Table,2022-10-14 11:40:02.553508+11:00,TAS
