Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 02:40:02.005068+11:00,TAS
Duck Rv at Scotchtown (D),1.00am Fri,2.30,rising,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 02:40:02.005068+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),2.15am Fri,6.36,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Lake Cethana Dam (H),2.15am Fri,222.67^,steady,1.69 above FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Lake Barrington Dam (H),2.15am Fri,122.37^,steady,0.45 above FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),2.15am Fri,51.32^,steady,2.02 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Middlesex Plain (Iris Rv) (H),2.15am Fri,1.72,falling,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Lake Gairdner Dam (H),2.15am Fri,475.49^,falling,3.05 above FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Wilmot Rv (Abv Forth) (H),2.15am Fri,5.98,rising,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Forth Rv blw Wilmot (H),2.15am Fri,5.54,falling,,moderate,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 02:40:02.005068+11:00,TAS
Rowallan Dam (H),2.15am Fri,480.52^,steady,7.16 below FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Mersey Rv (Abv Arm) (H),2.00am Fri,0.47,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),2.00am Fri,1.76,rising,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Parangana Dam (H),2.15am Fri,383.44^,steady,2.44 above FSL,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Mersey Rv at Liena (H),2.15am Fri,4.06,steady,,moderate,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Mersey Rv at Kimberley,2.26am Fri,4.60,rising,,major,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Mersey Rv at Shale Rd (D),1.15am Fri,7.41,rising,,,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
Mersey Rv at Latrobe Bridge,2.00am Fri,4.05,steady,,major,Plot | Table,2022-10-14 02:40:02.005068+11:00,TAS
