Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Meander,Meander,Meander,Meander,Meander,Meander,Meander,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Meander,3.00pm Thu,2.92,rising,,minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Deloraine Rwy Br (H),2.45pm Thu,1.55,rising,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Strathbridge (D),1.00pm Thu,1.68,rising,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Liffey Rv abv West Channel (D),1.15pm Thu,1.64,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Liffey Rv at Carrick (D),1.00pm Thu,0.40,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
Meander Rv at Westwood Bridge,3.03pm Thu,1.83,rising,5.17 below bridge,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,North Esk,2022-10-13 15:21:38.985233+11:00,TAS
St Patricks Rv at Nunamara Offtake,3.03pm Thu,1.92,rising,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
North Esk Rv at Ballroom (D),1.00pm Thu,1.21,rising,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
North Esk Rv at Corra Linn,2.58pm Thu,2.90,rising,,minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,South Esk,2022-10-13 15:21:38.985233+11:00,TAS
Break O'Day Rv at Killymoon (D),1.30pm Thu,1.32,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Upper Esk Bge(D),1.00pm Thu,2.69,rising,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Mathinna,3.00pm Thu,1.78,steady,,,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
South Esk Rv at Fingal,3.01pm Thu,3.35,steady,,below minor,Plot | Table,2022-10-13 15:21:38.985233+11:00,TAS
