Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-14 04:10:01.858067+11:00,TAS
Coal Rv at Craigbourne Dam (D),3.00am Fri,0.37,rising,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),3.30am Fri,0.17,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Coal Rv at Richmond (D),3.15am Fri,0.11,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-14 04:10:01.858067+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),2.45am Fri,0.66,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
King William Lake at Dam (H),3.45am Fri,713.94^,steady,6.00 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent abv Nive (H),3.45am Fri,0.72,steady,,,,2022-10-14 04:10:01.858067+11:00,TAS
Little Pine Lagoon at Dam (H),3.45am Fri,1006.88^,rising,0.48 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Pine Tier Dam (H),3.45am Fri,668.82^,rising,1.74 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Nive abv Tungatinah (H),1.00am Fri,0.63,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Liapootah Pond Dam (H),3.45am Fri,340.95^,steady,0.88 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Wayatinah Lagoon at Intake (H),3.45am Fri,230.38^,steady,0.65 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Florentine Rv at Eleven Rd (H),3.45am Fri,0.25,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Florentine Rv abv Derwent Rv (H),3.45am Fri,0.63,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Catagunya lake Dam (H),3.45am Fri,167.95^,steady,1.21 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Repulse lake Dam (H),3.45am Fri,124.62^,steady,0.34 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Cluny Lagoon Dam (H),3.30am Fri,97.51^,rising,0.33 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Echo Lake at Dam (H),3.45am Fri,841.98^,falling,4.45 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Dee Rv abv Derwent Rv (H),3.45am Fri,0.17,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent Rv at Glendu (H),3.45am Fri,1.18,falling,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Ouse Rv at Lake Augusta Intake (H),3.45am Fri,1151.07^,steady,0.47 above FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Pine Tree RT (Lake HWY) (H),3.45am Fri,2.36,falling,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Arthurs Lake at Pump Station (H),3.45am Fri,951.47^,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),3.45am Fri,3.88,falling,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),3.45am Fri,12.94,falling,,,,2022-10-14 04:10:01.858067+11:00,TAS
St Patricks Plains (H),3.45am Fri,0.60,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Shannon Rv at Hermitage (H),3.45am Fri,0.65,rising,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Ouse Rv at Ashton (H),3.30am Fri,0.38,steady,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Ouse Rv at 3B Weir (H),3.45am Fri,0.63,steady,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Clyde Rv ds Lake Cresent (D),3.00am Fri,0.46,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Clyde Rv at Bothwell (D),3.00am Fri,0.76,steady,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Meadowbank HEC (H),3.45am Fri,72.53^,steady,0.62 below FSL,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent Rv blw Meadowbank Dam (H),3.45am Fri,1.55,steady,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Tyenna Rv at Newbury (D),3.00am Fri,0.67,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Styx River at Bruces Bridge,4.04am Fri,1.12,steady,4.38 below bridge,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Plenty River at Feilton,3.26am Fri,1.23,steady,3.34 below bridge,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent Rv at Macquarie Plains (D),4.01am Fri,0.68,falling,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent Rv abv New Norfolk Bdg (D),3.00am Fri,2.20,falling,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Derwent Rv at New Norfolk,4.02am Fri,0.60,falling,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Jordan,Jordan,Jordan,Jordan,Jordan,Jordan,Jordan,2022-10-14 04:10:01.858067+11:00,TAS
Jordan Rv at Mauriceton (D),3.00am Fri,0.45,steady,,,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Huon,Huon,Huon,Huon,Huon,Huon,Huon,2022-10-14 04:10:01.858067+11:00,TAS
Huon Rv at Harrisons Opening,4.01am Fri,1.20,rising,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Huon Rv at Tahune Bdge,3.45am Fri,0.43,rising,4.57 below bridge,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Huon Rv at Judbury (D),3.59am Fri,0.93,rising,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
Huon Rv at Huonville,3.35am Fri,1.95,rising,,below minor,Plot | Table,2022-10-14 04:10:01.858067+11:00,TAS
