Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 11:10:01.940768+11:00,TAS
Duck Rv at Scotchtown (D),9.15am Fri,2.88,rising,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 11:10:01.940768+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),10.45am Fri,4.20,falling,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Lake Cethana Dam (H),10.30am Fri,223.80^,falling,2.82 above FSL,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Lake Barrington Dam (H),10.45am Fri,123.40^,steady,1.48 above FSL,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),10.45am Fri,53.13^,steady,0.21 below FSL,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Middlesex Plain (Iris Rv) (H),4.00am Fri,1.50,falling,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Lake Gairdner Dam (H),10.45am Fri,473.86^,falling,1.42 above FSL,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Wilmot Rv (Abv Forth) (H),10.45am Fri,4.40,falling,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Forth Rv blw Wilmot (H),10.45am Fri,4.19,falling,,below minor,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 11:10:01.940768+11:00,TAS
Rowallan Dam (H),10.45am Fri,481.26^,steady,6.42 below FSL,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Mersey Rv (Abv Arm) (H),10.30am Fri,0.38,steady,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),10.30am Fri,1.61,falling,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Parangana Dam (H),10.45am Fri,382.45^,steady,1.45 above FSL,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Mersey Rv at Liena (H),10.45am Fri,2.48,falling,,minor,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Mersey Rv at Kimberley,11.04am Fri,4.18,falling,,major,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Mersey Rv at Shale Rd (D),9.15am Fri,8.72,falling,,,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
Mersey Rv at Latrobe Bridge,11.00am Fri,4.40,steady,,major,Plot | Table,2022-10-14 11:10:01.940768+11:00,TAS
