Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,Smithton-Burnie Coast,2022-10-14 13:40:02.349300+11:00,TAS
Duck Rv at Scotchtown (D),11.00am Fri,2.95,rising,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Forth,Forth,Forth,Forth,Forth,Forth,Forth,2022-10-14 13:40:02.349300+11:00,TAS
Forth Rv (Abv Lemonthyme PS) (H),1.15pm Fri,3.59,falling,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Lake Cethana Dam (H),1.15pm Fri,223.59^,steady,2.61 above FSL,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Lake Barrington Dam (H),1.15pm Fri,123.57^,steady,1.65 above FSL,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Lake Paloona Dam (Forth Rv) (H),1.15pm Fri,53.97^,steady,0.63 above FSL,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Middlesex Plain (Iris Rv) (H),4.00am Fri,1.50,falling,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Lake Gairdner Dam (H),1.15pm Fri,473.64^,falling,1.20 above FSL,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Wilmot Rv (Abv Forth) (H),1.15pm Fri,4.06,falling,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Forth Rv blw Wilmot (H),1.15pm Fri,4.09,steady,,below minor,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,Mersey,2022-10-14 13:40:02.349300+11:00,TAS
Rowallan Dam (H),1.15pm Fri,481.39^,steady,6.29 below FSL,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Mersey Rv (Abv Arm) (H),1.00pm Fri,0.36,steady,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Abv Mersey Rv (Arm Rv) (H),1.00pm Fri,1.48,steady,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Abv Lake Mackenzie (H),8.45pm Thu,2.10,steady,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Parangana Dam (H),1.15pm Fri,382.32^,steady,1.32 above FSL,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Mersey Rv at Liena (H),1.15pm Fri,2.26,falling,,below minor,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Mersey Rv at Kimberley,1.32pm Fri,3.88,falling,,moderate,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Mersey Rv at Shale Rd (D),11.15am Fri,8.38,falling,,,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
Mersey Rv at Latrobe Bridge,1.31pm Fri,4.20,falling,,major,Plot | Table,2022-10-14 13:40:02.349300+11:00,TAS
