Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-14 15:10:02.166515+11:00,TAS
Coal Rv at Craigbourne Dam (D),9.00am Fri,0.35,falling,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),1.00pm Fri,0.18,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Coal Rv at Richmond (D),1.00pm Fri,0.12,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-14 15:10:02.166515+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),1.45pm Fri,0.75,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
King William Lake at Dam (H),2.45pm Fri,713.93^,steady,6.01 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Derwent abv Nive (H),2.45pm Fri,0.76,steady,,,,2022-10-14 15:10:02.166515+11:00,TAS
Little Pine Lagoon at Dam (H),2.45pm Fri,1007.25^,rising,0.11 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Pine Tier Dam (H),2.45pm Fri,669.83^,rising,0.73 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Nive abv Tungatinah (H),12.00pm Fri,0.65,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Liapootah Pond Dam (H),2.45pm Fri,340.45^,steady,1.38 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Wayatinah Lagoon at Intake (H),2.45pm Fri,230.57^,rising,0.46 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Florentine Rv at Eleven Rd (H),2.45pm Fri,0.28,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Florentine Rv abv Derwent Rv (H),2.45pm Fri,0.67,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Catagunya lake Dam (H),2.45pm Fri,167.77^,steady,1.39 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Repulse lake Dam (H),2.45pm Fri,124.76^,rising,0.20 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Cluny Lagoon Dam (H),2.30pm Fri,97.38^,steady,0.46 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Echo Lake at Dam (H),2.45pm Fri,842.01^,falling,4.42 below FSL,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
Dee Rv abv Derwent Rv (H),2.45pm Fri,0.17,steady,,,Plot | Table,2022-10-14 15:10:02.166515+11:00,TAS
