Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Coal,Coal,Coal,Coal,Coal,Coal,Coal,2022-10-13 23:50:02.041699+11:00,TAS
Coal Rv at Craigbourne Dam (D),9.00pm Thu,0.28,rising,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
White Kangaroos Rt abv Coal Rv (D),9.00pm Thu,0.16,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Coal Rv at Richmond (D),9.00pm Thu,0.11,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,Derwent,2022-10-13 23:50:02.041699+11:00,TAS
Blw Lake St Clair (Derwent Rv) (H),10.15pm Thu,0.63,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
King William Lake at Dam (H),11.15pm Thu,713.93^,steady,6.01 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Derwent abv Nive (H),11.15pm Thu,0.70,steady,,,,2022-10-13 23:50:02.041699+11:00,TAS
Little Pine Lagoon at Dam (H),11.15pm Thu,1006.78^,rising,0.58 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Pine Tier Dam (H),11.15pm Thu,668.57^,steady,1.99 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Nive abv Tungatinah (H),11.15pm Thu,0.63,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Liapootah Pond Dam (H),11.15pm Thu,340.86^,steady,0.97 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Wayatinah Lagoon at Intake (H),11.15pm Thu,230.34^,steady,0.69 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Florentine Rv at Eleven Rd (H),11.15pm Thu,0.24,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Florentine Rv abv Derwent Rv (H),11.15pm Thu,0.62,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Catagunya lake Dam (H),11.15pm Thu,168.03^,steady,1.13 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Repulse lake Dam (H),11.15pm Thu,124.68^,steady,0.28 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Cluny Lagoon Dam (H),11.00pm Thu,97.46^,steady,0.38 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Echo Lake at Dam (H),11.15pm Thu,842.02^,rising,4.41 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Dee Rv abv Derwent Rv (H),11.15pm Thu,0.17,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Derwent Rv at Glendu (H),11.15pm Thu,1.18,rising,,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Ouse Rv at Lake Augusta Intake (H),11.15pm Thu,1150.96^,steady,0.36 above FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Pine Tree RT (Lake HWY) (H),11.15pm Thu,2.12,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Arthurs Lake at Pump Station (H),11.15pm Thu,951.33^,rising,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Ouse Rv (blw Liawenee Canal) (H),11.15pm Thu,3.43,rising,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Ouse Rv at Monpeelyata Wier (H),10.45pm Thu,11.09,rising,,,,2022-10-13 23:50:02.041699+11:00,TAS
St Patricks Plains (H),11.15pm Thu,0.42,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Shannon Rv at Hermitage (H),11.15pm Thu,0.51,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Ouse Rv at Ashton (H),11.00pm Thu,0.37,steady,,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Ouse Rv at 3B Weir (H),11.15pm Thu,0.63,steady,,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Clyde Rv ds Lake Cresent (D),9.00pm Thu,0.44,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Clyde Rv at Bothwell (D),9.00pm Thu,0.60,rising,,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Meadowbank HEC (H),11.15pm Thu,72.54^,steady,0.61 below FSL,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Derwent Rv blw Meadowbank Dam (H),11.15pm Thu,0.94,falling,,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Tyenna Rv at Newbury (D),9.00pm Thu,0.53,steady,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Styx River at Bruces Bridge,11.29pm Thu,1.12,rising,4.38 below bridge,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Plenty River at Feilton,11.31pm Thu,1.15,rising,3.42 below bridge,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Derwent Rv at Macquarie Plains (D),11.26pm Thu,0.77,rising,,below minor,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
Derwent Rv abv New Norfolk Bdg (D),9.00pm Thu,1.58,falling,,,Plot | Table,2022-10-13 23:50:02.041699+11:00,TAS
