Date,Mean,Qual,Cutoff,Site,City
2000-12-28,0.438,2,2000-12-28,405715,shepparton
2000-12-29,0.503,2,2000-12-29,405715,shepparton
2000-12-30,0.386,2,2000-12-30,405715,shepparton
2000-12-31,0.414,2,2000-12-31,405715,shepparton
2001-01-01,0.32,2,2001-01-01,405715,shepparton
2001-02-01,0.342,2,2001-02-01,405715,shepparton
2001-03-01,0.403,2,2001-03-01,405715,shepparton
2001-04-01,0.407,2,2001-04-01,405715,shepparton
2001-05-01,0.408,2,2001-05-01,405715,shepparton
2001-06-01,0.476,2,2001-06-01,405715,shepparton
2001-07-01,0.43,2,2001-07-01,405715,shepparton
2001-08-01,0.377,2,2001-08-01,405715,shepparton
2001-09-01,0.412,2,2001-09-01,405715,shepparton
2001-10-01,0.391,2,2001-10-01,405715,shepparton
2001-11-01,0.403,2,2001-11-01,405715,shepparton
2001-12-01,0.319,2,2001-12-01,405715,shepparton
2001-01-13,0.342,2,2001-01-13,405715,shepparton
2001-01-14,0.378,2,2001-01-14,405715,shepparton
2001-01-15,0.443,2,2001-01-15,405715,shepparton
2001-01-16,0.468,2,2001-01-16,405715,shepparton
2001-01-17,0.327,2,2001-01-17,405715,shepparton
2001-01-18,0.428,2,2001-01-18,405715,shepparton
2001-01-19,0.399,2,2001-01-19,405715,shepparton
2001-01-20,0.45,2,2001-01-20,405715,shepparton
2001-01-21,0.376,2,2001-01-21,405715,shepparton
2001-01-22,0.432,2,2001-01-22,405715,shepparton
2001-01-23,0.381,2,2001-01-23,405715,shepparton
2001-01-24,0.478,2,2001-01-24,405715,shepparton
2001-01-25,0.598,2,2001-01-25,405715,shepparton
2001-01-26,0.655,2,2001-01-26,405715,shepparton
2001-01-27,0.616,2,2001-01-27,405715,shepparton
2001-01-28,0.527,2,2001-01-28,405715,shepparton
2001-01-29,0.449,2,2001-01-29,405715,shepparton
2001-01-30,0.4,2,2001-01-30,405715,shepparton
2001-01-31,0.352,2,2001-01-31,405715,shepparton
2001-01-02,0.357,2,2001-01-02,405715,shepparton
2001-02-02,0.421,2,2001-02-02,405715,shepparton
2001-03-02,0.355,2,2001-03-02,405715,shepparton
2001-04-02,0.429,2,2001-04-02,405715,shepparton
2001-05-02,0.539,2,2001-05-02,405715,shepparton
2001-06-02,0.447,2,2001-06-02,405715,shepparton
2001-07-02,0.452,2,2001-07-02,405715,shepparton
2001-08-02,0.334,2,2001-08-02,405715,shepparton
2001-09-02,0.467,2,2001-09-02,405715,shepparton
2001-10-02,0.419,2,2001-10-02,405715,shepparton
2001-11-02,0.433,2,2001-11-02,405715,shepparton
2001-12-02,0.389,2,2001-12-02,405715,shepparton
2001-02-13,0.359,2,2001-02-13,405715,shepparton
2001-02-14,0.33,2,2001-02-14,405715,shepparton
2001-02-15,0.449,2,2001-02-15,405715,shepparton
2001-02-16,0.32,2,2001-02-16,405715,shepparton
2001-02-17,0.326,2,2001-02-17,405715,shepparton
2001-02-18,0.447,2,2001-02-18,405715,shepparton
2001-02-19,0.383,2,2001-02-19,405715,shepparton
2001-02-20,0.306,2,2001-02-20,405715,shepparton
2001-02-21,0.307,2,2001-02-21,405715,shepparton
2001-02-22,0.31,2,2001-02-22,405715,shepparton
2001-02-23,0.313,2,2001-02-23,405715,shepparton
2001-02-24,0.333,2,2001-02-24,405715,shepparton
2001-02-25,0.382,2,2001-02-25,405715,shepparton
2001-02-26,0.307,2,2001-02-26,405715,shepparton
2001-02-27,0.31,2,2001-02-27,405715,shepparton
2001-02-28,0.307,2,2001-02-28,405715,shepparton
2001-01-03,0.407,2,2001-01-03,405715,shepparton
2001-02-03,0.474,2,2001-02-03,405715,shepparton
2001-03-03,0.433,2,2001-03-03,405715,shepparton
2001-04-03,0.311,2,2001-04-03,405715,shepparton
2001-05-03,0.382,2,2001-05-03,405715,shepparton
2001-06-03,0.38,2,2001-06-03,405715,shepparton
2001-07-03,0.426,2,2001-07-03,405715,shepparton
2001-08-03,0.349,2,2001-08-03,405715,shepparton
2001-09-03,0.347,2,2001-09-03,405715,shepparton
2001-10-03,0.358,2,2001-10-03,405715,shepparton
2001-11-03,0.387,2,2001-11-03,405715,shepparton
2001-12-03,0.379,2,2001-12-03,405715,shepparton
2001-03-13,0.313,2,2001-03-13,405715,shepparton
2001-03-14,0.328,2,2001-03-14,405715,shepparton
2001-03-15,0.338,2,2001-03-15,405715,shepparton
2001-03-16,0.37,2,2001-03-16,405715,shepparton
2001-03-17,0.502,2,2001-03-17,405715,shepparton
2001-03-18,0.422,2,2001-03-18,405715,shepparton
2001-03-19,0.485,2,2001-03-19,405715,shepparton
2001-03-20,0.522,2,2001-03-20,405715,shepparton
2001-03-21,0.572,2,2001-03-21,405715,shepparton
2001-03-22,0.438,2,2001-03-22,405715,shepparton
2001-03-23,0.386,2,2001-03-23,405715,shepparton
2001-03-24,0.4,2,2001-03-24,405715,shepparton
2001-03-25,0.405,2,2001-03-25,405715,shepparton
2001-03-26,0.46,2,2001-03-26,405715,shepparton
2001-03-27,0.395,2,2001-03-27,405715,shepparton
2001-03-28,0.44,2,2001-03-28,405715,shepparton
2001-03-29,0.318,2,2001-03-29,405715,shepparton
2001-03-30,0.32,2,2001-03-30,405715,shepparton
2001-03-31,0.401,2,2001-03-31,405715,shepparton
2001-01-04,0.354,2,2001-01-04,405715,shepparton
2001-02-04,0.338,2,2001-02-04,405715,shepparton
2001-03-04,0.396,2,2001-03-04,405715,shepparton
2001-04-04,0.382,2,2001-04-04,405715,shepparton
2001-05-04,0.358,2,2001-05-04,405715,shepparton
2001-06-04,0.345,2,2001-06-04,405715,shepparton
2001-07-04,0.352,2,2001-07-04,405715,shepparton
2001-08-04,0.336,2,2001-08-04,405715,shepparton
2001-09-04,0.422,2,2001-09-04,405715,shepparton
2001-10-04,0.43,2,2001-10-04,405715,shepparton
2001-11-04,0.458,2,2001-11-04,405715,shepparton
2001-12-04,0.437,2,2001-12-04,405715,shepparton
2001-04-13,0.36,2,2001-04-13,405715,shepparton
2001-04-14,0.475,2,2001-04-14,405715,shepparton
2001-04-15,0.441,2,2001-04-15,405715,shepparton
2001-04-16,0.34,2,2001-04-16,405715,shepparton
2001-04-17,0.388,2,2001-04-17,405715,shepparton
2001-04-18,0.342,2,2001-04-18,405715,shepparton
2001-04-19,0.358,2,2001-04-19,405715,shepparton
2001-04-20,0.455,2,2001-04-20,405715,shepparton
2001-04-21,0.511,2,2001-04-21,405715,shepparton
2001-04-22,0.5,2,2001-04-22,405715,shepparton
2001-04-23,0.456,2,2001-04-23,405715,shepparton
2001-04-24,0.499,2,2001-04-24,405715,shepparton
2001-04-25,0.457,2,2001-04-25,405715,shepparton
2001-04-26,0.448,2,2001-04-26,405715,shepparton
2001-04-27,0.44,2,2001-04-27,405715,shepparton
2001-04-28,0.447,2,2001-04-28,405715,shepparton
2001-04-29,0.444,2,2001-04-29,405715,shepparton
2001-04-30,0.418,2,2001-04-30,405715,shepparton
2001-01-05,0.42,2,2001-01-05,405715,shepparton
2001-02-05,0.427,2,2001-02-05,405715,shepparton
2001-03-05,0.413,2,2001-03-05,405715,shepparton
2001-04-05,0.41,2,2001-04-05,405715,shepparton
2001-05-05,0.418,2,2001-05-05,405715,shepparton
2001-06-05,0.449,2,2001-06-05,405715,shepparton
2001-07-05,0.388,2,2001-07-05,405715,shepparton
2001-08-05,0.317,2,2001-08-05,405715,shepparton
2001-09-05,0.313,2,2001-09-05,405715,shepparton
2001-10-05,0.305,2,2001-10-05,405715,shepparton
2001-11-05,0.425,2,2001-11-05,405715,shepparton
2001-12-05,0.353,2,2001-12-05,405715,shepparton
2001-05-13,0.305,2,2001-05-13,405715,shepparton
2001-05-14,0.357,2,2001-05-14,405715,shepparton
2001-05-15,0.438,2,2001-05-15,405715,shepparton
2001-05-16,0.658,2,2001-05-16,405715,shepparton
2001-05-17,0.678,2,2001-05-17,405715,shepparton
2001-05-18,0.564,2,2001-05-18,405715,shepparton
2001-05-19,0.57,2,2001-05-19,405715,shepparton
2001-05-20,0.433,2,2001-05-20,405715,shepparton
2001-05-21,0.368,2,2001-05-21,405715,shepparton
2001-05-22,0.556,2,2001-05-22,405715,shepparton
2001-05-23,0.557,2,2001-05-23,405715,shepparton
2001-05-24,0.506,2,2001-05-24,405715,shepparton
2001-05-25,0.414,2,2001-05-25,405715,shepparton
2001-05-26,0.361,2,2001-05-26,405715,shepparton
2001-05-27,0.345,2,2001-05-27,405715,shepparton
2001-05-28,0.336,2,2001-05-28,405715,shepparton
2001-05-29,0.33,2,2001-05-29,405715,shepparton
2001-05-30,0.324,2,2001-05-30,405715,shepparton
2001-05-31,0.319,2,2001-05-31,405715,shepparton
2001-01-06,0.315,2,2001-01-06,405715,shepparton
2001-02-06,0.313,2,2001-02-06,405715,shepparton
2001-03-06,0.311,2,2001-03-06,405715,shepparton
2001-04-06,0.309,2,2001-04-06,405715,shepparton
2001-05-06,0.308,2,2001-05-06,405715,shepparton
2001-06-06,0.303,2,2001-06-06,405715,shepparton
2001-07-06,0.302,2,2001-07-06,405715,shepparton
2001-08-06,0.306,2,2001-08-06,405715,shepparton
2001-09-06,0.317,2,2001-09-06,405715,shepparton
2001-10-06,0.32,2,2001-10-06,405715,shepparton
2001-11-06,0.319,2,2001-11-06,405715,shepparton
2001-12-06,0.321,2,2001-12-06,405715,shepparton
2001-06-13,0.335,2,2001-06-13,405715,shepparton
2001-06-14,0.333,2,2001-06-14,405715,shepparton
2001-06-15,0.328,2,2001-06-15,405715,shepparton
2001-06-16,0.326,2,2001-06-16,405715,shepparton
2001-06-17,0.322,2,2001-06-17,405715,shepparton
2001-06-18,0.321,2,2001-06-18,405715,shepparton
2001-06-19,0.321,2,2001-06-19,405715,shepparton
2001-06-20,0.32,2,2001-06-20,405715,shepparton
2001-06-21,0.323,2,2001-06-21,405715,shepparton
2001-06-22,0.322,2,2001-06-22,405715,shepparton
2001-06-23,0.319,2,2001-06-23,405715,shepparton
2001-06-24,0.315,2,2001-06-24,405715,shepparton
2001-06-25,0.317,2,2001-06-25,405715,shepparton
2001-06-26,0.318,2,2001-06-26,405715,shepparton
2001-06-27,0.315,2,2001-06-27,405715,shepparton
2001-06-28,0.314,2,2001-06-28,405715,shepparton
2001-06-29,0.317,2,2001-06-29,405715,shepparton
2001-06-30,0.316,2,2001-06-30,405715,shepparton
2001-01-07,0.314,2,2001-01-07,405715,shepparton
2001-02-07,0.315,2,2001-02-07,405715,shepparton
2001-03-07,0.317,2,2001-03-07,405715,shepparton
2001-04-07,0.316,2,2001-04-07,405715,shepparton
2001-05-07,0.318,2,2001-05-07,405715,shepparton
2001-06-07,0.323,2,2001-06-07,405715,shepparton
2001-07-07,0.33,2,2001-07-07,405715,shepparton
2001-08-07,0.336,2,2001-08-07,405715,shepparton
2001-09-07,0.332,2,2001-09-07,405715,shepparton
2001-10-07,0.32,2,2001-10-07,405715,shepparton
2001-11-07,0.318,2,2001-11-07,405715,shepparton
2001-12-07,0.324,2,2001-12-07,405715,shepparton
2001-07-13,0.34,2,2001-07-13,405715,shepparton
2001-07-14,0.349,2,2001-07-14,405715,shepparton
2001-07-15,0.341,2,2001-07-15,405715,shepparton
2001-07-16,0.338,2,2001-07-16,405715,shepparton
2001-07-17,0.337,2,2001-07-17,405715,shepparton
2001-07-18,0.334,2,2001-07-18,405715,shepparton
2001-07-19,0.335,2,2001-07-19,405715,shepparton
2001-07-20,0.334,2,2001-07-20,405715,shepparton
2001-07-21,0.338,2,2001-07-21,405715,shepparton
2001-07-22,0.335,2,2001-07-22,405715,shepparton
2001-07-23,0.33,2,2001-07-23,405715,shepparton
2001-07-24,0.326,2,2001-07-24,405715,shepparton
2001-07-25,0.327,2,2001-07-25,405715,shepparton
2001-07-26,0.33,2,2001-07-26,405715,shepparton
2001-07-27,0.33,2,2001-07-27,405715,shepparton
2001-07-28,0.33,2,2001-07-28,405715,shepparton
2001-07-29,0.323,2,2001-07-29,405715,shepparton
2001-07-30,0.317,2,2001-07-30,405715,shepparton
2001-07-31,0.312,2,2001-07-31,405715,shepparton
2001-01-08,0.318,2,2001-01-08,405715,shepparton
2001-02-08,0.311,2,2001-02-08,405715,shepparton
2001-03-08,0.303,2,2001-03-08,405715,shepparton
2001-04-08,0.304,2,2001-04-08,405715,shepparton
2001-05-08,0.303,2,2001-05-08,405715,shepparton
2001-06-08,0.301,2,2001-06-08,405715,shepparton
2001-07-08,0.3,2,2001-07-08,405715,shepparton
2001-08-08,0.3,2,2001-08-08,405715,shepparton
2001-09-08,0.297,2,2001-09-08,405715,shepparton
2001-10-08,0.298,2,2001-10-08,405715,shepparton
2001-11-08,0.298,2,2001-11-08,405715,shepparton
2001-12-08,0.298,2,2001-12-08,405715,shepparton
2001-08-13,0.297,2,2001-08-13,405715,shepparton
2001-08-14,0.297,2,2001-08-14,405715,shepparton
2001-08-15,0.308,2,2001-08-15,405715,shepparton
2001-08-16,0.323,2,2001-08-16,405715,shepparton
2001-08-17,0.322,2,2001-08-17,405715,shepparton
2001-08-18,0.36,2,2001-08-18,405715,shepparton
2001-08-19,0.442,2,2001-08-19,405715,shepparton
2001-08-20,0.422,2,2001-08-20,405715,shepparton
2001-08-21,0.404,2,2001-08-21,405715,shepparton
2001-08-22,0.469,2,2001-08-22,405715,shepparton
2001-08-23,0.463,2,2001-08-23,405715,shepparton
2001-08-24,0.414,2,2001-08-24,405715,shepparton
2001-08-25,0.361,2,2001-08-25,405715,shepparton
2001-08-26,0.371,2,2001-08-26,405715,shepparton
2001-08-27,0.395,2,2001-08-27,405715,shepparton
2001-08-28,0.38,2,2001-08-28,405715,shepparton
2001-08-29,0.348,2,2001-08-29,405715,shepparton
2001-08-30,0.333,2,2001-08-30,405715,shepparton
2001-08-31,0.318,2,2001-08-31,405715,shepparton
2001-01-09,0.309,2,2001-01-09,405715,shepparton
2001-02-09,0.321,2,2001-02-09,405715,shepparton
2001-03-09,0.343,2,2001-03-09,405715,shepparton
2001-04-09,0.32,2,2001-04-09,405715,shepparton
2001-05-09,0.305,2,2001-05-09,405715,shepparton
2001-06-09,0.306,2,2001-06-09,405715,shepparton
2001-07-09,0.323,2,2001-07-09,405715,shepparton
2001-08-09,0.412,2,2001-08-09,405715,shepparton
2001-09-09,0.425,2,2001-09-09,405715,shepparton
2001-10-09,0.398,2,2001-10-09,405715,shepparton
2001-11-09,0.356,2,2001-11-09,405715,shepparton
2001-12-09,0.36,2,2001-12-09,405715,shepparton
2001-09-13,0.338,2,2001-09-13,405715,shepparton
2001-09-14,0.325,2,2001-09-14,405715,shepparton
2001-09-15,0.356,2,2001-09-15,405715,shepparton
2001-09-16,0.444,2,2001-09-16,405715,shepparton
2001-09-17,0.339,2,2001-09-17,405715,shepparton
2001-09-18,0.304,2,2001-09-18,405715,shepparton
2001-09-19,0.306,2,2001-09-19,405715,shepparton
2001-09-20,0.335,2,2001-09-20,405715,shepparton
2001-09-21,0.31,2,2001-09-21,405715,shepparton
2001-09-22,0.305,2,2001-09-22,405715,shepparton
2001-09-23,0.305,2,2001-09-23,405715,shepparton
2001-09-24,0.338,2,2001-09-24,405715,shepparton
2001-09-25,0.376,2,2001-09-25,405715,shepparton
2001-09-26,0.502,2,2001-09-26,405715,shepparton
2001-09-27,0.415,2,2001-09-27,405715,shepparton
2001-09-28,0.39,2,2001-09-28,405715,shepparton
2001-09-29,0.425,2,2001-09-29,405715,shepparton
2001-09-30,0.445,2,2001-09-30,405715,shepparton
2001-01-10,0.48,2,2001-01-10,405715,shepparton
2001-02-10,0.376,2,2001-02-10,405715,shepparton
2001-03-10,0.46,2,2001-03-10,405715,shepparton
2001-04-10,0.49,2,2001-04-10,405715,shepparton
2001-05-10,0.323,2,2001-05-10,405715,shepparton
2001-06-10,0.416,2,2001-06-10,405715,shepparton
2001-07-10,0.397,2,2001-07-10,405715,shepparton
2001-08-10,0.345,2,2001-08-10,405715,shepparton
2001-09-10,0.323,2,2001-09-10,405715,shepparton
2001-10-10,0.394,2,2001-10-10,405715,shepparton
2001-11-10,0.426,2,2001-11-10,405715,shepparton
2001-12-10,0.428,2,2001-12-10,405715,shepparton
2001-10-13,0.402,2,2001-10-13,405715,shepparton
2001-10-14,0.422,2,2001-10-14,405715,shepparton
2001-10-15,0.377,2,2001-10-15,405715,shepparton
2001-10-16,0.308,2,2001-10-16,405715,shepparton
2001-10-17,0.306,2,2001-10-17,405715,shepparton
2001-10-18,0.372,2,2001-10-18,405715,shepparton
2001-10-19,0.438,2,2001-10-19,405715,shepparton
2001-10-20,0.372,2,2001-10-20,405715,shepparton
2001-10-21,0.345,2,2001-10-21,405715,shepparton
2001-10-22,0.327,2,2001-10-22,405715,shepparton
2001-10-23,0.372,2,2001-10-23,405715,shepparton
2001-10-24,0.492,2,2001-10-24,405715,shepparton
2001-10-25,0.373,2,2001-10-25,405715,shepparton
2001-10-26,0.332,2,2001-10-26,405715,shepparton
2001-10-27,0.354,2,2001-10-27,405715,shepparton
2001-10-28,0.409,2,2001-10-28,405715,shepparton
2001-10-29,0.398,2,2001-10-29,405715,shepparton
2001-10-30,0.348,2,2001-10-30,405715,shepparton
2001-10-31,0.428,2,2001-10-31,405715,shepparton
2001-01-11,0.393,2,2001-01-11,405715,shepparton
2001-02-11,0.312,2,2001-02-11,405715,shepparton
2001-03-11,0.312,2,2001-03-11,405715,shepparton
2001-04-11,0.322,2,2001-04-11,405715,shepparton
2001-05-11,0.316,2,2001-05-11,405715,shepparton
2001-06-11,0.317,2,2001-06-11,405715,shepparton
2001-07-11,0.362,2,2001-07-11,405715,shepparton
2001-08-11,0.485,2,2001-08-11,405715,shepparton
2001-09-11,0.473,2,2001-09-11,405715,shepparton
2001-10-11,0.348,2,2001-10-11,405715,shepparton
2001-11-11,0.43,2,2001-11-11,405715,shepparton
2001-12-11,0.44,2,2001-12-11,405715,shepparton
2001-11-13,0.46,2,2001-11-13,405715,shepparton
2001-11-14,0.333,2,2001-11-14,405715,shepparton
2001-11-15,0.362,2,2001-11-15,405715,shepparton
2001-11-16,0.413,2,2001-11-16,405715,shepparton
2001-11-17,0.365,2,2001-11-17,405715,shepparton
2001-11-18,0.355,2,2001-11-18,405715,shepparton
2001-11-19,0.305,2,2001-11-19,405715,shepparton
2001-11-20,0.305,2,2001-11-20,405715,shepparton
2001-11-21,0.311,2,2001-11-21,405715,shepparton
2001-11-22,0.305,2,2001-11-22,405715,shepparton
2001-11-23,0.317,2,2001-11-23,405715,shepparton
2001-11-24,0.451,2,2001-11-24,405715,shepparton
2001-11-25,0.498,2,2001-11-25,405715,shepparton
2001-11-26,0.435,2,2001-11-26,405715,shepparton
2001-11-27,0.484,2,2001-11-27,405715,shepparton
2001-11-28,0.422,2,2001-11-28,405715,shepparton
2001-11-29,0.399,2,2001-11-29,405715,shepparton
2001-11-30,0.399,2,2001-11-30,405715,shepparton
2001-01-12,0.37,2,2001-01-12,405715,shepparton
2001-02-12,0.314,2,2001-02-12,405715,shepparton
2001-03-12,0.499,2,2001-03-12,405715,shepparton
2001-04-12,0.418,2,2001-04-12,405715,shepparton
2001-05-12,0.361,2,2001-05-12,405715,shepparton
2001-06-12,0.45,2,2001-06-12,405715,shepparton
2001-07-12,0.463,2,2001-07-12,405715,shepparton
2001-08-12,0.384,2,2001-08-12,405715,shepparton
2001-09-12,0.314,2,2001-09-12,405715,shepparton
2001-10-12,0.447,2,2001-10-12,405715,shepparton
2001-11-12,0.52,2,2001-11-12,405715,shepparton
2001-12-12,0.37,2,2001-12-12,405715,shepparton
2001-12-13,0.343,2,2001-12-13,405715,shepparton
2001-12-14,0.32,2,2001-12-14,405715,shepparton
2001-12-15,0.367,2,2001-12-15,405715,shepparton
2001-12-16,0.313,2,2001-12-16,405715,shepparton
2001-12-17,0.302,2,2001-12-17,405715,shepparton
2001-12-18,0.375,2,2001-12-18,405715,shepparton
2001-12-19,0.33,2,2001-12-19,405715,shepparton
2001-12-20,0.305,2,2001-12-20,405715,shepparton
2001-12-21,0.306,2,2001-12-21,405715,shepparton
2001-12-22,0.319,2,2001-12-22,405715,shepparton
2001-12-23,0.448,2,2001-12-23,405715,shepparton
2001-12-24,0.465,2,2001-12-24,405715,shepparton
2001-12-25,0.459,2,2001-12-25,405715,shepparton
2001-12-26,0.516,2,2001-12-26,405715,shepparton
2001-12-27,0.514,2,2001-12-27,405715,shepparton
2001-12-28,0.419,2,2001-12-28,405715,shepparton
2001-12-29,0.417,2,2001-12-29,405715,shepparton
2001-12-30,0.449,2,2001-12-30,405715,shepparton
2001-12-31,0.432,2,2001-12-31,405715,shepparton
2002-01-01,0.37,2,2002-01-01,405715,shepparton
2002-02-01,0.352,2,2002-02-01,405715,shepparton
2002-03-01,0.368,2,2002-03-01,405715,shepparton
2002-04-01,0.43,2,2002-04-01,405715,shepparton
2002-05-01,0.451,2,2002-05-01,405715,shepparton
2002-06-01,0.46,2,2002-06-01,405715,shepparton
2002-07-01,0.389,2,2002-07-01,405715,shepparton
2002-08-01,0.383,2,2002-08-01,405715,shepparton
2002-09-01,0.363,2,2002-09-01,405715,shepparton
2002-10-01,0.307,2,2002-10-01,405715,shepparton
2002-11-01,0.338,2,2002-11-01,405715,shepparton
2002-12-01,0.357,2,2002-12-01,405715,shepparton
2002-01-13,0.404,2,2002-01-13,405715,shepparton
2002-01-14,0.428,2,2002-01-14,405715,shepparton
2002-01-15,0.316,2,2002-01-15,405715,shepparton
2002-01-16,0.312,2,2002-01-16,405715,shepparton
2002-01-17,0.348,2,2002-01-17,405715,shepparton
2002-01-18,0.308,2,2002-01-18,405715,shepparton
2002-01-19,0.314,2,2002-01-19,405715,shepparton
2002-01-20,0.362,2,2002-01-20,405715,shepparton
2002-01-21,0.368,2,2002-01-21,405715,shepparton
2002-01-22,0.47,2,2002-01-22,405715,shepparton
2002-01-23,0.405,2,2002-01-23,405715,shepparton
2002-01-24,0.531,2,2002-01-24,405715,shepparton
2002-01-25,0.504,2,2002-01-25,405715,shepparton
2002-01-26,0.386,2,2002-01-26,405715,shepparton
2002-01-27,0.378,2,2002-01-27,405715,shepparton
2002-01-28,0.365,2,2002-01-28,405715,shepparton
2002-01-29,0.337,2,2002-01-29,405715,shepparton
2002-01-30,0.313,2,2002-01-30,405715,shepparton
2002-01-31,0.314,2,2002-01-31,405715,shepparton
2002-01-02,0.314,2,2002-01-02,405715,shepparton
2002-02-02,0.314,2,2002-02-02,405715,shepparton
2002-03-02,0.389,2,2002-03-02,405715,shepparton
2002-04-02,0.496,2,2002-04-02,405715,shepparton
2002-05-02,0.523,2,2002-05-02,405715,shepparton
2002-06-02,0.515,2,2002-06-02,405715,shepparton
2002-07-02,0.491,2,2002-07-02,405715,shepparton
2002-08-02,0.47,2,2002-08-02,405715,shepparton
2002-09-02,0.468,2,2002-09-02,405715,shepparton
2002-10-02,0.355,2,2002-10-02,405715,shepparton
2002-11-02,0.38,2,2002-11-02,405715,shepparton
