Date,Mean,Qual,Cutoff,Site,City
1991-07-30,87.659,1,1991-07-30,406265,echuca
1991-07-31,87.655,1,1991-07-31,406265,echuca
1991-01-08,87.647,1,1991-01-08,406265,echuca
1991-02-08,87.65,1,1991-02-08,406265,echuca
1991-03-08,87.825,1,1991-03-08,406265,echuca
1991-04-08,87.806,1,1991-04-08,406265,echuca
1991-05-08,87.826,1,1991-05-08,406265,echuca
1991-06-08,87.856,1,1991-06-08,406265,echuca
1991-07-08,87.837,1,1991-07-08,406265,echuca
1991-08-08,87.803,1,1991-08-08,406265,echuca
1991-09-08,87.762,1,1991-09-08,406265,echuca
1991-10-08,87.73,1,1991-10-08,406265,echuca
1991-11-08,87.709,1,1991-11-08,406265,echuca
1991-12-08,87.707,1,1991-12-08,406265,echuca
1991-08-13,87.76,1,1991-08-13,406265,echuca
1991-08-14,87.797,1,1991-08-14,406265,echuca
1991-08-15,87.796,1,1991-08-15,406265,echuca
1991-08-16,87.828,1,1991-08-16,406265,echuca
1991-08-17,87.829,1,1991-08-17,406265,echuca
1991-08-18,87.825,1,1991-08-18,406265,echuca
1991-08-19,87.871,1,1991-08-19,406265,echuca
1991-08-20,88.022,1,1991-08-20,406265,echuca
1991-08-21,88.197,1,1991-08-21,406265,echuca
1991-08-22,88.283,1,1991-08-22,406265,echuca
1991-08-23,88.269,1,1991-08-23,406265,echuca
1991-08-24,88.176,1,1991-08-24,406265,echuca
1991-08-25,88.162,1,1991-08-25,406265,echuca
1991-08-26,88.328,1,1991-08-26,406265,echuca
1991-08-27,88.582,1,1991-08-27,406265,echuca
1991-08-28,88.843,1,1991-08-28,406265,echuca
1991-08-29,88.966,1,1991-08-29,406265,echuca
1991-08-30,,160,1991-08-30,406265,echuca
1991-08-31,,160,1991-08-31,406265,echuca
1991-01-09,,160,1991-01-09,406265,echuca
1991-02-09,,160,1991-02-09,406265,echuca
1991-03-09,,160,1991-03-09,406265,echuca
1991-04-09,,160,1991-04-09,406265,echuca
1991-05-09,,160,1991-05-09,406265,echuca
1991-06-09,,160,1991-06-09,406265,echuca
1991-07-09,,160,1991-07-09,406265,echuca
1991-08-09,,160,1991-08-09,406265,echuca
1991-09-09,,160,1991-09-09,406265,echuca
1991-10-09,,160,1991-10-09,406265,echuca
1991-11-09,,160,1991-11-09,406265,echuca
1991-12-09,,160,1991-12-09,406265,echuca
1991-09-13,,160,1991-09-13,406265,echuca
1991-09-14,,160,1991-09-14,406265,echuca
1991-09-15,,160,1991-09-15,406265,echuca
1991-09-16,,160,1991-09-16,406265,echuca
1991-09-17,,160,1991-09-17,406265,echuca
1991-09-18,,160,1991-09-18,406265,echuca
1991-09-19,,160,1991-09-19,406265,echuca
1991-09-20,,160,1991-09-20,406265,echuca
1991-09-21,,160,1991-09-21,406265,echuca
1991-09-22,,160,1991-09-22,406265,echuca
1991-09-23,,160,1991-09-23,406265,echuca
1991-09-24,,160,1991-09-24,406265,echuca
1991-09-25,,160,1991-09-25,406265,echuca
1991-09-26,,160,1991-09-26,406265,echuca
1991-09-27,,160,1991-09-27,406265,echuca
1991-09-28,,160,1991-09-28,406265,echuca
1991-09-29,,160,1991-09-29,406265,echuca
1991-09-30,,160,1991-09-30,406265,echuca
1991-01-10,,160,1991-01-10,406265,echuca
1991-02-10,,160,1991-02-10,406265,echuca
1991-03-10,,160,1991-03-10,406265,echuca
1991-04-10,,160,1991-04-10,406265,echuca
1991-05-10,,160,1991-05-10,406265,echuca
1991-06-10,,160,1991-06-10,406265,echuca
1991-07-10,,160,1991-07-10,406265,echuca
1991-08-10,,160,1991-08-10,406265,echuca
1991-09-10,,160,1991-09-10,406265,echuca
1991-10-10,,160,1991-10-10,406265,echuca
1991-11-10,,160,1991-11-10,406265,echuca
1991-12-10,91.8,104,1991-12-10,406265,echuca
1991-10-13,91.661,104,1991-10-13,406265,echuca
1991-10-14,91.468,104,1991-10-14,406265,echuca
1991-10-15,91.234,104,1991-10-15,406265,echuca
1991-10-16,90.93,104,1991-10-16,406265,echuca
1991-10-17,,180,1991-10-17,406265,echuca
1991-10-18,,180,1991-10-18,406265,echuca
1991-10-19,,180,1991-10-19,406265,echuca
1991-10-20,,180,1991-10-20,406265,echuca
1991-10-21,,180,1991-10-21,406265,echuca
1991-10-22,,180,1991-10-22,406265,echuca
1991-10-23,,180,1991-10-23,406265,echuca
1991-10-24,,180,1991-10-24,406265,echuca
1991-10-25,,180,1991-10-25,406265,echuca
1991-10-26,,180,1991-10-26,406265,echuca
1991-10-27,,180,1991-10-27,406265,echuca
1991-10-28,,180,1991-10-28,406265,echuca
1991-10-29,,180,1991-10-29,406265,echuca
1991-10-30,,180,1991-10-30,406265,echuca
1991-10-31,87.621,104,1991-10-31,406265,echuca
1991-01-11,87.77,1,1991-01-11,406265,echuca
1991-02-11,87.804,1,1991-02-11,406265,echuca
1991-03-11,87.781,1,1991-03-11,406265,echuca
1991-04-11,87.752,1,1991-04-11,406265,echuca
1991-05-11,87.679,1,1991-05-11,406265,echuca
1991-06-11,87.639,1,1991-06-11,406265,echuca
1991-07-11,87.714,1,1991-07-11,406265,echuca
1991-08-11,87.705,1,1991-08-11,406265,echuca
1991-09-11,87.7,1,1991-09-11,406265,echuca
1991-10-11,87.711,1,1991-10-11,406265,echuca
1991-11-11,87.729,1,1991-11-11,406265,echuca
1991-12-11,87.738,1,1991-12-11,406265,echuca
1991-11-13,87.745,1,1991-11-13,406265,echuca
1991-11-14,87.72,1,1991-11-14,406265,echuca
1991-11-15,87.708,1,1991-11-15,406265,echuca
1991-11-16,87.687,1,1991-11-16,406265,echuca
1991-11-17,87.662,1,1991-11-17,406265,echuca
1991-11-18,87.652,1,1991-11-18,406265,echuca
1991-11-19,87.657,1,1991-11-19,406265,echuca
1991-11-20,87.636,1,1991-11-20,406265,echuca
1991-11-21,,180,1991-11-21,406265,echuca
1991-11-22,,180,1991-11-22,406265,echuca
1991-11-23,,180,1991-11-23,406265,echuca
1991-11-24,,180,1991-11-24,406265,echuca
1991-11-25,,180,1991-11-25,406265,echuca
1991-11-26,,180,1991-11-26,406265,echuca
1991-11-27,,180,1991-11-27,406265,echuca
1991-11-28,,180,1991-11-28,406265,echuca
1991-11-29,,180,1991-11-29,406265,echuca
1991-11-30,,180,1991-11-30,406265,echuca
1991-01-12,,180,1991-01-12,406265,echuca
1991-02-12,,180,1991-02-12,406265,echuca
1991-03-12,,180,1991-03-12,406265,echuca
1991-04-12,,180,1991-04-12,406265,echuca
1991-05-12,,180,1991-05-12,406265,echuca
1991-06-12,,180,1991-06-12,406265,echuca
1991-07-12,,180,1991-07-12,406265,echuca
1991-08-12,,180,1991-08-12,406265,echuca
1991-09-12,,180,1991-09-12,406265,echuca
1991-10-12,,180,1991-10-12,406265,echuca
1991-11-12,,180,1991-11-12,406265,echuca
1991-12-12,,180,1991-12-12,406265,echuca
1991-12-13,87.531,1,1991-12-13,406265,echuca
1991-12-14,87.576,1,1991-12-14,406265,echuca
1991-12-15,87.65,1,1991-12-15,406265,echuca
1991-12-16,87.665,1,1991-12-16,406265,echuca
1991-12-17,87.732,1,1991-12-17,406265,echuca
1991-12-18,87.736,1,1991-12-18,406265,echuca
1991-12-19,87.831,1,1991-12-19,406265,echuca
1991-12-20,87.825,1,1991-12-20,406265,echuca
1991-12-21,87.783,1,1991-12-21,406265,echuca
1991-12-22,87.793,1,1991-12-22,406265,echuca
1991-12-23,87.783,1,1991-12-23,406265,echuca
1991-12-24,87.732,1,1991-12-24,406265,echuca
1991-12-25,87.676,1,1991-12-25,406265,echuca
1991-12-26,87.641,1,1991-12-26,406265,echuca
1991-12-27,87.611,1,1991-12-27,406265,echuca
1991-12-28,87.596,1,1991-12-28,406265,echuca
1991-12-29,87.579,1,1991-12-29,406265,echuca
1991-12-30,87.615,1,1991-12-30,406265,echuca
1991-12-31,87.656,1,1991-12-31,406265,echuca
1992-01-01,87.638,1,1992-01-01,406265,echuca
1992-02-01,87.979,1,1992-02-01,406265,echuca
1992-03-01,88.063,1,1992-03-01,406265,echuca
1992-04-01,87.954,1,1992-04-01,406265,echuca
1992-05-01,87.857,1,1992-05-01,406265,echuca
1992-06-01,87.785,1,1992-06-01,406265,echuca
1992-07-01,87.725,1,1992-07-01,406265,echuca
1992-08-01,87.684,1,1992-08-01,406265,echuca
1992-09-01,87.7,1,1992-09-01,406265,echuca
1992-10-01,87.718,1,1992-10-01,406265,echuca
1992-11-01,87.701,1,1992-11-01,406265,echuca
1992-12-01,87.686,1,1992-12-01,406265,echuca
1992-01-13,87.677,1,1992-01-13,406265,echuca
1992-01-14,87.675,1,1992-01-14,406265,echuca
1992-01-15,87.677,1,1992-01-15,406265,echuca
1992-01-16,87.618,1,1992-01-16,406265,echuca
1992-01-17,87.576,1,1992-01-17,406265,echuca
1992-01-18,87.575,1,1992-01-18,406265,echuca
1992-01-19,87.54,1,1992-01-19,406265,echuca
1992-01-20,87.61,1,1992-01-20,406265,echuca
1992-01-21,87.653,1,1992-01-21,406265,echuca
1992-01-22,87.654,1,1992-01-22,406265,echuca
1992-01-23,87.641,1,1992-01-23,406265,echuca
1992-01-24,87.645,1,1992-01-24,406265,echuca
1992-01-25,87.607,1,1992-01-25,406265,echuca
1992-01-26,87.612,1,1992-01-26,406265,echuca
1992-01-27,87.726,1,1992-01-27,406265,echuca
1992-01-28,87.74,1,1992-01-28,406265,echuca
1992-01-29,87.719,1,1992-01-29,406265,echuca
1992-01-30,87.686,1,1992-01-30,406265,echuca
1992-01-31,87.659,1,1992-01-31,406265,echuca
1992-01-02,87.637,1,1992-01-02,406265,echuca
1992-02-02,87.655,1,1992-02-02,406265,echuca
1992-03-02,87.659,1,1992-03-02,406265,echuca
1992-04-02,87.652,1,1992-04-02,406265,echuca
1992-05-02,87.664,1,1992-05-02,406265,echuca
1992-06-02,87.623,1,1992-06-02,406265,echuca
1992-07-02,87.604,1,1992-07-02,406265,echuca
1992-08-02,87.641,1,1992-08-02,406265,echuca
1992-09-02,87.629,1,1992-09-02,406265,echuca
1992-10-02,87.689,1,1992-10-02,406265,echuca
1992-11-02,87.711,1,1992-11-02,406265,echuca
1992-12-02,87.713,1,1992-12-02,406265,echuca
1992-02-13,87.686,1,1992-02-13,406265,echuca
1992-02-14,87.699,1,1992-02-14,406265,echuca
1992-02-15,87.741,1,1992-02-15,406265,echuca
1992-02-16,87.693,1,1992-02-16,406265,echuca
1992-02-17,87.637,1,1992-02-17,406265,echuca
1992-02-18,87.62,1,1992-02-18,406265,echuca
1992-02-19,87.591,1,1992-02-19,406265,echuca
1992-02-20,87.573,1,1992-02-20,406265,echuca
1992-02-21,87.54,1,1992-02-21,406265,echuca
1992-02-22,87.553,1,1992-02-22,406265,echuca
1992-02-23,87.619,1,1992-02-23,406265,echuca
1992-02-24,87.677,1,1992-02-24,406265,echuca
1992-02-25,87.781,1,1992-02-25,406265,echuca
1992-02-26,87.708,1,1992-02-26,406265,echuca
1992-02-27,87.651,1,1992-02-27,406265,echuca
1992-02-28,87.598,1,1992-02-28,406265,echuca
1992-02-29,87.576,1,1992-02-29,406265,echuca
1992-01-03,87.568,1,1992-01-03,406265,echuca
1992-02-03,87.589,1,1992-02-03,406265,echuca
1992-03-03,87.631,1,1992-03-03,406265,echuca
1992-04-03,87.634,1,1992-04-03,406265,echuca
1992-05-03,87.659,1,1992-05-03,406265,echuca
1992-06-03,87.759,1,1992-06-03,406265,echuca
1992-07-03,87.825,1,1992-07-03,406265,echuca
1992-08-03,87.821,1,1992-08-03,406265,echuca
1992-09-03,87.831,1,1992-09-03,406265,echuca
1992-10-03,87.754,1,1992-10-03,406265,echuca
1992-11-03,87.67,1,1992-11-03,406265,echuca
1992-12-03,87.624,1,1992-12-03,406265,echuca
1992-03-13,87.603,1,1992-03-13,406265,echuca
1992-03-14,87.577,1,1992-03-14,406265,echuca
1992-03-15,87.696,1,1992-03-15,406265,echuca
1992-03-16,87.708,1,1992-03-16,406265,echuca
1992-03-17,87.695,1,1992-03-17,406265,echuca
1992-03-18,87.668,1,1992-03-18,406265,echuca
1992-03-19,87.67,1,1992-03-19,406265,echuca
1992-03-20,87.649,1,1992-03-20,406265,echuca
1992-03-21,87.633,1,1992-03-21,406265,echuca
1992-03-22,87.614,1,1992-03-22,406265,echuca
1992-03-23,87.709,1,1992-03-23,406265,echuca
1992-03-24,87.742,1,1992-03-24,406265,echuca
1992-03-25,87.732,1,1992-03-25,406265,echuca
1992-03-26,87.757,1,1992-03-26,406265,echuca
1992-03-27,87.815,1,1992-03-27,406265,echuca
1992-03-28,87.709,1,1992-03-28,406265,echuca
1992-03-29,87.651,1,1992-03-29,406265,echuca
1992-03-30,87.638,82,1992-03-30,406265,echuca
1992-03-31,87.724,1,1992-03-31,406265,echuca
1992-01-04,87.735,1,1992-01-04,406265,echuca
1992-02-04,87.717,1,1992-02-04,406265,echuca
1992-03-04,87.693,1,1992-03-04,406265,echuca
1992-04-04,87.683,1,1992-04-04,406265,echuca
1992-05-04,87.632,1,1992-05-04,406265,echuca
1992-06-04,87.657,1,1992-06-04,406265,echuca
1992-07-04,87.718,1,1992-07-04,406265,echuca
1992-08-04,87.699,1,1992-08-04,406265,echuca
1992-09-04,87.739,1,1992-09-04,406265,echuca
1992-10-04,87.854,1,1992-10-04,406265,echuca
1992-11-04,87.8,1,1992-11-04,406265,echuca
1992-12-04,87.71,1,1992-12-04,406265,echuca
1992-04-13,87.707,1,1992-04-13,406265,echuca
1992-04-14,87.833,1,1992-04-14,406265,echuca
1992-04-15,87.795,1,1992-04-15,406265,echuca
1992-04-16,87.759,1,1992-04-16,406265,echuca
1992-04-17,87.714,1,1992-04-17,406265,echuca
1992-04-18,87.695,1,1992-04-18,406265,echuca
1992-04-19,87.707,1,1992-04-19,406265,echuca
1992-04-20,87.718,1,1992-04-20,406265,echuca
1992-04-21,87.699,1,1992-04-21,406265,echuca
1992-04-22,87.67,1,1992-04-22,406265,echuca
1992-04-23,87.664,1,1992-04-23,406265,echuca
1992-04-24,87.668,1,1992-04-24,406265,echuca
1992-04-25,87.668,1,1992-04-25,406265,echuca
1992-04-26,87.646,1,1992-04-26,406265,echuca
1992-04-27,87.65,1,1992-04-27,406265,echuca
1992-04-28,87.66,1,1992-04-28,406265,echuca
1992-04-29,87.653,1,1992-04-29,406265,echuca
1992-04-30,87.665,1,1992-04-30,406265,echuca
1992-01-05,87.682,1,1992-01-05,406265,echuca
1992-02-05,87.675,1,1992-02-05,406265,echuca
1992-03-05,87.776,1,1992-03-05,406265,echuca
1992-04-05,87.809,1,1992-04-05,406265,echuca
1992-05-05,87.806,1,1992-05-05,406265,echuca
1992-06-05,87.797,1,1992-06-05,406265,echuca
1992-07-05,87.792,1,1992-07-05,406265,echuca
1992-08-05,87.789,1,1992-08-05,406265,echuca
1992-09-05,87.777,1,1992-09-05,406265,echuca
1992-10-05,87.762,1,1992-10-05,406265,echuca
1992-11-05,87.768,1,1992-11-05,406265,echuca
1992-12-05,87.819,1,1992-12-05,406265,echuca
1992-05-13,87.85,1,1992-05-13,406265,echuca
1992-05-14,87.88,1,1992-05-14,406265,echuca
1992-05-15,87.954,1,1992-05-15,406265,echuca
1992-05-16,88.155,1,1992-05-16,406265,echuca
1992-05-17,88.121,1,1992-05-17,406265,echuca
1992-05-18,88.403,1,1992-05-18,406265,echuca
1992-05-19,88.232,1,1992-05-19,406265,echuca
1992-05-20,88.077,1,1992-05-20,406265,echuca
1992-05-21,87.97,82,1992-05-21,406265,echuca
1992-05-22,87.898,1,1992-05-22,406265,echuca
1992-05-23,87.858,1,1992-05-23,406265,echuca
1992-05-24,87.826,1,1992-05-24,406265,echuca
1992-05-25,87.791,1,1992-05-25,406265,echuca
1992-05-26,87.768,1,1992-05-26,406265,echuca
1992-05-27,87.749,1,1992-05-27,406265,echuca
1992-05-28,87.729,1,1992-05-28,406265,echuca
1992-05-29,87.715,1,1992-05-29,406265,echuca
1992-05-30,87.702,1,1992-05-30,406265,echuca
1992-05-31,87.686,1,1992-05-31,406265,echuca
1992-01-06,87.681,1,1992-01-06,406265,echuca
1992-02-06,87.68,1,1992-02-06,406265,echuca
1992-03-06,87.676,1,1992-03-06,406265,echuca
1992-04-06,87.67,1,1992-04-06,406265,echuca
1992-05-06,87.671,82,1992-05-06,406265,echuca
1992-06-06,87.666,1,1992-06-06,406265,echuca
1992-07-06,87.661,1,1992-07-06,406265,echuca
1992-08-06,87.657,1,1992-08-06,406265,echuca
1992-09-06,87.651,1,1992-09-06,406265,echuca
1992-10-06,87.641,1,1992-10-06,406265,echuca
1992-11-06,87.646,1,1992-11-06,406265,echuca
1992-12-06,87.644,1,1992-12-06,406265,echuca
1992-06-13,87.648,1,1992-06-13,406265,echuca
1992-06-14,87.661,1,1992-06-14,406265,echuca
1992-06-15,87.647,1,1992-06-15,406265,echuca
1992-06-16,87.656,1,1992-06-16,406265,echuca
1992-06-17,87.674,1,1992-06-17,406265,echuca
1992-06-18,87.744,1,1992-06-18,406265,echuca
1992-06-19,87.741,1,1992-06-19,406265,echuca
1992-06-20,87.733,1,1992-06-20,406265,echuca
1992-06-21,87.732,1,1992-06-21,406265,echuca
1992-06-22,87.776,1,1992-06-22,406265,echuca
1992-06-23,87.799,1,1992-06-23,406265,echuca
1992-06-24,87.823,1,1992-06-24,406265,echuca
1992-06-25,87.823,1,1992-06-25,406265,echuca
1992-06-26,87.811,1,1992-06-26,406265,echuca
1992-06-27,87.795,1,1992-06-27,406265,echuca
1992-06-28,87.782,1,1992-06-28,406265,echuca
1992-06-29,87.887,1,1992-06-29,406265,echuca
1992-06-30,87.866,1,1992-06-30,406265,echuca
1992-01-07,87.826,1,1992-01-07,406265,echuca
1992-02-07,87.79,1,1992-02-07,406265,echuca
1992-03-07,87.764,1,1992-03-07,406265,echuca
1992-04-07,87.748,1,1992-04-07,406265,echuca
1992-05-07,87.733,1,1992-05-07,406265,echuca
1992-06-07,87.726,1,1992-06-07,406265,echuca
1992-07-07,87.716,1,1992-07-07,406265,echuca
1992-08-07,87.708,1,1992-08-07,406265,echuca
1992-09-07,87.704,1,1992-09-07,406265,echuca
1992-10-07,87.706,1,1992-10-07,406265,echuca
1992-11-07,87.717,1,1992-11-07,406265,echuca
1992-12-07,87.734,1,1992-12-07,406265,echuca
1992-07-13,87.743,1,1992-07-13,406265,echuca
1992-07-14,87.733,1,1992-07-14,406265,echuca
1992-07-15,87.743,1,1992-07-15,406265,echuca
1992-07-16,87.761,1,1992-07-16,406265,echuca
1992-07-17,87.767,1,1992-07-17,406265,echuca
1992-07-18,87.769,1,1992-07-18,406265,echuca
1992-07-19,87.772,1,1992-07-19,406265,echuca
1992-07-20,87.779,1,1992-07-20,406265,echuca
1992-07-21,87.782,1,1992-07-21,406265,echuca
1992-07-22,87.778,1,1992-07-22,406265,echuca
1992-07-23,87.764,1,1992-07-23,406265,echuca
1992-07-24,87.756,1,1992-07-24,406265,echuca
1992-07-25,87.751,1,1992-07-25,406265,echuca
1992-07-26,87.753,1,1992-07-26,406265,echuca
1992-07-27,87.745,1,1992-07-27,406265,echuca
1992-07-28,87.743,1,1992-07-28,406265,echuca
1992-07-29,87.744,82,1992-07-29,406265,echuca
1992-07-30,87.74,1,1992-07-30,406265,echuca
1992-07-31,87.734,1,1992-07-31,406265,echuca
1992-01-08,87.738,1,1992-01-08,406265,echuca
1992-02-08,87.733,1,1992-02-08,406265,echuca
1992-03-08,87.719,1,1992-03-08,406265,echuca
1992-04-08,87.708,1,1992-04-08,406265,echuca
1992-05-08,87.707,1,1992-05-08,406265,echuca
1992-06-08,87.711,1,1992-06-08,406265,echuca
1992-07-08,87.709,1,1992-07-08,406265,echuca
1992-08-08,87.706,1,1992-08-08,406265,echuca
1992-09-08,87.71,1,1992-09-08,406265,echuca
1992-10-08,87.708,1,1992-10-08,406265,echuca
1992-11-08,87.711,1,1992-11-08,406265,echuca
1992-12-08,87.711,1,1992-12-08,406265,echuca
1992-08-13,87.707,1,1992-08-13,406265,echuca
1992-08-14,87.706,1,1992-08-14,406265,echuca
1992-08-15,87.717,1,1992-08-15,406265,echuca
1992-08-16,87.698,1,1992-08-16,406265,echuca
1992-08-17,87.68,1,1992-08-17,406265,echuca
1992-08-18,87.771,1,1992-08-18,406265,echuca
1992-08-19,87.824,82,1992-08-19,406265,echuca
1992-08-20,87.796,1,1992-08-20,406265,echuca
1992-08-21,87.768,1,1992-08-21,406265,echuca
1992-08-22,87.747,1,1992-08-22,406265,echuca
1992-08-23,87.734,1,1992-08-23,406265,echuca
1992-08-24,87.718,1,1992-08-24,406265,echuca
1992-08-25,87.7,1,1992-08-25,406265,echuca
1992-08-26,87.687,1,1992-08-26,406265,echuca
1992-08-27,87.68,1,1992-08-27,406265,echuca
1992-08-28,,160,1992-08-28,406265,echuca
1992-08-29,,160,1992-08-29,406265,echuca
1992-08-30,,160,1992-08-30,406265,echuca
1992-08-31,,160,1992-08-31,406265,echuca
1992-01-09,,160,1992-01-09,406265,echuca
1992-02-09,,160,1992-02-09,406265,echuca
1992-03-09,,160,1992-03-09,406265,echuca
1992-04-09,,160,1992-04-09,406265,echuca
1992-05-09,,160,1992-05-09,406265,echuca
1992-06-09,,160,1992-06-09,406265,echuca
1992-07-09,,160,1992-07-09,406265,echuca
1992-08-09,,160,1992-08-09,406265,echuca
1992-09-09,,160,1992-09-09,406265,echuca
1992-10-09,,160,1992-10-09,406265,echuca
1992-11-09,,160,1992-11-09,406265,echuca
1992-12-09,,160,1992-12-09,406265,echuca
1992-09-13,,160,1992-09-13,406265,echuca
1992-09-14,,160,1992-09-14,406265,echuca
1992-09-15,,160,1992-09-15,406265,echuca
1992-09-16,,160,1992-09-16,406265,echuca
1992-09-17,,160,1992-09-17,406265,echuca
1992-09-18,,160,1992-09-18,406265,echuca
1992-09-19,,160,1992-09-19,406265,echuca
1992-09-20,,160,1992-09-20,406265,echuca
1992-09-21,,160,1992-09-21,406265,echuca
1992-09-22,,160,1992-09-22,406265,echuca
1992-09-23,,160,1992-09-23,406265,echuca
1992-09-24,,160,1992-09-24,406265,echuca
1992-09-25,,160,1992-09-25,406265,echuca
1992-09-26,,160,1992-09-26,406265,echuca
1992-09-27,,160,1992-09-27,406265,echuca
