Date,Mean,Qual,Cutoff,Site,City
1991-05-31,,255,1991-05-31,405730,shepparton
1991-01-06,-0.581,1,1991-01-06,405730,shepparton
1991-02-06,-0.582,1,1991-02-06,405730,shepparton
1991-03-06,-0.583,1,1991-03-06,405730,shepparton
1991-04-06,-0.583,1,1991-04-06,405730,shepparton
1991-05-06,-0.584,1,1991-05-06,405730,shepparton
1991-06-06,-0.575,1,1991-06-06,405730,shepparton
1991-07-06,0.184,1,1991-07-06,405730,shepparton
1991-08-06,0.273,1,1991-08-06,405730,shepparton
1991-09-06,0.225,1,1991-09-06,405730,shepparton
1991-10-06,0.216,1,1991-10-06,405730,shepparton
1991-11-06,0.222,1,1991-11-06,405730,shepparton
1991-12-06,0.325,1,1991-12-06,405730,shepparton
1991-06-13,0.305,1,1991-06-13,405730,shepparton
1991-06-14,0.25,1,1991-06-14,405730,shepparton
1991-06-15,0.219,1,1991-06-15,405730,shepparton
1991-06-16,0.201,1,1991-06-16,405730,shepparton
1991-06-17,0.198,1,1991-06-17,405730,shepparton
1991-06-18,0.187,1,1991-06-18,405730,shepparton
1991-06-19,0.172,1,1991-06-19,405730,shepparton
1991-06-20,0.162,1,1991-06-20,405730,shepparton
1991-06-21,0.182,1,1991-06-21,405730,shepparton
1991-06-22,0.196,1,1991-06-22,405730,shepparton
1991-06-23,0.187,1,1991-06-23,405730,shepparton
1991-06-24,0.216,1,1991-06-24,405730,shepparton
1991-06-25,0.23,1,1991-06-25,405730,shepparton
1991-06-26,0.227,1,1991-06-26,405730,shepparton
1991-06-27,0.219,1,1991-06-27,405730,shepparton
1991-06-28,0.229,1,1991-06-28,405730,shepparton
1991-06-29,0.378,1,1991-06-29,405730,shepparton
1991-06-30,0.374,1,1991-06-30,405730,shepparton
1991-01-07,0.333,1,1991-01-07,405730,shepparton
1991-02-07,0.304,1,1991-02-07,405730,shepparton
1991-03-07,0.284,1,1991-03-07,405730,shepparton
1991-04-07,0.272,1,1991-04-07,405730,shepparton
1991-05-07,0.456,1,1991-05-07,405730,shepparton
1991-06-07,0.457,1,1991-06-07,405730,shepparton
1991-07-07,0.424,1,1991-07-07,405730,shepparton
1991-08-07,0.411,1,1991-08-07,405730,shepparton
1991-09-07,0.417,1,1991-09-07,405730,shepparton
1991-10-07,0.419,1,1991-10-07,405730,shepparton
1991-11-07,0.431,1,1991-11-07,405730,shepparton
1991-12-07,0.438,1,1991-12-07,405730,shepparton
1991-07-13,0.441,1,1991-07-13,405730,shepparton
1991-07-14,0.444,1,1991-07-14,405730,shepparton
1991-07-15,0.451,1,1991-07-15,405730,shepparton
1991-07-16,0.461,1,1991-07-16,405730,shepparton
1991-07-17,0.478,1,1991-07-17,405730,shepparton
1991-07-18,0.474,1,1991-07-18,405730,shepparton
1991-07-19,0.467,1,1991-07-19,405730,shepparton
1991-07-20,0.458,1,1991-07-20,405730,shepparton
1991-07-21,0.452,1,1991-07-21,405730,shepparton
1991-07-22,0.465,82,1991-07-22,405730,shepparton
1991-07-23,0.454,1,1991-07-23,405730,shepparton
1991-07-24,0.437,1,1991-07-24,405730,shepparton
1991-07-25,0.417,1,1991-07-25,405730,shepparton
1991-07-26,0.403,1,1991-07-26,405730,shepparton
1991-07-27,0.389,1,1991-07-27,405730,shepparton
1991-07-28,0.381,1,1991-07-28,405730,shepparton
1991-07-29,0.38,1,1991-07-29,405730,shepparton
1991-07-30,0.378,1,1991-07-30,405730,shepparton
1991-07-31,0.372,1,1991-07-31,405730,shepparton
1991-01-08,0.373,1,1991-01-08,405730,shepparton
1991-02-08,0.382,1,1991-02-08,405730,shepparton
1991-03-08,0.36,1,1991-03-08,405730,shepparton
1991-04-08,0.35,1,1991-04-08,405730,shepparton
1991-05-08,0.341,1,1991-05-08,405730,shepparton
1991-06-08,0.336,1,1991-06-08,405730,shepparton
1991-07-08,0.331,1,1991-07-08,405730,shepparton
1991-08-08,0.326,1,1991-08-08,405730,shepparton
1991-09-08,0.321,1,1991-09-08,405730,shepparton
1991-10-08,0.311,1,1991-10-08,405730,shepparton
1991-11-08,0.298,1,1991-11-08,405730,shepparton
1991-12-08,0.285,1,1991-12-08,405730,shepparton
1991-08-13,0.273,1,1991-08-13,405730,shepparton
1991-08-14,0.265,1,1991-08-14,405730,shepparton
1991-08-15,0.265,1,1991-08-15,405730,shepparton
1991-08-16,0.265,1,1991-08-16,405730,shepparton
1991-08-17,0.263,1,1991-08-17,405730,shepparton
1991-08-18,0.258,1,1991-08-18,405730,shepparton
1991-08-19,0.248,1,1991-08-19,405730,shepparton
1991-08-20,0.239,1,1991-08-20,405730,shepparton
1991-08-21,0.233,1,1991-08-21,405730,shepparton
1991-08-22,0.229,1,1991-08-22,405730,shepparton
1991-08-23,0.226,1,1991-08-23,405730,shepparton
1991-08-24,0.222,1,1991-08-24,405730,shepparton
1991-08-25,0.219,1,1991-08-25,405730,shepparton
1991-08-26,0.214,1,1991-08-26,405730,shepparton
1991-08-27,0.207,1,1991-08-27,405730,shepparton
1991-08-28,0.211,1,1991-08-28,405730,shepparton
1991-08-29,0.209,1,1991-08-29,405730,shepparton
1991-08-30,0.22,82,1991-08-30,405730,shepparton
1991-08-31,0.219,1,1991-08-31,405730,shepparton
1991-01-09,0.218,1,1991-01-09,405730,shepparton
1991-02-09,0.213,1,1991-02-09,405730,shepparton
1991-03-09,0.205,1,1991-03-09,405730,shepparton
1991-04-09,0.198,1,1991-04-09,405730,shepparton
1991-05-09,0.189,1,1991-05-09,405730,shepparton
1991-06-09,0.184,1,1991-06-09,405730,shepparton
1991-07-09,0.179,1,1991-07-09,405730,shepparton
1991-08-09,0.182,1,1991-08-09,405730,shepparton
1991-09-09,0.182,1,1991-09-09,405730,shepparton
1991-10-09,0.225,1,1991-10-09,405730,shepparton
1991-11-09,0.296,1,1991-11-09,405730,shepparton
1991-12-09,0.279,1,1991-12-09,405730,shepparton
1991-09-13,0.286,1,1991-09-13,405730,shepparton
