Date,Mean,Qual,Cutoff,Site,City
2007-12-24,3.095,2,2007-12-24,406276,echuca
2007-12-25,2.059,2,2007-12-25,406276,echuca
2007-12-26,1.657,2,2007-12-26,406276,echuca
2007-12-27,1.465,2,2007-12-27,406276,echuca
2007-12-28,1.345,2,2007-12-28,406276,echuca
2007-12-29,1.261,2,2007-12-29,406276,echuca
2007-12-30,1.198,2,2007-12-30,406276,echuca
2007-12-31,1.145,2,2007-12-31,406276,echuca
2008-01-01,1.102,2,2008-01-01,406276,echuca
2008-02-01,1.071,2,2008-02-01,406276,echuca
2008-03-01,1.054,2,2008-03-01,406276,echuca
2008-04-01,1.05,2,2008-04-01,406276,echuca
2008-05-01,1.041,2,2008-05-01,406276,echuca
2008-06-01,1.028,2,2008-06-01,406276,echuca
2008-07-01,1.013,2,2008-07-01,406276,echuca
2008-08-01,1.001,2,2008-08-01,406276,echuca
2008-09-01,0.991,2,2008-09-01,406276,echuca
2008-10-01,0.983,2,2008-10-01,406276,echuca
2008-11-01,0.978,2,2008-11-01,406276,echuca
2008-12-01,0.972,2,2008-12-01,406276,echuca
2008-01-13,0.968,2,2008-01-13,406276,echuca
2008-01-14,0.964,2,2008-01-14,406276,echuca
2008-01-15,0.964,2,2008-01-15,406276,echuca
2008-01-16,0.968,2,2008-01-16,406276,echuca
2008-01-17,0.968,2,2008-01-17,406276,echuca
2008-01-18,0.97,2,2008-01-18,406276,echuca
2008-01-19,1.043,2,2008-01-19,406276,echuca
2008-01-20,1.069,2,2008-01-20,406276,echuca
2008-01-21,1.04,2,2008-01-21,406276,echuca
2008-01-22,1.064,2,2008-01-22,406276,echuca
2008-01-23,1.144,2,2008-01-23,406276,echuca
2008-01-24,1.111,2,2008-01-24,406276,echuca
2008-01-25,1.065,2,2008-01-25,406276,echuca
2008-01-26,1.036,2,2008-01-26,406276,echuca
2008-01-27,1.017,2,2008-01-27,406276,echuca
2008-01-28,1.004,2,2008-01-28,406276,echuca
2008-01-29,0.998,2,2008-01-29,406276,echuca
2008-01-30,0.994,2,2008-01-30,406276,echuca
2008-01-31,0.989,2,2008-01-31,406276,echuca
2008-01-02,0.986,2,2008-01-02,406276,echuca
2008-02-02,0.981,2,2008-02-02,406276,echuca
2008-03-02,0.978,2,2008-03-02,406276,echuca
2008-04-02,0.989,2,2008-04-02,406276,echuca
2008-05-02,1.001,2,2008-05-02,406276,echuca
2008-06-02,1.01,2,2008-06-02,406276,echuca
2008-07-02,0.996,2,2008-07-02,406276,echuca
2008-08-02,0.989,2,2008-08-02,406276,echuca
2008-09-02,0.986,2,2008-09-02,406276,echuca
2008-10-02,0.984,2,2008-10-02,406276,echuca
2008-11-02,0.984,2,2008-11-02,406276,echuca
2008-12-02,0.984,2,2008-12-02,406276,echuca
2008-02-13,0.984,2,2008-02-13,406276,echuca
2008-02-14,0.985,2,2008-02-14,406276,echuca
2008-02-15,0.983,2,2008-02-15,406276,echuca
2008-02-16,0.984,2,2008-02-16,406276,echuca
2008-02-17,0.98,2,2008-02-17,406276,echuca
2008-02-18,0.978,2,2008-02-18,406276,echuca
2008-02-19,0.982,2,2008-02-19,406276,echuca
2008-02-20,0.986,2,2008-02-20,406276,echuca
2008-02-21,0.987,2,2008-02-21,406276,echuca
2008-02-22,0.989,2,2008-02-22,406276,echuca
2008-02-23,0.987,2,2008-02-23,406276,echuca
2008-02-24,0.984,2,2008-02-24,406276,echuca
2008-02-25,0.989,2,2008-02-25,406276,echuca
2008-02-26,1.006,2,2008-02-26,406276,echuca
2008-02-27,1.066,2,2008-02-27,406276,echuca
2008-02-28,1.226,2,2008-02-28,406276,echuca
2008-02-29,1.24,2,2008-02-29,406276,echuca
2008-01-03,1.237,2,2008-01-03,406276,echuca
2008-02-03,1.235,2,2008-02-03,406276,echuca
2008-03-03,1.239,2,2008-03-03,406276,echuca
2008-04-03,1.228,2,2008-04-03,406276,echuca
2008-05-03,1.196,2,2008-05-03,406276,echuca
2008-06-03,1.167,2,2008-06-03,406276,echuca
2008-07-03,1.142,2,2008-07-03,406276,echuca
2008-08-03,1.122,2,2008-08-03,406276,echuca
2008-09-03,1.093,2,2008-09-03,406276,echuca
2008-10-03,1.063,2,2008-10-03,406276,echuca
2008-11-03,1.041,2,2008-11-03,406276,echuca
2008-12-03,1.028,2,2008-12-03,406276,echuca
2008-03-13,1.02,2,2008-03-13,406276,echuca
2008-03-14,1.011,2,2008-03-14,406276,echuca
2008-03-15,0.998,2,2008-03-15,406276,echuca
2008-03-16,0.985,2,2008-03-16,406276,echuca
2008-03-17,0.974,2,2008-03-17,406276,echuca
2008-03-18,0.988,2,2008-03-18,406276,echuca
2008-03-19,1.006,2,2008-03-19,406276,echuca
2008-03-20,1.009,2,2008-03-20,406276,echuca
2008-03-21,1.004,2,2008-03-21,406276,echuca
2008-03-22,1.002,2,2008-03-22,406276,echuca
2008-03-23,1.004,2,2008-03-23,406276,echuca
2008-03-24,1.007,2,2008-03-24,406276,echuca
2008-03-25,1.008,2,2008-03-25,406276,echuca
2008-03-26,1.005,2,2008-03-26,406276,echuca
2008-03-27,1.003,2,2008-03-27,406276,echuca
2008-03-28,1.012,2,2008-03-28,406276,echuca
2008-03-29,1.02,2,2008-03-29,406276,echuca
2008-03-30,1.031,2,2008-03-30,406276,echuca
2008-03-31,1.032,2,2008-03-31,406276,echuca
2008-01-04,1.069,2,2008-01-04,406276,echuca
2008-02-04,1.141,2,2008-02-04,406276,echuca
2008-03-04,1.154,2,2008-03-04,406276,echuca
2008-04-04,1.152,2,2008-04-04,406276,echuca
2008-05-04,1.151,2,2008-05-04,406276,echuca
2008-06-04,1.143,2,2008-06-04,406276,echuca
2008-07-04,1.125,2,2008-07-04,406276,echuca
2008-08-04,1.106,2,2008-08-04,406276,echuca
2008-09-04,1.083,2,2008-09-04,406276,echuca
2008-10-04,1.06,2,2008-10-04,406276,echuca
2008-11-04,1.041,2,2008-11-04,406276,echuca
2008-12-04,1.03,2,2008-12-04,406276,echuca
2008-04-13,1.026,2,2008-04-13,406276,echuca
2008-04-14,1.013,2,2008-04-14,406276,echuca
2008-04-15,1.007,2,2008-04-15,406276,echuca
2008-04-16,1.002,2,2008-04-16,406276,echuca
2008-04-17,0.994,2,2008-04-17,406276,echuca
2008-04-18,0.983,2,2008-04-18,406276,echuca
2008-04-19,0.981,2,2008-04-19,406276,echuca
2008-04-20,0.988,2,2008-04-20,406276,echuca
2008-04-21,0.989,2,2008-04-21,406276,echuca
2008-04-22,0.983,2,2008-04-22,406276,echuca
2008-04-23,0.969,2,2008-04-23,406276,echuca
2008-04-24,0.956,2,2008-04-24,406276,echuca
2008-04-25,0.944,2,2008-04-25,406276,echuca
2008-04-26,0.933,2,2008-04-26,406276,echuca
2008-04-27,0.934,2,2008-04-27,406276,echuca
2008-04-28,0.921,2,2008-04-28,406276,echuca
2008-04-29,0.908,2,2008-04-29,406276,echuca
2008-04-30,0.898,2,2008-04-30,406276,echuca
2008-01-05,0.891,2,2008-01-05,406276,echuca
2008-02-05,0.887,2,2008-02-05,406276,echuca
2008-03-05,0.882,2,2008-03-05,406276,echuca
2008-04-05,0.879,2,2008-04-05,406276,echuca
2008-05-05,0.877,2,2008-05-05,406276,echuca
2008-06-05,0.875,2,2008-06-05,406276,echuca
2008-07-05,0.899,2,2008-07-05,406276,echuca
2008-08-05,0.929,2,2008-08-05,406276,echuca
2008-09-05,0.938,2,2008-09-05,406276,echuca
2008-10-05,0.966,2,2008-10-05,406276,echuca
2008-11-05,1.02,2,2008-11-05,406276,echuca
2008-12-05,0.994,2,2008-12-05,406276,echuca
2008-05-13,0.97,2,2008-05-13,406276,echuca
2008-05-14,0.965,2,2008-05-14,406276,echuca
2008-05-15,0.989,2,2008-05-15,406276,echuca
2008-05-16,1.012,2,2008-05-16,406276,echuca
2008-05-17,1.025,2,2008-05-17,406276,echuca
2008-05-18,1.015,2,2008-05-18,406276,echuca
2008-05-19,0.989,2,2008-05-19,406276,echuca
2008-05-20,0.971,2,2008-05-20,406276,echuca
2008-05-21,0.958,2,2008-05-21,406276,echuca
2008-05-22,0.946,2,2008-05-22,406276,echuca
2008-05-23,0.938,2,2008-05-23,406276,echuca
2008-05-24,0.931,2,2008-05-24,406276,echuca
2008-05-25,0.932,2,2008-05-25,406276,echuca
2008-05-26,0.933,2,2008-05-26,406276,echuca
2008-05-27,0.93,2,2008-05-27,406276,echuca
2008-05-28,0.923,2,2008-05-28,406276,echuca
2008-05-29,0.916,2,2008-05-29,406276,echuca
2008-05-30,0.911,2,2008-05-30,406276,echuca
2008-05-31,0.908,2,2008-05-31,406276,echuca
2008-01-06,0.904,2,2008-01-06,406276,echuca
2008-02-06,0.898,2,2008-02-06,406276,echuca
2008-03-06,0.894,2,2008-03-06,406276,echuca
2008-04-06,0.891,2,2008-04-06,406276,echuca
2008-05-06,0.892,2,2008-05-06,406276,echuca
2008-06-06,0.889,2,2008-06-06,406276,echuca
2008-07-06,0.886,2,2008-07-06,406276,echuca
2008-08-06,0.882,2,2008-08-06,406276,echuca
2008-09-06,0.884,2,2008-09-06,406276,echuca
2008-10-06,0.9,2,2008-10-06,406276,echuca
2008-11-06,0.897,2,2008-11-06,406276,echuca
2008-12-06,0.891,2,2008-12-06,406276,echuca
2008-06-13,0.891,2,2008-06-13,406276,echuca
2008-06-14,0.887,2,2008-06-14,406276,echuca
2008-06-15,0.883,2,2008-06-15,406276,echuca
2008-06-16,0.88,2,2008-06-16,406276,echuca
2008-06-17,0.878,2,2008-06-17,406276,echuca
2008-06-18,0.876,2,2008-06-18,406276,echuca
2008-06-19,0.877,2,2008-06-19,406276,echuca
2008-06-20,0.878,2,2008-06-20,406276,echuca
2008-06-21,0.88,2,2008-06-21,406276,echuca
2008-06-22,0.884,2,2008-06-22,406276,echuca
2008-06-23,0.89,2,2008-06-23,406276,echuca
2008-06-24,0.89,2,2008-06-24,406276,echuca
2008-06-25,0.887,2,2008-06-25,406276,echuca
2008-06-26,0.885,2,2008-06-26,406276,echuca
2008-06-27,0.883,2,2008-06-27,406276,echuca
2008-06-28,0.88,2,2008-06-28,406276,echuca
2008-06-29,0.876,2,2008-06-29,406276,echuca
2008-06-30,0.874,2,2008-06-30,406276,echuca
2008-01-07,0.874,2,2008-01-07,406276,echuca
2008-02-07,0.872,2,2008-02-07,406276,echuca
2008-03-07,0.871,2,2008-03-07,406276,echuca
2008-04-07,0.871,2,2008-04-07,406276,echuca
2008-05-07,0.87,2,2008-05-07,406276,echuca
2008-06-07,0.868,2,2008-06-07,406276,echuca
2008-07-07,0.87,2,2008-07-07,406276,echuca
2008-08-07,0.883,2,2008-08-07,406276,echuca
2008-09-07,0.887,2,2008-09-07,406276,echuca
2008-10-07,0.884,2,2008-10-07,406276,echuca
2008-11-07,0.881,2,2008-11-07,406276,echuca
2008-12-07,0.876,2,2008-12-07,406276,echuca
2008-07-13,0.873,2,2008-07-13,406276,echuca
2008-07-14,0.872,2,2008-07-14,406276,echuca
2008-07-15,0.875,2,2008-07-15,406276,echuca
2008-07-16,0.898,2,2008-07-16,406276,echuca
2008-07-17,0.891,2,2008-07-17,406276,echuca
2008-07-18,0.882,2,2008-07-18,406276,echuca
2008-07-19,0.878,2,2008-07-19,406276,echuca
2008-07-20,0.881,2,2008-07-20,406276,echuca
2008-07-21,0.896,2,2008-07-21,406276,echuca
2008-07-22,0.89,2,2008-07-22,406276,echuca
2008-07-23,0.893,2,2008-07-23,406276,echuca
2008-07-24,0.899,2,2008-07-24,406276,echuca
2008-07-25,0.897,2,2008-07-25,406276,echuca
2008-07-26,0.896,2,2008-07-26,406276,echuca
2008-07-27,0.906,2,2008-07-27,406276,echuca
2008-07-28,0.922,2,2008-07-28,406276,echuca
2008-07-29,0.914,2,2008-07-29,406276,echuca
2008-07-30,0.924,2,2008-07-30,406276,echuca
2008-07-31,0.917,2,2008-07-31,406276,echuca
2008-01-08,0.913,2,2008-01-08,406276,echuca
2008-02-08,0.908,2,2008-02-08,406276,echuca
2008-03-08,0.901,2,2008-03-08,406276,echuca
2008-04-08,0.911,2,2008-04-08,406276,echuca
2008-05-08,0.917,2,2008-05-08,406276,echuca
2008-06-08,0.904,2,2008-06-08,406276,echuca
2008-07-08,0.903,2,2008-07-08,406276,echuca
2008-08-08,0.906,2,2008-08-08,406276,echuca
2008-09-08,0.91,2,2008-09-08,406276,echuca
2008-10-08,0.92,2,2008-10-08,406276,echuca
2008-11-08,0.913,2,2008-11-08,406276,echuca
2008-12-08,0.904,2,2008-12-08,406276,echuca
2008-08-13,0.901,2,2008-08-13,406276,echuca
2008-08-14,0.904,2,2008-08-14,406276,echuca
2008-08-15,0.907,2,2008-08-15,406276,echuca
2008-08-16,0.907,2,2008-08-16,406276,echuca
2008-08-17,0.904,2,2008-08-17,406276,echuca
2008-08-18,0.901,2,2008-08-18,406276,echuca
2008-08-19,0.898,2,2008-08-19,406276,echuca
2008-08-20,0.896,2,2008-08-20,406276,echuca
2008-08-21,0.894,2,2008-08-21,406276,echuca
2008-08-22,0.893,2,2008-08-22,406276,echuca
2008-08-23,0.893,2,2008-08-23,406276,echuca
2008-08-24,0.891,2,2008-08-24,406276,echuca
2008-08-25,0.887,2,2008-08-25,406276,echuca
2008-08-26,0.885,2,2008-08-26,406276,echuca
2008-08-27,0.885,2,2008-08-27,406276,echuca
2008-08-28,0.884,2,2008-08-28,406276,echuca
2008-08-29,0.883,2,2008-08-29,406276,echuca
2008-08-30,0.888,2,2008-08-30,406276,echuca
2008-08-31,0.924,2,2008-08-31,406276,echuca
2008-01-09,0.914,2,2008-01-09,406276,echuca
2008-02-09,0.9,2,2008-02-09,406276,echuca
2008-03-09,0.891,2,2008-03-09,406276,echuca
2008-04-09,0.887,2,2008-04-09,406276,echuca
2008-05-09,0.884,2,2008-05-09,406276,echuca
2008-06-09,0.881,2,2008-06-09,406276,echuca
2008-07-09,0.878,2,2008-07-09,406276,echuca
2008-08-09,0.873,2,2008-08-09,406276,echuca
2008-09-09,0.872,2,2008-09-09,406276,echuca
2008-10-09,0.872,2,2008-10-09,406276,echuca
2008-11-09,0.879,2,2008-11-09,406276,echuca
2008-12-09,0.889,2,2008-12-09,406276,echuca
2008-09-13,0.892,2,2008-09-13,406276,echuca
2008-09-14,0.89,2,2008-09-14,406276,echuca
2008-09-15,0.888,2,2008-09-15,406276,echuca
2008-09-16,0.885,2,2008-09-16,406276,echuca
2008-09-17,0.881,2,2008-09-17,406276,echuca
2008-09-18,0.878,2,2008-09-18,406276,echuca
2008-09-19,0.877,2,2008-09-19,406276,echuca
2008-09-20,0.873,2,2008-09-20,406276,echuca
2008-09-21,0.869,2,2008-09-21,406276,echuca
2008-09-22,0.866,2,2008-09-22,406276,echuca
2008-09-23,0.862,2,2008-09-23,406276,echuca
2008-09-24,0.858,2,2008-09-24,406276,echuca
2008-09-25,0.854,2,2008-09-25,406276,echuca
2008-09-26,0.851,2,2008-09-26,406276,echuca
2008-09-27,0.849,2,2008-09-27,406276,echuca
2008-09-28,0.845,2,2008-09-28,406276,echuca
2008-09-29,0.842,2,2008-09-29,406276,echuca
2008-09-30,0.839,2,2008-09-30,406276,echuca
2008-01-10,0.838,2,2008-01-10,406276,echuca
2008-02-10,0.836,2,2008-02-10,406276,echuca
2008-03-10,0.837,2,2008-03-10,406276,echuca
2008-04-10,0.848,2,2008-04-10,406276,echuca
2008-05-10,0.848,2,2008-05-10,406276,echuca
2008-06-10,0.846,2,2008-06-10,406276,echuca
2008-07-10,0.849,2,2008-07-10,406276,echuca
2008-08-10,0.852,2,2008-08-10,406276,echuca
2008-09-10,0.85,2,2008-09-10,406276,echuca
2008-10-10,0.846,2,2008-10-10,406276,echuca
2008-11-10,0.843,2,2008-11-10,406276,echuca
2008-12-10,0.84,2,2008-12-10,406276,echuca
2008-10-13,0.837,2,2008-10-13,406276,echuca
2008-10-14,0.833,2,2008-10-14,406276,echuca
2008-10-15,0.83,2,2008-10-15,406276,echuca
2008-10-16,0.828,2,2008-10-16,406276,echuca
2008-10-17,0.825,2,2008-10-17,406276,echuca
2008-10-18,0.824,2,2008-10-18,406276,echuca
2008-10-19,0.821,2,2008-10-19,406276,echuca
2008-10-20,0.817,2,2008-10-20,406276,echuca
2008-10-21,0.812,2,2008-10-21,406276,echuca
2008-10-22,0.808,2,2008-10-22,406276,echuca
2008-10-23,0.806,2,2008-10-23,406276,echuca
2008-10-24,0.804,2,2008-10-24,406276,echuca
2008-10-25,0.802,2,2008-10-25,406276,echuca
2008-10-26,0.799,2,2008-10-26,406276,echuca
2008-10-27,0.797,2,2008-10-27,406276,echuca
2008-10-28,0.794,2,2008-10-28,406276,echuca
2008-10-29,0.791,2,2008-10-29,406276,echuca
2008-10-30,0.79,2,2008-10-30,406276,echuca
2008-10-31,0.787,2,2008-10-31,406276,echuca
2008-01-11,0.784,2,2008-01-11,406276,echuca
2008-02-11,0.781,2,2008-02-11,406276,echuca
2008-03-11,0.778,2,2008-03-11,406276,echuca
2008-04-11,0.774,2,2008-04-11,406276,echuca
2008-05-11,0.77,2,2008-05-11,406276,echuca
2008-06-11,0.768,2,2008-06-11,406276,echuca
2008-07-11,0.781,2,2008-07-11,406276,echuca
2008-08-11,0.837,2,2008-08-11,406276,echuca
2008-09-11,0.851,2,2008-09-11,406276,echuca
2008-10-11,0.85,2,2008-10-11,406276,echuca
2008-11-11,0.848,2,2008-11-11,406276,echuca
2008-12-11,0.844,2,2008-12-11,406276,echuca
2008-11-13,0.84,2,2008-11-13,406276,echuca
2008-11-14,0.841,2,2008-11-14,406276,echuca
2008-11-15,0.857,2,2008-11-15,406276,echuca
2008-11-16,0.921,2,2008-11-16,406276,echuca
2008-11-17,0.937,2,2008-11-17,406276,echuca
2008-11-18,0.949,2,2008-11-18,406276,echuca
2008-11-19,0.989,2,2008-11-19,406276,echuca
2008-11-20,1.037,2,2008-11-20,406276,echuca
2008-11-21,0.988,2,2008-11-21,406276,echuca
2008-11-22,0.978,2,2008-11-22,406276,echuca
2008-11-23,0.978,2,2008-11-23,406276,echuca
2008-11-24,0.978,2,2008-11-24,406276,echuca
2008-11-25,0.982,2,2008-11-25,406276,echuca
2008-11-26,0.992,2,2008-11-26,406276,echuca
2008-11-27,0.979,2,2008-11-27,406276,echuca
2008-11-28,0.974,2,2008-11-28,406276,echuca
2008-11-29,0.974,2,2008-11-29,406276,echuca
2008-11-30,0.967,2,2008-11-30,406276,echuca
2008-01-12,0.965,2,2008-01-12,406276,echuca
2008-02-12,0.962,2,2008-02-12,406276,echuca
2008-03-12,0.962,2,2008-03-12,406276,echuca
2008-04-12,0.964,2,2008-04-12,406276,echuca
2008-05-12,0.964,2,2008-05-12,406276,echuca
2008-06-12,0.959,2,2008-06-12,406276,echuca
2008-07-12,0.956,2,2008-07-12,406276,echuca
2008-08-12,0.953,2,2008-08-12,406276,echuca
2008-09-12,0.95,2,2008-09-12,406276,echuca
2008-10-12,0.957,2,2008-10-12,406276,echuca
2008-11-12,0.956,2,2008-11-12,406276,echuca
2008-12-12,0.994,2,2008-12-12,406276,echuca
2008-12-13,1.049,2,2008-12-13,406276,echuca
2008-12-14,1.005,2,2008-12-14,406276,echuca
2008-12-15,0.997,2,2008-12-15,406276,echuca
2008-12-16,0.994,2,2008-12-16,406276,echuca
2008-12-17,1.004,2,2008-12-17,406276,echuca
2008-12-18,1.026,2,2008-12-18,406276,echuca
2008-12-19,1.008,2,2008-12-19,406276,echuca
2008-12-20,1.005,2,2008-12-20,406276,echuca
2008-12-21,1.008,2,2008-12-21,406276,echuca
2008-12-22,1.017,2,2008-12-22,406276,echuca
2008-12-23,1.018,2,2008-12-23,406276,echuca
2008-12-24,1.009,2,2008-12-24,406276,echuca
2008-12-25,0.995,2,2008-12-25,406276,echuca
2008-12-26,0.984,2,2008-12-26,406276,echuca
2008-12-27,0.978,2,2008-12-27,406276,echuca
2008-12-28,0.969,2,2008-12-28,406276,echuca
2008-12-29,0.962,2,2008-12-29,406276,echuca
2008-12-30,0.961,2,2008-12-30,406276,echuca
2008-12-31,0.958,2,2008-12-31,406276,echuca
2009-01-01,0.952,2,2009-01-01,406276,echuca
2009-02-01,0.947,2,2009-02-01,406276,echuca
2009-03-01,0.95,2,2009-03-01,406276,echuca
2009-04-01,0.956,2,2009-04-01,406276,echuca
2009-05-01,0.959,2,2009-05-01,406276,echuca
2009-06-01,0.959,2,2009-06-01,406276,echuca
2009-07-01,0.962,2,2009-07-01,406276,echuca
2009-08-01,0.959,2,2009-08-01,406276,echuca
2009-09-01,0.954,2,2009-09-01,406276,echuca
2009-10-01,0.953,2,2009-10-01,406276,echuca
2009-11-01,0.951,2,2009-11-01,406276,echuca
2009-12-01,0.943,2,2009-12-01,406276,echuca
2009-01-13,0.941,2,2009-01-13,406276,echuca
2009-01-14,0.941,2,2009-01-14,406276,echuca
2009-01-15,0.94,2,2009-01-15,406276,echuca
2009-01-16,0.938,2,2009-01-16,406276,echuca
2009-01-17,0.937,2,2009-01-17,406276,echuca
2009-01-18,0.937,2,2009-01-18,406276,echuca
2009-01-19,0.938,2,2009-01-19,406276,echuca
2009-01-20,0.936,2,2009-01-20,406276,echuca
2009-01-21,0.936,2,2009-01-21,406276,echuca
2009-01-22,0.933,2,2009-01-22,406276,echuca
2009-01-23,0.931,2,2009-01-23,406276,echuca
2009-01-24,0.93,2,2009-01-24,406276,echuca
2009-01-25,0.937,2,2009-01-25,406276,echuca
2009-01-26,0.94,2,2009-01-26,406276,echuca
2009-01-27,0.937,2,2009-01-27,406276,echuca
2009-01-28,0.935,2,2009-01-28,406276,echuca
2009-01-29,0.932,2,2009-01-29,406276,echuca
2009-01-30,0.929,2,2009-01-30,406276,echuca
2009-01-31,0.928,2,2009-01-31,406276,echuca
2009-01-02,0.928,2,2009-01-02,406276,echuca
2009-02-02,0.928,2,2009-02-02,406276,echuca
2009-03-02,0.927,2,2009-03-02,406276,echuca
2009-04-02,0.927,2,2009-04-02,406276,echuca
2009-05-02,0.918,2,2009-05-02,406276,echuca
2009-06-02,0.915,2,2009-06-02,406276,echuca
2009-07-02,0.92,2,2009-07-02,406276,echuca
2009-08-02,0.942,2,2009-08-02,406276,echuca
2009-09-02,1.005,2,2009-09-02,406276,echuca
2009-10-02,1.026,2,2009-10-02,406276,echuca
2009-11-02,1.033,2,2009-11-02,406276,echuca
2009-12-02,1.037,2,2009-12-02,406276,echuca
2009-02-13,1.041,2,2009-02-13,406276,echuca
2009-02-14,1.031,2,2009-02-14,406276,echuca
2009-02-15,1.015,2,2009-02-15,406276,echuca
2009-02-16,1.004,2,2009-02-16,406276,echuca
2009-02-17,0.991,2,2009-02-17,406276,echuca
2009-02-18,0.978,2,2009-02-18,406276,echuca
2009-02-19,0.971,2,2009-02-19,406276,echuca
2009-02-20,0.971,2,2009-02-20,406276,echuca
2009-02-21,0.962,2,2009-02-21,406276,echuca
