Date,Mean,Qual,Cutoff,Site,City
1977-12-17,1.341,2,1977-12-17,404222,shepparton
1977-12-18,1.324,2,1977-12-18,404222,shepparton
1977-12-19,1.32,2,1977-12-19,404222,shepparton
1977-12-20,1.322,2,1977-12-20,404222,shepparton
1977-12-21,1.262,2,1977-12-21,404222,shepparton
1977-12-22,1.208,2,1977-12-22,404222,shepparton
1977-12-23,1.185,2,1977-12-23,404222,shepparton
1977-12-24,1.158,2,1977-12-24,404222,shepparton
1977-12-25,1.147,2,1977-12-25,404222,shepparton
1977-12-26,1.252,2,1977-12-26,404222,shepparton
1977-12-27,1.149,2,1977-12-27,404222,shepparton
1977-12-28,1.143,2,1977-12-28,404222,shepparton
1977-12-29,1.133,2,1977-12-29,404222,shepparton
1977-12-30,1.094,2,1977-12-30,404222,shepparton
1977-12-31,1.087,2,1977-12-31,404222,shepparton
1978-01-01,1.186,2,1978-01-01,404222,shepparton
1978-02-01,1.153,2,1978-02-01,404222,shepparton
1978-03-01,1.137,2,1978-03-01,404222,shepparton
1978-04-01,1.155,2,1978-04-01,404222,shepparton
1978-05-01,1.162,2,1978-05-01,404222,shepparton
1978-06-01,1.602,2,1978-06-01,404222,shepparton
1978-07-01,1.239,2,1978-07-01,404222,shepparton
1978-08-01,1.209,2,1978-08-01,404222,shepparton
1978-09-01,1.217,2,1978-09-01,404222,shepparton
1978-10-01,1.184,2,1978-10-01,404222,shepparton
1978-11-01,1.131,2,1978-11-01,404222,shepparton
1978-12-01,1.124,2,1978-12-01,404222,shepparton
1978-01-13,1.141,2,1978-01-13,404222,shepparton
1978-01-14,1.126,2,1978-01-14,404222,shepparton
1978-01-15,1.086,2,1978-01-15,404222,shepparton
1978-01-16,1.087,2,1978-01-16,404222,shepparton
1978-01-17,,255,1978-01-17,404222,shepparton
1978-01-18,,255,1978-01-18,404222,shepparton
1978-01-19,,255,1978-01-19,404222,shepparton
1978-01-20,,255,1978-01-20,404222,shepparton
1978-01-21,,255,1978-01-21,404222,shepparton
1978-01-22,,255,1978-01-22,404222,shepparton
1978-01-23,,255,1978-01-23,404222,shepparton
1978-01-24,,255,1978-01-24,404222,shepparton
1978-01-25,,255,1978-01-25,404222,shepparton
1978-01-26,,255,1978-01-26,404222,shepparton
1978-01-27,,255,1978-01-27,404222,shepparton
1978-01-28,,255,1978-01-28,404222,shepparton
1978-01-29,,255,1978-01-29,404222,shepparton
1978-01-30,,255,1978-01-30,404222,shepparton
1978-01-31,,255,1978-01-31,404222,shepparton
1978-01-02,,255,1978-01-02,404222,shepparton
1978-02-02,,255,1978-02-02,404222,shepparton
1978-03-02,,255,1978-03-02,404222,shepparton
1978-04-02,,255,1978-04-02,404222,shepparton
1978-05-02,,255,1978-05-02,404222,shepparton
1978-06-02,,255,1978-06-02,404222,shepparton
1978-07-02,,255,1978-07-02,404222,shepparton
1978-08-02,,255,1978-08-02,404222,shepparton
1978-09-02,,255,1978-09-02,404222,shepparton
1978-10-02,1.227,104,1978-10-02,404222,shepparton
1978-11-02,1.233,2,1978-11-02,404222,shepparton
1978-12-02,1.239,2,1978-12-02,404222,shepparton
1978-02-13,1.244,2,1978-02-13,404222,shepparton
1978-02-14,1.21,2,1978-02-14,404222,shepparton
1978-02-15,1.191,2,1978-02-15,404222,shepparton
1978-02-16,1.212,2,1978-02-16,404222,shepparton
1978-02-17,1.205,2,1978-02-17,404222,shepparton
1978-02-18,1.183,2,1978-02-18,404222,shepparton
1978-02-19,1.176,2,1978-02-19,404222,shepparton
1978-02-20,1.189,2,1978-02-20,404222,shepparton
1978-02-21,1.19,2,1978-02-21,404222,shepparton
1978-02-22,1.135,2,1978-02-22,404222,shepparton
1978-02-23,1.169,2,1978-02-23,404222,shepparton
1978-02-24,1.204,2,1978-02-24,404222,shepparton
1978-02-25,1.226,2,1978-02-25,404222,shepparton
1978-02-26,1.209,2,1978-02-26,404222,shepparton
1978-02-27,1.19,2,1978-02-27,404222,shepparton
1978-02-28,1.231,2,1978-02-28,404222,shepparton
1978-01-03,1.218,2,1978-01-03,404222,shepparton
1978-02-03,1.17,2,1978-02-03,404222,shepparton
1978-03-03,1.2,2,1978-03-03,404222,shepparton
1978-04-03,1.178,2,1978-04-03,404222,shepparton
1978-05-03,1.135,2,1978-05-03,404222,shepparton
1978-06-03,1.153,2,1978-06-03,404222,shepparton
1978-07-03,1.137,2,1978-07-03,404222,shepparton
1978-08-03,1.118,2,1978-08-03,404222,shepparton
1978-09-03,1.126,2,1978-09-03,404222,shepparton
1978-10-03,1.199,2,1978-10-03,404222,shepparton
1978-11-03,1.198,2,1978-11-03,404222,shepparton
1978-12-03,1.121,2,1978-12-03,404222,shepparton
1978-03-13,1.213,2,1978-03-13,404222,shepparton
1978-03-14,1.276,2,1978-03-14,404222,shepparton
1978-03-15,1.251,2,1978-03-15,404222,shepparton
1978-03-16,1.233,2,1978-03-16,404222,shepparton
1978-03-17,1.291,2,1978-03-17,404222,shepparton
1978-03-18,1.244,2,1978-03-18,404222,shepparton
1978-03-19,1.239,2,1978-03-19,404222,shepparton
1978-03-20,1.378,2,1978-03-20,404222,shepparton
1978-03-21,1.483,2,1978-03-21,404222,shepparton
1978-03-22,1.372,2,1978-03-22,404222,shepparton
1978-03-23,1.432,2,1978-03-23,404222,shepparton
1978-03-24,1.474,2,1978-03-24,404222,shepparton
1978-03-25,1.52,2,1978-03-25,404222,shepparton
1978-03-26,1.528,2,1978-03-26,404222,shepparton
1978-03-27,1.511,2,1978-03-27,404222,shepparton
1978-03-28,1.483,2,1978-03-28,404222,shepparton
1978-03-29,1.393,2,1978-03-29,404222,shepparton
1978-03-30,1.407,2,1978-03-30,404222,shepparton
1978-03-31,1.39,2,1978-03-31,404222,shepparton
1978-01-04,1.377,2,1978-01-04,404222,shepparton
1978-02-04,1.319,2,1978-02-04,404222,shepparton
1978-03-04,1.229,2,1978-03-04,404222,shepparton
1978-04-04,1.211,2,1978-04-04,404222,shepparton
1978-05-04,1.188,2,1978-05-04,404222,shepparton
1978-06-04,1.164,2,1978-06-04,404222,shepparton
1978-07-04,1.156,2,1978-07-04,404222,shepparton
1978-08-04,1.142,2,1978-08-04,404222,shepparton
1978-09-04,1.138,2,1978-09-04,404222,shepparton
1978-10-04,1.211,2,1978-10-04,404222,shepparton
1978-11-04,1.267,2,1978-11-04,404222,shepparton
1978-12-04,1.373,2,1978-12-04,404222,shepparton
1978-04-13,1.222,2,1978-04-13,404222,shepparton
1978-04-14,1.208,2,1978-04-14,404222,shepparton
1978-04-15,1.176,2,1978-04-15,404222,shepparton
1978-04-16,1.149,2,1978-04-16,404222,shepparton
1978-04-17,1.139,2,1978-04-17,404222,shepparton
1978-04-18,1.152,2,1978-04-18,404222,shepparton
1978-04-19,1.157,2,1978-04-19,404222,shepparton
1978-04-20,1.156,2,1978-04-20,404222,shepparton
1978-04-21,1.154,2,1978-04-21,404222,shepparton
1978-04-22,1.155,2,1978-04-22,404222,shepparton
1978-04-23,1.154,2,1978-04-23,404222,shepparton
1978-04-24,1.155,2,1978-04-24,404222,shepparton
1978-04-25,1.156,2,1978-04-25,404222,shepparton
1978-04-26,1.16,2,1978-04-26,404222,shepparton
1978-04-27,1.162,2,1978-04-27,404222,shepparton
1978-04-28,1.185,2,1978-04-28,404222,shepparton
1978-04-29,1.202,2,1978-04-29,404222,shepparton
1978-04-30,1.202,2,1978-04-30,404222,shepparton
1978-01-05,1.172,2,1978-01-05,404222,shepparton
1978-02-05,1.165,2,1978-02-05,404222,shepparton
1978-03-05,1.162,2,1978-03-05,404222,shepparton
1978-04-05,1.161,2,1978-04-05,404222,shepparton
1978-05-05,1.149,2,1978-05-05,404222,shepparton
1978-06-05,1.148,2,1978-06-05,404222,shepparton
1978-07-05,1.141,2,1978-07-05,404222,shepparton
1978-08-05,1.145,2,1978-08-05,404222,shepparton
1978-09-05,1.163,2,1978-09-05,404222,shepparton
1978-10-05,1.196,2,1978-10-05,404222,shepparton
1978-11-05,1.214,2,1978-11-05,404222,shepparton
1978-12-05,1.235,2,1978-12-05,404222,shepparton
1978-05-13,1.277,2,1978-05-13,404222,shepparton
1978-05-14,1.243,2,1978-05-14,404222,shepparton
1978-05-15,1.216,2,1978-05-15,404222,shepparton
1978-05-16,1.354,2,1978-05-16,404222,shepparton
1978-05-17,1.213,2,1978-05-17,404222,shepparton
1978-05-18,1.299,2,1978-05-18,404222,shepparton
1978-05-19,1.479,2,1978-05-19,404222,shepparton
1978-05-20,1.89,2,1978-05-20,404222,shepparton
1978-05-21,1.741,2,1978-05-21,404222,shepparton
1978-05-22,1.642,2,1978-05-22,404222,shepparton
1978-05-23,1.755,2,1978-05-23,404222,shepparton
1978-05-24,1.647,2,1978-05-24,404222,shepparton
1978-05-25,1.586,2,1978-05-25,404222,shepparton
1978-05-26,1.51,2,1978-05-26,404222,shepparton
1978-05-27,1.286,2,1978-05-27,404222,shepparton
1978-05-28,1.165,2,1978-05-28,404222,shepparton
1978-05-29,1.148,2,1978-05-29,404222,shepparton
1978-05-30,1.141,2,1978-05-30,404222,shepparton
1978-05-31,1.133,2,1978-05-31,404222,shepparton
1978-01-06,1.116,2,1978-01-06,404222,shepparton
1978-02-06,1.086,2,1978-02-06,404222,shepparton
1978-03-06,1.069,2,1978-03-06,404222,shepparton
1978-04-06,1.061,2,1978-04-06,404222,shepparton
1978-05-06,1.05,2,1978-05-06,404222,shepparton
1978-06-06,1.104,2,1978-06-06,404222,shepparton
1978-07-06,1.119,2,1978-07-06,404222,shepparton
1978-08-06,1.384,2,1978-08-06,404222,shepparton
1978-09-06,1.491,2,1978-09-06,404222,shepparton
1978-10-06,1.353,2,1978-10-06,404222,shepparton
1978-11-06,1.292,2,1978-11-06,404222,shepparton
1978-12-06,1.299,2,1978-12-06,404222,shepparton
1978-06-13,1.31,2,1978-06-13,404222,shepparton
1978-06-14,1.651,2,1978-06-14,404222,shepparton
1978-06-15,1.773,2,1978-06-15,404222,shepparton
1978-06-16,1.61,2,1978-06-16,404222,shepparton
1978-06-17,1.448,2,1978-06-17,404222,shepparton
1978-06-18,1.32,2,1978-06-18,404222,shepparton
1978-06-19,1.24,2,1978-06-19,404222,shepparton
1978-06-20,1.184,2,1978-06-20,404222,shepparton
1978-06-21,1.154,2,1978-06-21,404222,shepparton
1978-06-22,1.134,2,1978-06-22,404222,shepparton
1978-06-23,1.108,2,1978-06-23,404222,shepparton
1978-06-24,1.093,2,1978-06-24,404222,shepparton
1978-06-25,1.086,2,1978-06-25,404222,shepparton
1978-06-26,1.082,2,1978-06-26,404222,shepparton
1978-06-27,1.078,2,1978-06-27,404222,shepparton
1978-06-28,1.094,2,1978-06-28,404222,shepparton
1978-06-29,1.093,2,1978-06-29,404222,shepparton
1978-06-30,1.082,2,1978-06-30,404222,shepparton
1978-01-07,1.075,2,1978-01-07,404222,shepparton
1978-02-07,1.075,2,1978-02-07,404222,shepparton
1978-03-07,1.092,2,1978-03-07,404222,shepparton
1978-04-07,1.101,2,1978-04-07,404222,shepparton
1978-05-07,1.11,2,1978-05-07,404222,shepparton
1978-06-07,1.125,2,1978-06-07,404222,shepparton
1978-07-07,1.135,2,1978-07-07,404222,shepparton
1978-08-07,1.142,2,1978-08-07,404222,shepparton
1978-09-07,1.301,2,1978-09-07,404222,shepparton
1978-10-07,1.251,2,1978-10-07,404222,shepparton
1978-11-07,1.199,2,1978-11-07,404222,shepparton
1978-12-07,1.163,2,1978-12-07,404222,shepparton
1978-07-13,1.142,2,1978-07-13,404222,shepparton
1978-07-14,1.131,2,1978-07-14,404222,shepparton
1978-07-15,1.122,2,1978-07-15,404222,shepparton
1978-07-16,1.121,2,1978-07-16,404222,shepparton
1978-07-17,1.128,2,1978-07-17,404222,shepparton
1978-07-18,1.146,2,1978-07-18,404222,shepparton
1978-07-19,1.414,2,1978-07-19,404222,shepparton
1978-07-20,1.888,2,1978-07-20,404222,shepparton
1978-07-21,2.091,2,1978-07-21,404222,shepparton
1978-07-22,2.301,2,1978-07-22,404222,shepparton
1978-07-23,3.372,2,1978-07-23,404222,shepparton
1978-07-24,4.711,2,1978-07-24,404222,shepparton
1978-07-25,3.809,2,1978-07-25,404222,shepparton
1978-07-26,2.689,2,1978-07-26,404222,shepparton
1978-07-27,2.327,2,1978-07-27,404222,shepparton
1978-07-28,2.204,2,1978-07-28,404222,shepparton
1978-07-29,2.069,2,1978-07-29,404222,shepparton
1978-07-30,1.855,2,1978-07-30,404222,shepparton
1978-07-31,1.691,2,1978-07-31,404222,shepparton
1978-01-08,1.573,2,1978-01-08,404222,shepparton
1978-02-08,1.499,2,1978-02-08,404222,shepparton
1978-03-08,1.44,2,1978-03-08,404222,shepparton
1978-04-08,1.4,2,1978-04-08,404222,shepparton
1978-05-08,1.365,2,1978-05-08,404222,shepparton
1978-06-08,1.341,2,1978-06-08,404222,shepparton
1978-07-08,1.346,2,1978-07-08,404222,shepparton
1978-08-08,2.221,2,1978-08-08,404222,shepparton
1978-09-08,4.58,2,1978-09-08,404222,shepparton
1978-10-08,3.967,2,1978-10-08,404222,shepparton
1978-11-08,4.285,2,1978-11-08,404222,shepparton
1978-12-08,3.161,2,1978-12-08,404222,shepparton
1978-08-13,2.427,2,1978-08-13,404222,shepparton
1978-08-14,2.943,2,1978-08-14,404222,shepparton
1978-08-15,2.328,2,1978-08-15,404222,shepparton
1978-08-16,1.92,2,1978-08-16,404222,shepparton
1978-08-17,1.802,2,1978-08-17,404222,shepparton
1978-08-18,1.799,2,1978-08-18,404222,shepparton
1978-08-19,1.696,2,1978-08-19,404222,shepparton
1978-08-20,1.637,2,1978-08-20,404222,shepparton
1978-08-21,1.641,2,1978-08-21,404222,shepparton
1978-08-22,1.584,2,1978-08-22,404222,shepparton
1978-08-23,1.721,2,1978-08-23,404222,shepparton
1978-08-24,1.939,2,1978-08-24,404222,shepparton
1978-08-25,1.768,2,1978-08-25,404222,shepparton
1978-08-26,1.527,2,1978-08-26,404222,shepparton
1978-08-27,1.429,2,1978-08-27,404222,shepparton
1978-08-28,1.382,2,1978-08-28,404222,shepparton
1978-08-29,1.324,2,1978-08-29,404222,shepparton
1978-08-30,1.246,2,1978-08-30,404222,shepparton
1978-08-31,1.251,2,1978-08-31,404222,shepparton
1978-01-09,1.318,2,1978-01-09,404222,shepparton
1978-02-09,1.306,2,1978-02-09,404222,shepparton
1978-03-09,1.27,2,1978-03-09,404222,shepparton
1978-04-09,1.24,104,1978-04-09,404222,shepparton
1978-05-09,1.234,104,1978-05-09,404222,shepparton
1978-06-09,1.348,104,1978-06-09,404222,shepparton
1978-07-09,1.394,104,1978-07-09,404222,shepparton
1978-08-09,1.354,104,1978-08-09,404222,shepparton
1978-09-09,1.29,2,1978-09-09,404222,shepparton
1978-10-09,1.242,2,1978-10-09,404222,shepparton
1978-11-09,1.219,2,1978-11-09,404222,shepparton
1978-12-09,1.202,2,1978-12-09,404222,shepparton
1978-09-13,1.245,2,1978-09-13,404222,shepparton
1978-09-14,1.311,2,1978-09-14,404222,shepparton
1978-09-15,1.172,2,1978-09-15,404222,shepparton
1978-09-16,1.207,2,1978-09-16,404222,shepparton
1978-09-17,1.212,2,1978-09-17,404222,shepparton
1978-09-18,1.23,2,1978-09-18,404222,shepparton
1978-09-19,1.242,2,1978-09-19,404222,shepparton
1978-09-20,1.252,2,1978-09-20,404222,shepparton
1978-09-21,1.318,2,1978-09-21,404222,shepparton
1978-09-22,1.31,2,1978-09-22,404222,shepparton
1978-09-23,1.261,2,1978-09-23,404222,shepparton
1978-09-24,1.237,2,1978-09-24,404222,shepparton
1978-09-25,1.269,2,1978-09-25,404222,shepparton
1978-09-26,1.248,2,1978-09-26,404222,shepparton
1978-09-27,1.405,2,1978-09-27,404222,shepparton
1978-09-28,4.175,2,1978-09-28,404222,shepparton
1978-09-29,6.243,2,1978-09-29,404222,shepparton
1978-09-30,3.908,2,1978-09-30,404222,shepparton
1978-01-10,2.533,2,1978-01-10,404222,shepparton
1978-02-10,2.077,2,1978-02-10,404222,shepparton
1978-03-10,1.763,2,1978-03-10,404222,shepparton
1978-04-10,1.588,2,1978-04-10,404222,shepparton
1978-05-10,1.469,2,1978-05-10,404222,shepparton
1978-06-10,1.394,2,1978-06-10,404222,shepparton
1978-07-10,1.336,2,1978-07-10,404222,shepparton
1978-08-10,1.304,2,1978-08-10,404222,shepparton
1978-09-10,1.27,2,1978-09-10,404222,shepparton
1978-10-10,1.245,2,1978-10-10,404222,shepparton
1978-11-10,1.231,2,1978-11-10,404222,shepparton
1978-12-10,1.252,2,1978-12-10,404222,shepparton
1978-10-13,1.243,2,1978-10-13,404222,shepparton
1978-10-14,1.228,2,1978-10-14,404222,shepparton
1978-10-15,1.226,2,1978-10-15,404222,shepparton
1978-10-16,1.225,2,1978-10-16,404222,shepparton
1978-10-17,1.225,2,1978-10-17,404222,shepparton
1978-10-18,1.308,2,1978-10-18,404222,shepparton
1978-10-19,1.412,2,1978-10-19,404222,shepparton
1978-10-20,1.255,2,1978-10-20,404222,shepparton
1978-10-21,1.141,2,1978-10-21,404222,shepparton
1978-10-22,1.045,2,1978-10-22,404222,shepparton
1978-10-23,1.253,2,1978-10-23,404222,shepparton
1978-10-24,1.334,2,1978-10-24,404222,shepparton
1978-10-25,1.343,2,1978-10-25,404222,shepparton
1978-10-26,1.334,2,1978-10-26,404222,shepparton
1978-10-27,1.559,2,1978-10-27,404222,shepparton
1978-10-28,1.454,2,1978-10-28,404222,shepparton
1978-10-29,1.533,2,1978-10-29,404222,shepparton
1978-10-30,1.476,2,1978-10-30,404222,shepparton
1978-10-31,1.378,2,1978-10-31,404222,shepparton
1978-01-11,1.32,2,1978-01-11,404222,shepparton
1978-02-11,1.281,2,1978-02-11,404222,shepparton
1978-03-11,1.257,2,1978-03-11,404222,shepparton
1978-04-11,1.228,2,1978-04-11,404222,shepparton
1978-05-11,1.25,2,1978-05-11,404222,shepparton
