Date,Mean,Qual,Cutoff,Site,City
2012-04-13,-0.29,8,2012-04-13,407251,kerang
2012-04-14,-0.299,8,2012-04-14,407251,kerang
2012-04-15,-0.321,8,2012-04-15,407251,kerang
2012-04-16,-0.344,8,2012-04-16,407251,kerang
2012-04-17,-0.328,8,2012-04-17,407251,kerang
2012-04-18,-0.277,8,2012-04-18,407251,kerang
2012-04-19,-0.245,8,2012-04-19,407251,kerang
2012-04-20,-0.201,8,2012-04-20,407251,kerang
2012-04-21,-0.181,8,2012-04-21,407251,kerang
2012-04-22,-0.172,8,2012-04-22,407251,kerang
2012-04-23,-0.167,8,2012-04-23,407251,kerang
2012-04-24,-0.174,8,2012-04-24,407251,kerang
2012-04-25,-0.195,8,2012-04-25,407251,kerang
2012-04-26,-0.201,8,2012-04-26,407251,kerang
2012-04-27,-0.201,8,2012-04-27,407251,kerang
2012-04-28,-0.211,8,2012-04-28,407251,kerang
2012-04-29,-0.221,8,2012-04-29,407251,kerang
2012-04-30,-0.226,8,2012-04-30,407251,kerang
2012-01-05,-0.233,8,2012-01-05,407251,kerang
2012-02-05,-0.24,8,2012-02-05,407251,kerang
2012-03-05,-0.276,8,2012-03-05,407251,kerang
2012-04-05,-0.308,8,2012-04-05,407251,kerang
2012-05-05,-0.335,8,2012-05-05,407251,kerang
2012-06-05,-0.37,8,2012-06-05,407251,kerang
2012-07-05,-0.349,8,2012-07-05,407251,kerang
2012-08-05,-0.349,8,2012-08-05,407251,kerang
2012-09-05,-0.346,8,2012-09-05,407251,kerang
2012-10-05,-0.374,8,2012-10-05,407251,kerang
2012-11-05,-0.35,8,2012-11-05,407251,kerang
2012-12-05,-0.356,8,2012-12-05,407251,kerang
2012-05-13,-0.352,8,2012-05-13,407251,kerang
2012-05-14,-0.352,8,2012-05-14,407251,kerang
2012-05-15,-0.398,8,2012-05-15,407251,kerang
2012-05-16,-0.421,8,2012-05-16,407251,kerang
2012-05-17,-0.388,8,2012-05-17,407251,kerang
2012-05-18,-0.389,8,2012-05-18,407251,kerang
2012-05-19,-0.326,8,2012-05-19,407251,kerang
2012-05-20,-0.303,8,2012-05-20,407251,kerang
2012-05-21,-0.302,8,2012-05-21,407251,kerang
2012-05-22,-0.304,8,2012-05-22,407251,kerang
2012-05-23,-0.308,8,2012-05-23,407251,kerang
2012-05-24,-0.306,8,2012-05-24,407251,kerang
2012-05-25,-0.309,8,2012-05-25,407251,kerang
2012-05-26,-0.328,8,2012-05-26,407251,kerang
2012-05-27,-0.338,8,2012-05-27,407251,kerang
2012-05-28,-0.342,8,2012-05-28,407251,kerang
2012-05-29,-0.343,8,2012-05-29,407251,kerang
2012-05-30,-0.344,8,2012-05-30,407251,kerang
2012-05-31,-0.343,8,2012-05-31,407251,kerang
2012-01-06,-0.341,8,2012-01-06,407251,kerang
2012-02-06,-0.331,8,2012-02-06,407251,kerang
2012-03-06,-0.321,8,2012-03-06,407251,kerang
2012-04-06,-0.325,8,2012-04-06,407251,kerang
2012-05-06,-0.318,8,2012-05-06,407251,kerang
2012-06-06,-0.331,8,2012-06-06,407251,kerang
2012-07-06,-0.333,8,2012-07-06,407251,kerang
2012-08-06,-0.329,8,2012-08-06,407251,kerang
2012-09-06,-0.332,8,2012-09-06,407251,kerang
2012-10-06,-0.338,8,2012-10-06,407251,kerang
2012-11-06,-0.342,8,2012-11-06,407251,kerang
2012-12-06,-0.346,8,2012-12-06,407251,kerang
2012-06-13,-0.348,8,2012-06-13,407251,kerang
2012-06-14,-0.348,8,2012-06-14,407251,kerang
2012-06-15,-0.348,8,2012-06-15,407251,kerang
2012-06-16,-0.348,8,2012-06-16,407251,kerang
2012-06-17,-0.349,8,2012-06-17,407251,kerang
2012-06-18,-0.35,8,2012-06-18,407251,kerang
2012-06-19,-0.35,8,2012-06-19,407251,kerang
2012-06-20,-0.355,8,2012-06-20,407251,kerang
2012-06-21,-0.35,8,2012-06-21,407251,kerang
2012-06-22,-0.341,8,2012-06-22,407251,kerang
2012-06-23,-0.344,8,2012-06-23,407251,kerang
2012-06-24,-0.345,8,2012-06-24,407251,kerang
2012-06-25,-0.344,8,2012-06-25,407251,kerang
2012-06-26,-0.342,8,2012-06-26,407251,kerang
2012-06-27,-0.342,8,2012-06-27,407251,kerang
2012-06-28,-0.343,8,2012-06-28,407251,kerang
2012-06-29,-0.345,8,2012-06-29,407251,kerang
2012-06-30,-0.343,8,2012-06-30,407251,kerang
2012-01-07,-0.342,8,2012-01-07,407251,kerang
2012-02-07,-0.341,8,2012-02-07,407251,kerang
2012-03-07,-0.341,8,2012-03-07,407251,kerang
2012-04-07,-0.343,8,2012-04-07,407251,kerang
2012-05-07,-0.346,8,2012-05-07,407251,kerang
2012-06-07,-0.35,8,2012-06-07,407251,kerang
2012-07-07,-0.353,8,2012-07-07,407251,kerang
2012-08-07,-0.354,8,2012-08-07,407251,kerang
2012-09-07,-0.352,8,2012-09-07,407251,kerang
2012-10-07,-0.334,8,2012-10-07,407251,kerang
2012-11-07,-0.327,8,2012-11-07,407251,kerang
2012-12-07,-0.329,8,2012-12-07,407251,kerang
2012-07-13,-0.329,8,2012-07-13,407251,kerang
2012-07-14,-0.33,8,2012-07-14,407251,kerang
2012-07-15,-0.333,8,2012-07-15,407251,kerang
2012-07-16,-0.331,8,2012-07-16,407251,kerang
2012-07-17,-0.329,8,2012-07-17,407251,kerang
2012-07-18,-0.323,8,2012-07-18,407251,kerang
2012-07-19,-0.319,8,2012-07-19,407251,kerang
2012-07-20,-0.318,8,2012-07-20,407251,kerang
2012-07-21,-0.317,8,2012-07-21,407251,kerang
2012-07-22,-0.311,8,2012-07-22,407251,kerang
2012-07-23,-0.31,8,2012-07-23,407251,kerang
2012-07-24,-0.258,8,2012-07-24,407251,kerang
2012-07-25,-0.146,8,2012-07-25,407251,kerang
2012-07-26,-0.189,8,2012-07-26,407251,kerang
2012-07-27,-0.327,8,2012-07-27,407251,kerang
2012-07-28,-0.363,8,2012-07-28,407251,kerang
2012-07-29,-0.367,8,2012-07-29,407251,kerang
2012-07-30,-0.366,8,2012-07-30,407251,kerang
2012-07-31,-0.372,8,2012-07-31,407251,kerang
2012-01-08,-0.371,8,2012-01-08,407251,kerang
2012-02-08,-0.33,8,2012-02-08,407251,kerang
2012-03-08,-0.328,8,2012-03-08,407251,kerang
2012-04-08,-0.362,8,2012-04-08,407251,kerang
2012-05-08,-0.362,8,2012-05-08,407251,kerang
2012-06-08,-0.365,8,2012-06-08,407251,kerang
2012-07-08,-0.365,8,2012-07-08,407251,kerang
2012-08-08,-0.352,8,2012-08-08,407251,kerang
2012-09-08,-0.302,8,2012-09-08,407251,kerang
2012-10-08,-0.176,8,2012-10-08,407251,kerang
2012-11-08,-0.27,8,2012-11-08,407251,kerang
2012-12-08,-0.344,8,2012-12-08,407251,kerang
2012-08-13,-0.36,8,2012-08-13,407251,kerang
2012-08-14,-0.282,8,2012-08-14,407251,kerang
2012-08-15,-0.241,8,2012-08-15,407251,kerang
2012-08-16,-0.228,8,2012-08-16,407251,kerang
2012-08-17,-0.228,8,2012-08-17,407251,kerang
2012-08-18,-0.226,8,2012-08-18,407251,kerang
2012-08-19,-0.229,8,2012-08-19,407251,kerang
2012-08-20,-0.233,8,2012-08-20,407251,kerang
2012-08-21,-0.241,8,2012-08-21,407251,kerang
2012-08-22,-0.231,8,2012-08-22,407251,kerang
2012-08-23,-0.206,8,2012-08-23,407251,kerang
2012-08-24,-0.232,8,2012-08-24,407251,kerang
2012-08-25,-0.206,8,2012-08-25,407251,kerang
2012-08-26,-0.15,8,2012-08-26,407251,kerang
2012-08-27,-0.097,8,2012-08-27,407251,kerang
2012-08-28,-0.029,8,2012-08-28,407251,kerang
2012-08-29,0.039,8,2012-08-29,407251,kerang
2012-08-30,0.086,8,2012-08-30,407251,kerang
2012-08-31,0.131,2,2012-08-31,407251,kerang
2012-01-09,0.156,2,2012-01-09,407251,kerang
2012-02-09,0.152,2,2012-02-09,407251,kerang
2012-03-09,0.141,2,2012-03-09,407251,kerang
2012-04-09,0.132,2,2012-04-09,407251,kerang
2012-05-09,0.099,8,2012-05-09,407251,kerang
2012-06-09,0.035,8,2012-06-09,407251,kerang
2012-07-09,-0.06,8,2012-07-09,407251,kerang
2012-08-09,-0.2,8,2012-08-09,407251,kerang
2012-09-09,-0.282,8,2012-09-09,407251,kerang
2012-10-09,-0.356,8,2012-10-09,407251,kerang
2012-11-09,-0.32,8,2012-11-09,407251,kerang
2012-12-09,-0.301,8,2012-12-09,407251,kerang
2012-09-13,-0.296,8,2012-09-13,407251,kerang
2012-09-14,-0.304,8,2012-09-14,407251,kerang
2012-09-15,-0.307,8,2012-09-15,407251,kerang
2012-09-16,-0.311,8,2012-09-16,407251,kerang
2012-09-17,-0.324,8,2012-09-17,407251,kerang
2012-09-18,-0.317,8,2012-09-18,407251,kerang
2012-09-19,-0.315,8,2012-09-19,407251,kerang
2012-09-20,-0.297,8,2012-09-20,407251,kerang
2012-09-21,-0.244,8,2012-09-21,407251,kerang
2012-09-22,-0.282,8,2012-09-22,407251,kerang
2012-09-23,-0.313,8,2012-09-23,407251,kerang
2012-09-24,-0.318,8,2012-09-24,407251,kerang
2012-09-25,-0.303,8,2012-09-25,407251,kerang
2012-09-26,-0.288,8,2012-09-26,407251,kerang
2012-09-27,-0.27,8,2012-09-27,407251,kerang
2012-09-28,-0.26,8,2012-09-28,407251,kerang
2012-09-29,-0.27,8,2012-09-29,407251,kerang
2012-09-30,-0.279,8,2012-09-30,407251,kerang
2012-01-10,-0.296,8,2012-01-10,407251,kerang
2012-02-10,-0.315,8,2012-02-10,407251,kerang
2012-03-10,-0.341,8,2012-03-10,407251,kerang
2012-04-10,-0.357,8,2012-04-10,407251,kerang
2012-05-10,-0.332,8,2012-05-10,407251,kerang
2012-06-10,-0.267,8,2012-06-10,407251,kerang
2012-07-10,-0.224,8,2012-07-10,407251,kerang
2012-08-10,-0.262,8,2012-08-10,407251,kerang
2012-09-10,-0.323,8,2012-09-10,407251,kerang
2012-10-10,-0.337,8,2012-10-10,407251,kerang
2012-11-10,-0.337,8,2012-11-10,407251,kerang
2012-12-10,-0.339,8,2012-12-10,407251,kerang
2012-10-13,-0.339,8,2012-10-13,407251,kerang
2012-10-14,-0.335,8,2012-10-14,407251,kerang
2012-10-15,-0.328,8,2012-10-15,407251,kerang
2012-10-16,-0.325,8,2012-10-16,407251,kerang
2012-10-17,-0.338,8,2012-10-17,407251,kerang
2012-10-18,-0.379,8,2012-10-18,407251,kerang
2012-10-19,-0.411,8,2012-10-19,407251,kerang
2012-10-20,-0.37,8,2012-10-20,407251,kerang
2012-10-21,-0.347,8,2012-10-21,407251,kerang
2012-10-22,-0.336,8,2012-10-22,407251,kerang
2012-10-23,-0.332,8,2012-10-23,407251,kerang
2012-10-24,-0.333,8,2012-10-24,407251,kerang
2012-10-25,-0.325,8,2012-10-25,407251,kerang
2012-10-26,-0.312,8,2012-10-26,407251,kerang
2012-10-27,-0.275,8,2012-10-27,407251,kerang
2012-10-28,-0.293,8,2012-10-28,407251,kerang
2012-10-29,-0.309,8,2012-10-29,407251,kerang
2012-10-30,-0.314,8,2012-10-30,407251,kerang
2012-10-31,-0.319,8,2012-10-31,407251,kerang
2012-01-11,-0.331,8,2012-01-11,407251,kerang
2012-02-11,-0.341,8,2012-02-11,407251,kerang
2012-03-11,-0.346,8,2012-03-11,407251,kerang
2012-04-11,-0.342,8,2012-04-11,407251,kerang
2012-05-11,-0.319,8,2012-05-11,407251,kerang
2012-06-11,-0.264,8,2012-06-11,407251,kerang
2012-07-11,-0.221,8,2012-07-11,407251,kerang
2012-08-11,-0.273,8,2012-08-11,407251,kerang
2012-09-11,-0.308,8,2012-09-11,407251,kerang
2012-10-11,-0.291,8,2012-10-11,407251,kerang
2012-11-11,-0.276,8,2012-11-11,407251,kerang
2012-12-11,-0.263,8,2012-12-11,407251,kerang
2012-11-13,-0.266,8,2012-11-13,407251,kerang
2012-11-14,-0.268,8,2012-11-14,407251,kerang
2012-11-15,-0.275,8,2012-11-15,407251,kerang
2012-11-16,-0.274,8,2012-11-16,407251,kerang
2012-11-17,-0.276,8,2012-11-17,407251,kerang
2012-11-18,-0.277,8,2012-11-18,407251,kerang
2012-11-19,-0.252,8,2012-11-19,407251,kerang
2012-11-20,-0.198,8,2012-11-20,407251,kerang
2012-11-21,-0.198,8,2012-11-21,407251,kerang
2012-11-22,-0.255,8,2012-11-22,407251,kerang
2012-11-23,-0.309,8,2012-11-23,407251,kerang
2012-11-24,-0.299,8,2012-11-24,407251,kerang
2012-11-25,-0.247,8,2012-11-25,407251,kerang
2012-11-26,-0.187,8,2012-11-26,407251,kerang
2012-11-27,-0.138,8,2012-11-27,407251,kerang
2012-11-28,-0.116,8,2012-11-28,407251,kerang
2012-11-29,-0.14,8,2012-11-29,407251,kerang
2012-11-30,-0.159,8,2012-11-30,407251,kerang
2012-01-12,-0.172,8,2012-01-12,407251,kerang
2012-02-12,-0.187,8,2012-02-12,407251,kerang
2012-03-12,-0.218,8,2012-03-12,407251,kerang
2012-04-12,-0.25,8,2012-04-12,407251,kerang
2012-05-12,-0.268,8,2012-05-12,407251,kerang
2012-06-12,-0.24,8,2012-06-12,407251,kerang
2012-07-12,-0.252,8,2012-07-12,407251,kerang
2012-08-12,-0.307,8,2012-08-12,407251,kerang
2012-09-12,-0.339,8,2012-09-12,407251,kerang
2012-10-12,-0.358,8,2012-10-12,407251,kerang
2012-11-12,-0.353,8,2012-11-12,407251,kerang
2012-12-12,-0.332,8,2012-12-12,407251,kerang
2012-12-13,-0.324,8,2012-12-13,407251,kerang
2012-12-14,-0.346,8,2012-12-14,407251,kerang
2012-12-15,-0.343,8,2012-12-15,407251,kerang
2012-12-16,-0.342,8,2012-12-16,407251,kerang
2012-12-17,-0.347,8,2012-12-17,407251,kerang
2012-12-18,-0.356,8,2012-12-18,407251,kerang
2012-12-19,-0.356,8,2012-12-19,407251,kerang
2012-12-20,-0.361,8,2012-12-20,407251,kerang
2012-12-21,-0.377,8,2012-12-21,407251,kerang
2012-12-22,-0.395,8,2012-12-22,407251,kerang
2012-12-23,-0.411,8,2012-12-23,407251,kerang
2012-12-24,-0.401,8,2012-12-24,407251,kerang
2012-12-25,-0.396,8,2012-12-25,407251,kerang
2012-12-26,-0.399,8,2012-12-26,407251,kerang
2012-12-27,-0.397,8,2012-12-27,407251,kerang
2012-12-28,-0.396,8,2012-12-28,407251,kerang
2012-12-29,-0.406,8,2012-12-29,407251,kerang
2012-12-30,-0.416,8,2012-12-30,407251,kerang
2012-12-31,-0.415,8,2012-12-31,407251,kerang
2013-01-01,-0.401,8,2013-01-01,407251,kerang
2013-02-01,-0.401,8,2013-02-01,407251,kerang
2013-03-01,-0.421,8,2013-03-01,407251,kerang
2013-04-01,-0.429,8,2013-04-01,407251,kerang
2013-05-01,-0.431,8,2013-05-01,407251,kerang
2013-06-01,-0.441,8,2013-06-01,407251,kerang
2013-07-01,-0.449,8,2013-07-01,407251,kerang
2013-08-01,-0.456,8,2013-08-01,407251,kerang
2013-09-01,-0.466,8,2013-09-01,407251,kerang
2013-10-01,-0.467,8,2013-10-01,407251,kerang
2013-11-01,-0.423,8,2013-11-01,407251,kerang
2013-12-01,-0.398,8,2013-12-01,407251,kerang
2013-01-13,-0.397,8,2013-01-13,407251,kerang
2013-01-14,-0.393,8,2013-01-14,407251,kerang
2013-01-15,-0.397,8,2013-01-15,407251,kerang
2013-01-16,-0.395,8,2013-01-16,407251,kerang
2013-01-17,-0.399,8,2013-01-17,407251,kerang
2013-01-18,-0.398,8,2013-01-18,407251,kerang
2013-01-19,-0.403,8,2013-01-19,407251,kerang
2013-01-20,-0.413,8,2013-01-20,407251,kerang
2013-01-21,-0.412,8,2013-01-21,407251,kerang
2013-01-22,-0.399,8,2013-01-22,407251,kerang
2013-01-23,-0.411,8,2013-01-23,407251,kerang
2013-01-24,-0.425,8,2013-01-24,407251,kerang
2013-01-25,-0.436,8,2013-01-25,407251,kerang
2013-01-26,-0.445,8,2013-01-26,407251,kerang
2013-01-27,-0.455,8,2013-01-27,407251,kerang
2013-01-28,-0.462,8,2013-01-28,407251,kerang
2013-01-29,-0.471,8,2013-01-29,407251,kerang
2013-01-30,-0.474,8,2013-01-30,407251,kerang
2013-01-31,-0.478,8,2013-01-31,407251,kerang
2013-01-02,-0.479,8,2013-01-02,407251,kerang
2013-02-02,-0.476,8,2013-02-02,407251,kerang
2013-03-02,-0.471,8,2013-03-02,407251,kerang
2013-04-02,-0.471,8,2013-04-02,407251,kerang
2013-05-02,-0.471,8,2013-05-02,407251,kerang
2013-06-02,-0.471,8,2013-06-02,407251,kerang
2013-07-02,-0.466,8,2013-07-02,407251,kerang
2013-08-02,-0.459,8,2013-08-02,407251,kerang
2013-09-02,-0.431,8,2013-09-02,407251,kerang
2013-10-02,-0.411,8,2013-10-02,407251,kerang
2013-11-02,-0.4,8,2013-11-02,407251,kerang
2013-12-02,-0.406,8,2013-12-02,407251,kerang
2013-02-13,-0.417,8,2013-02-13,407251,kerang
2013-02-14,-0.414,8,2013-02-14,407251,kerang
2013-02-15,-0.407,8,2013-02-15,407251,kerang
2013-02-16,-0.398,8,2013-02-16,407251,kerang
2013-02-17,-0.397,8,2013-02-17,407251,kerang
2013-02-18,-0.392,8,2013-02-18,407251,kerang
2013-02-19,-0.383,8,2013-02-19,407251,kerang
2013-02-20,-0.384,8,2013-02-20,407251,kerang
2013-02-21,-0.388,8,2013-02-21,407251,kerang
2013-02-22,-0.385,8,2013-02-22,407251,kerang
2013-02-23,-0.377,8,2013-02-23,407251,kerang
2013-02-24,-0.368,8,2013-02-24,407251,kerang
2013-02-25,-0.358,8,2013-02-25,407251,kerang
2013-02-26,-0.341,8,2013-02-26,407251,kerang
2013-02-27,-0.34,8,2013-02-27,407251,kerang
2013-02-28,-0.349,8,2013-02-28,407251,kerang
2013-01-03,-0.338,8,2013-01-03,407251,kerang
2013-02-03,-0.272,8,2013-02-03,407251,kerang
2013-03-03,-0.256,8,2013-03-03,407251,kerang
2013-04-03,-0.254,8,2013-04-03,407251,kerang
2013-05-03,-0.27,8,2013-05-03,407251,kerang
2013-06-03,-0.304,8,2013-06-03,407251,kerang
2013-07-03,-0.332,8,2013-07-03,407251,kerang
2013-08-03,-0.351,8,2013-08-03,407251,kerang
2013-09-03,-0.365,8,2013-09-03,407251,kerang
2013-10-03,-0.39,8,2013-10-03,407251,kerang
