Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Mt Pleasant (DEW),6.10am Fri,1.37,steady,0.37 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Mt Pleasant (SAW),7.00am Fri,1.37,steady,0.37 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Angas Ck at Muellers Rd,6.56am Fri,0.19,rising,,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Millers Ck at Forreston,6.16am Fri,0.30,falling,,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Gumeracha Weir (SAW),7.05am Fri,10.14,steady,0.14 above weir,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Gumeracha Weir (BOM),5.38am Fri,10.09,rising,0.09 above weir,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Cudlee Ck at Lobethal Rd,6.58am Fri,0.14,rising,0.14 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Millbrook Reservoir (SAW),7.05am Fri,24.00,steady,1.40 below spillway,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R DS Hollands Ck (DEW),6.00am Fri,1.29,steady,0.29 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Kangaroo Creek Resv Dam (SAW),7.05am Fri,43.54,steady,0.66 below spillway,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Sixth Ck at Castambul,6.28am Fri,0.41,falling,0.41 above weir,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Gorge Weir,7.04am Fri,9.79,steady,0.21 below weir,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Gorge Weir (SAW),7.05am Fri,9.78,steady,0.22 below weir,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Fifth Ck at Athelstone,5.21am Fri,0.31,falling,,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Second Ck at Stonyfell,6.14am Fri,0.10,steady,0.10 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Walkerville (DEW),6.05am Fri,1.74,steady,,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
First Ck at Waterfall Gully Rd,6.36am Fri,0.45,steady,1.55 below bridge,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
First Ck at Botanic Gdns (DEW),6.05am Fri,1.11,steady,0.11 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Holbrooks Rd (DEW),6.00am Fri,2.04,falling,1.04 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Torrens R at Seaview Rd (DEW),6.00am Fri,0.41,steady,,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-14 07:40:02.402026+11:00,SA
Dry Ck at Valley View (DEW),6.00am Fri,1.23,steady,0.23 above weir,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Dry Ck at Bridge Rd (DEW),5.50am Fri,1.32,steady,3.68 below bridge,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Little Para Reservoir (SAW),7.05am Fri,12.29,steady,28.41 below spillway,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Little Para R US Fault (DEW),6.10am Fri,1.42,steady,0.42 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Tide level at Pt Adelaide (Osborne),6.07am Fri,3.22,rising,,minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-14 07:40:02.402026+11:00,SA
Keswick Ck at Victoria Park,4.29am Fri,0.05,steady,,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Keswick Ck at Unley (Roberts Place),6.36am Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Keswick Ck at Army Barracks,7.09am Fri,0.25,steady,2.25 below bridge,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Brownhill Ck at Mitcham (DEW),6.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Brownhill Ck at Heywood Park,5.33am Fri,0.12,steady,,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Brownhill Ck at Adelaide Ap (DEW),6.10am Fri,0.29,steady,3.21 below bridge,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Sturt Ck at Coromandel Valley,6.46am Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Sturt Ck DS Minno Ck (DEW),6.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Sturt Ck at Sturt Dam,6.40am Fri,0.12,steady,23.93 below spillway,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Sturt Ck at Marion (Marion Rd),5.12am Fri,0.23,steady,,below minor,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
Sturt Ck at Novar Gardens (DEW),5.50am Fri,1.16,steady,0.10 above weir,,Plot | Table,2022-10-14 07:40:02.402026+11:00,SA
