Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Charleston,1.08am Fri,0.69,rising,2.01 below bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Woodside,12.59am Fri,0.95,rising,0.95 above weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Western Branch Creek at Tiers Rd,1.09am Fri,0.97,falling,2.03 below bridge,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Inverbrackie Creek,12.55am Fri,0.45,rising,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Lenswood Creek at Swamp Rd,1.08am Fri,0.88,steady,0.88 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Oakbank,1.04am Fri,0.59,rising,0.57 below crossing,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Hahndorf Creek US Onka. R (DEW),12.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),12.05am Fri,1.37,steady,0.37 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Verdun (SAW),1.05am Fri,0.00,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Cox Creek at Piccadilly (DEW),12.05am Fri,1.32,steady,1.32 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Aldgate Creek at Euston Rd,12.55am Fri,0.50,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Houlgraves (SAW),1.05am Fri,3.47,steady,0.47 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),12.05am Fri,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Mt Bold Reservoir (SAW),1.05am Fri,40.43,steady,1.07 below full level,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Scott Creek (SAW),1.05am Fri,1.45,steady,0.45 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Scott Creek (DEW),12.10am Fri,1.43,steady,0.43 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Clarendon W (SAW),1.05am Fri,9.19,steady,0.81 below weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Clarendon W (BOM),11.56pm Thu,9.25,rising,0.75 below weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R DS Clarendon W(DEW),12.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Baker Gully(DEW),12.10am Fri,1.40,steady,0.40 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkapar. R at Old Noarlunga (DEW),12.00am Fri,1.15,steady,0.15 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Onkaparinga R at Patapinda Rd Br,12.00am Fri,0.91,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 01:50:02.241230+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),12.05am Fri,1.13,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Pedler Ck at Moana (DEW),9.30pm Thu,0.00,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Myponga R US Resv (SAW),1.05am Fri,2.58,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
