Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Wentworth (Lock 10),1.00pm Fri,31.82,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 9 (DEW),12.05pm Fri,28.31,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 9 (DEW),12.05pm Fri,28.32,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 8 (DEW),12.05pm Fri,26.40,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 8 (DEW),12.05pm Fri,26.38,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Lake Victoria (DEW),12.05pm Fri,26.16,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 7 (DEW),12.05pm Fri,24.67,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Rufus River (DEW),1.00pm Fri,7.70,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 6 (DEW),12.05pm Fri,19.68,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 6 (DEW),12.05pm Fri,19.61,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Chowilla DS Monoman Ck (DEW),12.00pm Fri,19.20,steady,,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 5 (DEW),12.05pm Fri,16.28,falling,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 5 (DEW),12.05pm Fri,16.23,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Lyrup Pump Stn (DEW),12.00pm Fri,14.88,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Berri Pump Stn (DEW),12.05pm Fri,14.42,rising,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 4 (DEW),12.05pm Fri,14.02,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 4 (DEW),12.05pm Fri,13.98,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Loxton Pump Stn (DEW),12.00pm Fri,12.71,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 3 (DEW),12.05pm Fri,9.83,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 3 (DEW),12.05pm Fri,9.70,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Overland Corner (DEW),12.05pm Fri,9.10,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 2 (DEW),12.10pm Fri,6.94,rising,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 2 (DEW),12.10pm Fri,6.90,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray US Lock 1 (DEW),12.00pm Fri,3.28,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray DS Lock 1 (DEW),12.05pm Fri,3.30,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Swan Reach 3km DS Ferry,12.10pm Fri,2.12,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Marne River at Marne Gorge (DEW),10.55am Fri,1.13,steady,0.13 above weir,,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Walker Flat (DEW),12.05pm Fri,1.44,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Mannum Wharf (DEW),12.05pm Fri,1.04,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray at Murray Bridge/Long Is.,12.05pm Fri,0.93,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
R Murray 2km DS Wellington ferry,11.10am Fri,0.92,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
L Alexandrina at Milang Jetty (DEW),12.05pm Fri,0.72,rising,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Lake Albert at Meningie Jetty (DEW),12.05pm Fri,0.79,rising,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Goolwa Channel 2km West of Clayton,12.05pm Fri,0.57,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,12.05pm Fri,0.52,steady,3.48 below approaches,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
US Goolwa Barrage (DEW),12.05pm Fri,0.52,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
DS Goolwa Barrage (DEW),12.05pm Fri,0.49,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
Tauwitchere Barrage (DEW),12.05pm Fri,0.62,steady,,below minor,Plot | Table,2022-10-14 13:50:02.188193+11:00,SA
