Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,2022-10-14 13:10:02.413619+11:00,SA
Malcolm Creek (SAW),12.35pm Fri,0.94,steady,,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Warren Reservoir (SAW),12.35pm Fri,13.28,steady,0.28 above spillway,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
South Para Reservoir (SAW),12.35pm Fri,26.96,steady,2.04 below spillway,below minor,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
South Para R at SE Gawler (DEW),12.10pm Fri,1.48,steady,0.48 above weir,below minor,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,2022-10-14 13:10:02.413619+11:00,SA
North Para R at Mt Mckenzie (DEW),12.10pm Fri,1.39,steady,0.39 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
North Para R at Penrice (DEW),12.10pm Fri,1.16,steady,0.16 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Duckponds Ck at Stockwell (DEW),12.10pm Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
North Para R at Nuriootpa(Park Ave),12.36pm Fri,0.24,steady,0.76 below bridge,below minor,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Tanunda Ck at Bethany (DEW),12.10pm Fri,1.25,steady,0.25 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Jacobs Ck at Barossa Highway,10.32am Fri,0.18,steady,,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
North Para R at Yaldara (DEW),12.10pm Fri,1.80,steady,0.80 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Greenock Ck at Greenock (DEW),12.10pm Fri,1.23,steady,0.23 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Greenock Ck at Shea-Oak Log,11.20am Fri,-0.11,steady,0.11 below weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
North Para R at Turretfield Dam,10.04am Fri,58.95,steady,23.55 below spillway,below minor,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
North Para R below Tur. Dam (DEW),12.05pm Fri,1.22,steady,1.22 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,2022-10-14 13:10:02.413619+11:00,SA
Gawler R at Gawler West(Gosford St),11.35am Fri,0.25,steady,,below minor,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
Gawler R at Virginia (DEW),12.05pm Fri,1.30,steady,0.30 above weir,,Plot | Table,2022-10-14 13:10:02.413619+11:00,SA
