Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Wentworth (Lock 10),12.00pm Thu,31.77,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 9 (DEW),11.00am Thu,28.25,falling,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 9 (DEW),11.00am Thu,28.27,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 8 (DEW),11.05am Thu,26.35,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 8 (DEW),11.05am Thu,26.33,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Lake Victoria (DEW),11.05am Thu,26.22,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 7 (DEW),11.00am Thu,24.66,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Rufus River (DEW),12.00pm Thu,7.71,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 6 (DEW),11.00am Thu,19.63,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 6 (DEW),11.00am Thu,19.56,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Chowilla DS Monoman Ck (DEW),11.00am Thu,19.14,steady,,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 5 (DEW),11.00am Thu,16.31,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 5 (DEW),11.00am Thu,16.18,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Lyrup Pump Stn (DEW),11.00am Thu,14.82,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Berri Pump Stn (DEW),11.00am Thu,14.37,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 4 (DEW),11.00am Thu,13.99,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 4 (DEW),11.00am Thu,13.94,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Loxton Pump Stn (DEW),9.05am Thu,12.66,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 3 (DEW),11.00am Thu,9.83,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 3 (DEW),11.00am Thu,9.66,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Overland Corner (DEW),11.00am Thu,9.06,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 2 (DEW),11.05am Thu,6.92,falling,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 2 (DEW),11.05am Thu,6.89,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray US Lock 1 (DEW),11.00am Thu,3.28,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray DS Lock 1 (DEW),11.00am Thu,3.30,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Swan Reach 3km DS Ferry,11.05am Thu,2.09,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Marne River at Marne Gorge (DEW),9.55am Thu,1.12,steady,0.12 above weir,,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Walker Flat (DEW),11.05am Thu,1.36,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Mannum Wharf (DEW),11.05am Thu,0.91,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray at Murray Bridge/Long Is.,11.05am Thu,0.73,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
R Murray 2km DS Wellington ferry,11.05am Thu,0.69,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
L Alexandrina at Milang Jetty (DEW),11.00am Thu,0.63,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Lake Albert at Meningie Jetty (DEW),11.00am Thu,0.74,rising,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Goolwa Channel 2km West of Clayton,11.05am Thu,0.69,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,11.05am Thu,0.68,steady,3.32 below approaches,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
US Goolwa Barrage (DEW),11.00am Thu,0.67,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
DS Goolwa Barrage (DEW),11.05am Thu,0.38,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
Tauwitchere Barrage (DEW),11.00am Thu,0.69,steady,,below minor,Plot | Table,2022-10-13 12:51:35.872160+11:00,SA
