Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,2022-10-14 12:50:02.395142+11:00,SA
Malcolm Creek (SAW),12.05pm Fri,0.94,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Warren Reservoir (SAW),12.05pm Fri,13.27,steady,0.27 above spillway,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
South Para Reservoir (SAW),12.05pm Fri,26.97,steady,2.03 below spillway,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
South Para R at SE Gawler (DEW),10.05am Fri,1.48,steady,0.48 above weir,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,2022-10-14 12:50:02.395142+11:00,SA
North Para R at Mt Mckenzie (DEW),10.05am Fri,1.42,steady,0.42 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
North Para R at Penrice (DEW),10.05am Fri,1.16,steady,0.16 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Duckponds Ck at Stockwell (DEW),10.05am Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
North Para R at Nuriootpa(Park Ave),10.31am Fri,0.24,falling,0.76 below bridge,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Tanunda Ck at Bethany (DEW),10.10am Fri,1.22,steady,0.22 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Jacobs Ck at Barossa Highway,10.32am Fri,0.18,steady,,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
North Para R at Yaldara (DEW),10.05am Fri,1.52,steady,0.52 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Greenock Ck at Greenock (DEW),10.05am Fri,1.23,steady,0.23 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Greenock Ck at Shea-Oak Log,11.20am Fri,-0.11,steady,0.11 below weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
North Para R at Turretfield Dam,10.04am Fri,58.95,steady,23.55 below spillway,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
North Para R below Tur. Dam (DEW),10.05am Fri,1.22,steady,1.22 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,2022-10-14 12:50:02.395142+11:00,SA
Gawler R at Gawler West(Gosford St),11.35am Fri,0.25,steady,,below minor,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
Gawler R at Virginia (DEW),10.05am Fri,1.31,steady,0.31 above weir,,Plot | Table,2022-10-14 12:50:02.395142+11:00,SA
