Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Charleston,2.27am Fri,0.85,rising,1.85 below bridge,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Woodside,2.15am Fri,1.01,rising,1.01 above weir,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Western Branch Creek at Tiers Rd,2.39am Fri,0.97,falling,2.03 below bridge,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Inverbrackie Creek,2.22am Fri,0.51,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Lenswood Creek at Swamp Rd,2.37am Fri,0.67,steady,0.67 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Oakbank,2.39am Fri,1.24,falling,0.08 above crossing,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Hahndorf Creek US Onka. R (DEW),2.10am Fri,1.21,steady,0.21 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),2.05am Fri,1.46,steady,0.46 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Verdun (SAW),2.35am Fri,0.10,steady,,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Cox Creek at Piccadilly (DEW),2.05am Fri,1.23,steady,1.23 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Aldgate Creek at Euston Rd,2.09am Fri,0.47,steady,,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Houlgraves (SAW),2.35am Fri,3.47,steady,0.47 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),2.05am Fri,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Mt Bold Reservoir (SAW),2.35am Fri,40.43,steady,1.07 below full level,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Scott Creek (SAW),2.35am Fri,1.46,steady,0.46 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Scott Creek (DEW),1.05am Fri,1.45,steady,0.45 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Clarendon W (SAW),2.35am Fri,9.20,steady,0.80 below weir,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Clarendon W (BOM),1.11am Fri,9.25,steady,0.75 below weir,below minor,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R DS Clarendon W(DEW),2.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Baker Gully(DEW),2.10am Fri,1.40,steady,0.40 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkapar. R at Old Noarlunga (DEW),2.00am Fri,1.15,steady,0.15 above weir,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Onkaparinga R at Patapinda Rd Br,2.00am Fri,0.75,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 03:30:02.295310+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),2.05am Fri,1.10,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Pedler Ck at Moana (DEW),9.30pm Thu,0.00,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
Myponga R US Resv (SAW),2.35am Fri,2.59,steady,,,Plot | Table,2022-10-14 03:30:02.295310+11:00,SA
