Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Mt Pleasant (DEW),12.10am Fri,1.27,steady,0.27 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Mt Pleasant (SAW),1.05am Fri,1.28,steady,0.28 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Angas Ck at Muellers Rd,12.18am Fri,0.11,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Millers Ck at Forreston,12.31am Fri,0.30,falling,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Gumeracha Weir (SAW),1.05am Fri,10.07,steady,0.07 above weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Gumeracha Weir (BOM),10.20pm Thu,10.01,steady,0.01 above weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Cudlee Ck at Lobethal Rd,11.24pm Thu,0.12,rising,0.12 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Millbrook Reservoir (SAW),1.05am Fri,24.00,steady,1.40 below spillway,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R DS Hollands Ck (DEW),12.00am Fri,1.27,steady,0.27 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Kangaroo Creek Resv Dam (SAW),1.05am Fri,43.55,rising,0.65 below spillway,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Sixth Ck at Castambul,12.25am Fri,0.28,rising,0.28 above weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Gorge Weir,12.13am Fri,9.10,steady,0.90 below weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Gorge Weir (SAW),1.05am Fri,9.12,steady,0.88 below weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Fifth Ck at Athelstone,12.01am Fri,0.33,rising,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Second Ck at Stonyfell,12.15am Fri,0.10,steady,0.10 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Walkerville (DEW),12.05am Fri,2.87,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
First Ck at Waterfall Gully Rd,11.52pm Thu,0.46,steady,1.54 below bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
First Ck at Botanic Gdns (DEW),12.05am Fri,1.51,falling,0.51 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Holbrooks Rd (DEW),12.00am Fri,2.43,rising,1.43 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Torrens R at Seaview Rd (DEW),12.00am Fri,0.35,steady,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-14 01:50:02.241230+11:00,SA
Dry Ck at Valley View (DEW),12.00am Fri,1.30,falling,0.30 above weir,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Dry Ck at Bridge Rd (DEW),11.50pm Thu,1.24,rising,3.76 below bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Little Para Reservoir (SAW),1.05am Fri,12.29,steady,28.41 below spillway,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Little Para R US Fault (DEW),12.10am Fri,1.43,steady,0.43 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Tide level at Pt Adelaide (Osborne),1.07am Fri,1.02,rising,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-14 01:50:02.241230+11:00,SA
Keswick Ck at Victoria Park,1.07am Fri,0.17,falling,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Keswick Ck at Unley (Roberts Place),1.02am Fri,0.22,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Keswick Ck at Army Barracks,1.09am Fri,0.49,falling,2.01 below bridge,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Brownhill Ck at Mitcham (DEW),12.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Brownhill Ck at Heywood Park,1.00am Fri,0.14,falling,,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Brownhill Ck at Adelaide Ap (DEW),12.10am Fri,0.30,steady,3.20 below bridge,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Sturt Ck at Coromandel Valley,12.46am Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Sturt Ck DS Minno Ck (DEW),12.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Sturt Ck at Sturt Dam,12.40am Fri,0.12,steady,23.93 below spillway,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Sturt Ck at Marion (Marion Rd),11.12pm Thu,0.23,steady,,below minor,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
Sturt Ck at Novar Gardens (DEW),11.50pm Thu,1.39,rising,0.33 above weir,,Plot | Table,2022-10-14 01:50:02.241230+11:00,SA
