Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Charleston,1.51pm Fri,0.35,falling,2.35 below bridge,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Woodside,2.14pm Fri,0.49,falling,0.49 above weir,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Western Branch Creek at Tiers Rd,2.29pm Fri,0.21,steady,2.79 below bridge,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Inverbrackie Creek,2.22pm Fri,0.35,steady,,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Lenswood Creek at Swamp Rd,2.21pm Fri,0.34,steady,0.34 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Oakbank,2.39pm Fri,0.59,falling,0.57 below crossing,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Hahndorf Creek US Onka. R (DEW),2.05pm Fri,1.21,steady,0.21 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),2.05pm Fri,1.90,steady,0.90 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Verdun (SAW),2.35pm Fri,1.11,steady,,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Cox Creek at Piccadilly (DEW),2.05pm Fri,1.17,steady,1.17 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Aldgate Creek at Euston Rd,2.29pm Fri,0.42,steady,,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Houlgraves (SAW),2.35pm Fri,4.32,falling,1.32 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),2.05pm Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Mt Bold Reservoir (SAW),2.35pm Fri,40.49,steady,1.01 below full level,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Scott Creek (SAW),2.35pm Fri,1.49,steady,0.49 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Scott Creek (DEW),2.10pm Fri,1.49,steady,0.49 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Clarendon W (SAW),2.35pm Fri,9.36,steady,0.64 below weir,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Clarendon W (BOM),2.38pm Fri,9.89,rising,0.11 below weir,below minor,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R DS Clarendon W(DEW),2.05pm Fri,1.10,steady,0.10 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Baker Gully(DEW),2.10pm Fri,1.50,steady,0.50 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkapar. R at Old Noarlunga (DEW),2.00pm Fri,1.16,steady,0.16 above weir,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Onkaparinga R at Patapinda Rd Br,2.00pm Fri,1.00,falling,,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 15:30:02.206410+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),2.05pm Fri,1.08,steady,,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Pedler Ck at Moana (DEW),2.00pm Fri,0.00,steady,,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
Myponga R US Resv (SAW),2.35pm Fri,2.20,steady,,,Plot | Table,2022-10-14 15:30:02.206410+11:00,SA
