Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Wakefield,Wakefield,Wakefield,Wakefield,Wakefield,Wakefield,Wakefield,2022-10-14 14:40:01.656125+11:00,SA
Wakefield R at Taylors VY (DEW),1.05pm Fri,0.95,steady,0.05 below weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Eyre Creek at Auburn (DEW),1.05pm Fri,0.67,steady,0.33 below weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Skillogalee Ck at Goodonga (DEW),1.05pm Fri,1.05,steady,0.04 above weir,,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Wakefield R at Rhynie (DEW),1.05pm Fri,1.10,steady,0.10 above weir,,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Wakefield R US Balaklava (DEW),1.05pm Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Wakefield R at Pt Wakefield R (DEW),1.05pm Fri,1.14,steady,0.14 above weir,,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Light,Light,Light,Light,Light,Light,Light,2022-10-14 14:40:01.656125+11:00,SA
Light R near Hamilton (DEW),1.05pm Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Julia Ck near Hansborough (DEW),1.05pm Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Light R at Mingays Waterhole(DEW),1.05pm Fri,1.15,steady,0.15 above weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Light R at Hamley Bridge (DEW),1.10pm Fri,1.04,steady,0.04 above weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Gilbert R at Saddleworth (DEW),1.05pm Fri,1.15,steady,0.15 above weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Gilbert R at Stockport (DEW),1.00pm Fri,1.29,steady,0.29 above weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Light R upsteam of Mallala (DEW),1.10pm Fri,1.22,steady,0.22 above weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
Light R US School Road (DEW),1.05pm Fri,0.81,steady,0.19 below weir,below minor,Plot | Table,2022-10-14 14:40:01.656125+11:00,SA
