Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Charleston,5.21am Fri,0.63,falling,2.07 below bridge,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Woodside,5.27am Fri,0.77,falling,0.77 above weir,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Western Branch Creek at Tiers Rd,5.29am Fri,0.41,steady,2.59 below bridge,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Inverbrackie Creek,5.22am Fri,0.49,steady,,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Lenswood Creek at Swamp Rd,5.20am Fri,0.45,steady,0.45 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Oakbank,5.32am Fri,1.39,falling,0.23 above crossing,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Hahndorf Creek US Onka. R (DEW),5.05am Fri,1.20,steady,0.20 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),5.05am Fri,2.37,rising,1.37 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Verdun (SAW),5.35am Fri,1.72,steady,,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Cox Creek at Piccadilly (DEW),5.05am Fri,1.19,rising,1.19 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Aldgate Creek at Euston Rd,4.57am Fri,0.47,steady,,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Houlgraves (SAW),5.35am Fri,3.56,steady,0.56 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),5.05am Fri,1.03,steady,0.03 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Mt Bold Reservoir (SAW),5.35am Fri,40.43,steady,1.07 below full level,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Scott Creek (SAW),5.35am Fri,1.47,steady,0.47 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Scott Creek (DEW),4.05am Fri,1.47,steady,0.47 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Clarendon W (SAW),5.35am Fri,9.22,steady,0.78 below weir,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Clarendon W (BOM),5.18am Fri,9.29,rising,0.71 below weir,below minor,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R DS Clarendon W(DEW),5.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Baker Gully(DEW),5.10am Fri,1.40,steady,0.40 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkapar. R at Old Noarlunga (DEW),5.00am Fri,1.15,steady,0.15 above weir,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Onkaparinga R at Patapinda Rd Br,5.00am Fri,1.28,rising,,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 06:30:02.194119+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),5.05am Fri,1.09,steady,,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Pedler Ck at Moana (DEW),9.30pm Thu,0.00,steady,,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
Myponga R US Resv (SAW),5.35am Fri,2.43,steady,,,Plot | Table,2022-10-14 06:30:02.194119+11:00,SA
