Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Charleston,5.55pm Thu,0.07,steady,2.63 below bridge,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Woodside,4.59pm Thu,0.19,steady,0.19 above weir,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Western Branch Creek at Tiers Rd,5.29pm Thu,0.05,steady,2.95 below bridge,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Inverbrackie Creek,5.22pm Thu,0.09,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Lenswood Creek at Swamp Rd,5.56pm Thu,0.19,steady,0.19 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Oakbank,5.04pm Thu,0.04,steady,1.12 below crossing,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Hahndorf Creek US Onka. R (DEW),7.05pm Thu,1.13,steady,0.13 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),7.00pm Thu,1.30,steady,0.30 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Verdun (SAW),7.35pm Thu,-0.19,steady,,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Cox Creek at Piccadilly (DEW),7.05pm Thu,1.14,steady,1.14 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Aldgate Creek at Euston Rd,6.13pm Thu,0.40,steady,,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Houlgraves (SAW),7.35pm Thu,3.46,steady,0.46 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),7.00pm Thu,1.03,steady,0.03 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Mt Bold Reservoir (SAW),7.35pm Thu,40.43,steady,1.07 below full level,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Scott Creek (SAW),7.35pm Thu,1.41,steady,0.41 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Scott Creek (DEW),6.10pm Thu,1.42,steady,0.42 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Clarendon W (SAW),7.35pm Thu,9.17,steady,0.83 below weir,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Clarendon W (BOM),7.11pm Thu,9.21,steady,0.79 below weir,below minor,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R DS Clarendon W(DEW),7.05pm Thu,1.18,steady,0.18 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Baker Gully(DEW),7.10pm Thu,1.38,steady,0.38 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkapar. R at Old Noarlunga (DEW),7.00pm Thu,1.15,steady,0.15 above weir,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Onkaparinga R at Patapinda Rd Br,7.00pm Thu,1.22,rising,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-13 20:10:02.518638+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),7.05pm Thu,1.11,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Pedler Ck at Moana (DEW),7.00pm Thu,0.00,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
Myponga R US Resv (SAW),7.35pm Thu,1.63,steady,,,Plot | Table,2022-10-13 20:10:02.518638+11:00,SA
