Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,Onkaparinga,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Charleston,8.28am Fri,0.55,falling,2.15 below bridge,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Woodside,8.33am Fri,0.63,falling,0.63 above weir,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Western Branch Creek at Tiers Rd,8.32am Fri,0.29,falling,2.71 below bridge,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Inverbrackie Creek,8.22am Fri,0.47,steady,,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Lenswood Creek at Swamp Rd,8.04am Fri,0.40,steady,0.40 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Oakbank,8.37am Fri,0.89,falling,0.27 below crossing,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Hahndorf Creek US Onka. R (DEW),8.05am Fri,1.25,steady,0.25 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R DS Hahndorf Ck(DEW),8.05am Fri,2.96,steady,1.96 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Verdun (SAW),8.35am Fri,2.32,steady,,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Cox Creek at Piccadilly (DEW),8.05am Fri,1.17,steady,1.17 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Aldgate Creek at Euston Rd,7.48am Fri,0.46,steady,,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Houlgraves (SAW),8.35am Fri,4.11,rising,1.11 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Burnt Out Ck US Mt Bold Res (DEW),8.05am Fri,1.07,steady,0.07 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Mt Bold Reservoir (SAW),8.35am Fri,40.44,steady,1.06 below full level,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Scott Creek (SAW),8.35am Fri,1.47,steady,0.47 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Scott Creek (DEW),7.05am Fri,1.47,steady,0.47 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Clarendon W (SAW),8.35am Fri,9.26,steady,0.74 below weir,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Clarendon W (BOM),7.36am Fri,9.31,rising,0.69 below weir,below minor,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R DS Clarendon W(DEW),8.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Baker Gully(DEW),8.10am Fri,1.45,steady,0.45 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkapar. R at Old Noarlunga (DEW),8.00am Fri,1.16,steady,0.16 above weir,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Onkaparinga R at Patapinda Rd Br,8.00am Fri,2.17,steady,,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,Southern Creeks,2022-10-14 09:20:01.789405+11:00,SA
Pedler Ck at Stump Hill Rd (DEW),8.05am Fri,1.11,steady,,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Pedler Ck at Moana (DEW),8.00am Fri,0.00,steady,,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
Myponga R US Resv (SAW),8.35am Fri,2.27,steady,,,Plot | Table,2022-10-14 09:20:01.789405+11:00,SA
