Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Mt Pleasant (DEW),3.10pm Fri,1.32,steady,0.32 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Mt Pleasant (SAW),3.35pm Fri,1.32,steady,0.32 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Angas Ck at Muellers Rd,3.18pm Fri,0.19,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Millers Ck at Forreston,3.36pm Fri,0.20,falling,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Gumeracha Weir (SAW),3.35pm Fri,10.17,steady,0.17 above weir,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Gumeracha Weir (BOM),1.20pm Fri,10.13,steady,0.13 above weir,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Cudlee Ck at Lobethal Rd,12.58pm Fri,0.16,steady,0.16 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Millbrook Reservoir (SAW),3.35pm Fri,24.00,steady,1.40 below spillway,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R DS Hollands Ck (DEW),3.00pm Fri,1.53,steady,0.53 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Kangaroo Creek Resv Dam (SAW),3.35pm Fri,43.59,steady,0.61 below spillway,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Sixth Ck at Castambul,1.58pm Fri,0.38,steady,0.38 above weir,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Gorge Weir,3.28pm Fri,9.56,steady,0.44 below weir,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Gorge Weir (SAW),3.35pm Fri,9.60,steady,0.40 below weir,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Fifth Ck at Athelstone,3.29pm Fri,0.29,falling,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Second Ck at Stonyfell,3.14pm Fri,0.10,steady,0.10 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Walkerville (DEW),3.05pm Fri,1.68,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
First Ck at Waterfall Gully Rd,2.25pm Fri,0.44,steady,1.56 below bridge,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
First Ck at Botanic Gdns (DEW),2.05pm Fri,1.10,steady,0.10 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Holbrooks Rd (DEW),3.00pm Fri,2.06,steady,1.06 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Torrens R at Seaview Rd (DEW),3.00pm Fri,0.36,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-14 16:20:02.232654+11:00,SA
Dry Ck at Valley View (DEW),3.00pm Fri,1.15,steady,0.15 above weir,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Dry Ck at Bridge Rd (DEW),2.50pm Fri,1.20,steady,3.80 below bridge,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Little Para Reservoir (SAW),3.35pm Fri,12.29,steady,28.41 below spillway,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Little Para R US Fault (DEW),3.05pm Fri,1.49,steady,0.49 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Tide level at Pt Adelaide (Osborne),3.30pm Fri,1.08,rising,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-14 16:20:02.232654+11:00,SA
Keswick Ck at Victoria Park,1.47pm Fri,0.03,falling,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Keswick Ck at Unley (Roberts Place),3.36pm Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Keswick Ck at Army Barracks,2.52pm Fri,0.25,falling,2.25 below bridge,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Brownhill Ck at Mitcham (DEW),3.05pm Fri,1.17,steady,0.17 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Brownhill Ck at Heywood Park,2.33pm Fri,0.10,steady,,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Brownhill Ck at Adelaide Ap (DEW),3.05pm Fri,0.23,steady,3.27 below bridge,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Sturt Ck at Coromandel Valley,12.46pm Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Sturt Ck DS Minno Ck (DEW),3.05pm Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Sturt Ck at Sturt Dam,12.54pm Fri,0.14,falling,23.91 below spillway,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Sturt Ck at Marion (Marion Rd),2.12pm Fri,0.23,steady,,below minor,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
Sturt Ck at Novar Gardens (DEW),2.50pm Fri,1.15,steady,0.09 above weir,,Plot | Table,2022-10-14 16:20:02.232654+11:00,SA
