Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,Torrens,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Mt Pleasant (DEW),5.10am Fri,1.37,steady,0.37 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Mt Pleasant (SAW),5.35am Fri,1.37,steady,0.37 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Angas Ck at Muellers Rd,4.39am Fri,0.15,rising,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Millers Ck at Forreston,5.35am Fri,0.32,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Gumeracha Weir (SAW),5.35am Fri,10.13,steady,0.13 above weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Gumeracha Weir (BOM),5.38am Fri,10.09,rising,0.09 above weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Cudlee Ck at Lobethal Rd,3.58am Fri,0.12,steady,0.12 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Millbrook Reservoir (SAW),5.35am Fri,23.99,steady,1.41 below spillway,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R DS Hollands Ck (DEW),5.00am Fri,1.28,steady,0.28 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Kangaroo Creek Resv Dam (SAW),5.35am Fri,43.55,steady,0.65 below spillway,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Sixth Ck at Castambul,5.36am Fri,0.44,falling,0.44 above weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Gorge Weir,5.36am Fri,9.66,steady,0.34 below weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Gorge Weir (SAW),5.35am Fri,9.56,steady,0.44 below weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Fifth Ck at Athelstone,5.21am Fri,0.31,falling,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Second Ck at Stonyfell,3.14am Fri,0.10,steady,0.10 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Walkerville (DEW),5.05am Fri,1.78,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
First Ck at Waterfall Gully Rd,5.25am Fri,0.46,steady,1.54 below bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
First Ck at Botanic Gdns (DEW),5.05am Fri,1.11,steady,0.11 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Holbrooks Rd (DEW),5.00am Fri,2.28,steady,1.28 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Torrens R at Seaview Rd (DEW),5.00am Fri,0.47,falling,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,Port Adelaide,2022-10-14 06:20:01.868272+11:00,SA
Dry Ck at Valley View (DEW),5.00am Fri,1.26,steady,0.26 above weir,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Dry Ck at Bridge Rd (DEW),4.50am Fri,1.32,steady,3.68 below bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Little Para Reservoir (SAW),5.35am Fri,12.29,steady,28.41 below spillway,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Little Para R US Fault (DEW),5.10am Fri,1.42,steady,0.42 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Tide level at Pt Adelaide (Osborne),5.34am Fri,3.08,rising,,minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,Patawalonga,2022-10-14 06:20:01.868272+11:00,SA
Keswick Ck at Victoria Park,4.29am Fri,0.05,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Keswick Ck at Unley (Roberts Place),3.36am Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Keswick Ck at Army Barracks,4.13am Fri,0.27,falling,2.23 below bridge,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Brownhill Ck at Mitcham (DEW),5.05am Fri,1.18,steady,0.18 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Brownhill Ck at Heywood Park,5.33am Fri,0.12,steady,,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Brownhill Ck at Adelaide Ap (DEW),5.10am Fri,0.31,steady,3.19 below bridge,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Sturt Ck at Coromandel Valley,3.46am Fri,0.17,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Sturt Ck DS Minno Ck (DEW),5.05am Fri,1.19,steady,0.19 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Sturt Ck at Sturt Dam,3.40am Fri,0.12,steady,23.93 below spillway,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Sturt Ck at Marion (Marion Rd),5.12am Fri,0.23,steady,,below minor,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
Sturt Ck at Novar Gardens (DEW),4.50am Fri,1.15,steady,0.09 above weir,,Plot | Table,2022-10-14 06:20:01.868272+11:00,SA
