Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,South Para River,2022-10-14 10:30:02.054140+11:00,SA
Malcolm Creek (SAW),9.35am Fri,0.95,steady,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Warren Reservoir (SAW),9.35am Fri,13.25,steady,0.25 above spillway,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
South Para Reservoir (SAW),9.35am Fri,26.95,steady,2.05 below spillway,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
South Para R at SE Gawler (DEW),9.10am Fri,1.47,steady,0.47 above weir,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,North Para River,2022-10-14 10:30:02.054140+11:00,SA
North Para R at Mt Mckenzie (DEW),9.05am Fri,1.43,steady,0.43 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
North Para R at Penrice (DEW),9.10am Fri,1.16,steady,0.16 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Duckponds Ck at Stockwell (DEW),8.10am Fri,1.04,steady,0.04 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
North Para R at Nuriootpa(Park Ave),9.36am Fri,0.26,steady,0.74 below bridge,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Tanunda Ck at Bethany (DEW),9.10am Fri,1.21,steady,0.21 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Jacobs Ck at Barossa Highway,9.26am Fri,0.18,falling,,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
North Para R at Yaldara (DEW),9.10am Fri,1.50,steady,0.50 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Greenock Ck at Greenock (DEW),9.10am Fri,1.23,steady,0.23 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Greenock Ck at Shea-Oak Log,8.20am Fri,-0.11,steady,0.11 below weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
North Para R at Turretfield Dam,7.04am Fri,58.95,steady,23.55 below spillway,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
North Para R below Tur. Dam (DEW),9.05am Fri,1.22,steady,1.22 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,Gawler,2022-10-14 10:30:02.054140+11:00,SA
Gawler R at Gawler West(Gosford St),8.35am Fri,0.25,steady,,below minor,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
Gawler R at Virginia (DEW),9.05am Fri,1.31,steady,0.31 above weir,,Plot | Table,2022-10-14 10:30:02.054140+11:00,SA
