Station Name,Time/Day,Height,Tendency,Crossing,Flood Class,Recent Data,Scraped,State
Murray,Murray,Murray,Murray,Murray,Murray,Murray,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Wentworth (Lock 10),7.00am Fri,31.81,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 9 (DEW),7.00am Fri,28.29,steady,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 9 (DEW),7.00am Fri,28.31,steady,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 8 (DEW),7.00am Fri,26.38,falling,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 8 (DEW),7.00am Fri,26.37,steady,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Lake Victoria (DEW),7.05am Fri,26.17,steady,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 7 (DEW),7.00am Fri,24.67,steady,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 6 (DEW),7.00am Fri,19.67,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 6 (DEW),7.00am Fri,19.60,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Chowilla DS Monoman Ck (DEW),7.00am Fri,19.19,steady,,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 5 (DEW),7.00am Fri,16.30,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 5 (DEW),7.00am Fri,16.22,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Lyrup Pump Stn (DEW),7.00am Fri,14.87,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Berri Pump Stn (DEW),7.00am Fri,14.40,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 4 (DEW),7.00am Fri,14.02,rising,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 4 (DEW),7.00am Fri,13.98,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Loxton Pump Stn (DEW),6.00am Fri,12.70,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 3 (DEW),7.00am Fri,9.82,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 3 (DEW),7.00am Fri,9.68,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Overland Corner (DEW),7.00am Fri,9.09,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 2 (DEW),7.05am Fri,6.95,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 2 (DEW),7.05am Fri,6.91,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray US Lock 1 (DEW),7.00am Fri,3.28,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray DS Lock 1 (DEW),7.00am Fri,3.31,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Swan Reach 3km DS Ferry,7.05am Fri,2.11,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Marne River at Marne Gorge (DEW),5.55am Fri,1.13,steady,0.13 above weir,,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Walker Flat (DEW),7.05am Fri,1.41,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Mannum Wharf (DEW),7.05am Fri,0.99,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray at Murray Bridge/Long Is.,7.05am Fri,0.88,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
R Murray 2km DS Wellington ferry,7.05am Fri,0.86,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
L Alexandrina at Milang Jetty (DEW),7.00am Fri,0.65,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Lake Albert at Meningie Jetty (DEW),7.00am Fri,0.85,rising,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Goolwa Channel 2km West of Clayton,7.05am Fri,0.59,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Goolwa Channel DS Hindmarsh Bridge,7.05am Fri,0.54,steady,3.46 below approaches,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
US Goolwa Barrage (DEW),7.00am Fri,0.54,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
DS Goolwa Barrage (DEW),7.00am Fri,0.75,falling,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
Tauwitchere Barrage (DEW),7.00am Fri,0.60,steady,,below minor,Plot | Table,2022-10-14 08:30:02.112737+11:00,SA
